measure label,year,state,county,fips,perc_vacant_housing_1y2014,numerator,denominator
perc_vacant_housing_1y,2014, South Carolina,Orangeburg County,45075,0.255392283,10775,42190
perc_vacant_housing_1y,2014, South Carolina,Pickens County,45077,0.145878106,7602,52112
perc_vacant_housing_1y,2014, South Carolina,Richland County,45079,0.114174008,19069,167017
perc_vacant_housing_1y,2014, South Carolina,Spartanburg County,45083,0.111915968,13936,124522
perc_vacant_housing_1y,2014, South Carolina,Sumter County,45085,0.150677353,7085,47021
perc_vacant_housing_1y,2014, South Carolina,York County,45091,0.068276301,6750,98863
perc_vacant_housing_1y,2014, South Dakota,Minnehaha County,46099,0.066194721,5040,76139
perc_vacant_housing_1y,2014, South Dakota,Pennington County,46103,0.098205514,4597,46810
perc_vacant_housing_1y,2014, Tennessee,Anderson County,47001,0.13164936,4576,34759
perc_vacant_housing_1y,2014, Tennessee,Blount County,47009,0.142159238,7944,55881
perc_vacant_housing_1y,2014, Tennessee,Bradley County,47011,0.101459183,4304,42421
perc_vacant_housing_1y,2014, Tennessee,Davidson County,47037,0.081384629,23840,292930
perc_vacant_housing_1y,2014, Tennessee,Greene County,47059,0.142763853,4591,32158
perc_vacant_housing_1y,2014, Tennessee,Hamilton County,47065,0.111149192,17188,154639
perc_vacant_housing_1y,2014, Tennessee,Knox County,47093,0.103868291,20662,198925
perc_vacant_housing_1y,2014, Tennessee,Madison County,47113,0.10940063,4669,42678
perc_vacant_housing_1y,2014, Tennessee,Maury County,47119,0.118015185,4243,35953
perc_vacant_housing_1y,2014, Tennessee,Montgomery County,47125,0.149566814,11515,76989
perc_vacant_housing_1y,2014, Tennessee,Putnam County,47141,0.093645282,3074,32826
perc_vacant_housing_1y,2014, Tennessee,Robertson County,47147,,,26458
perc_vacant_housing_1y,2014, Tennessee,Rutherford County,47149,0.053113502,5818,109539
perc_vacant_housing_1y,2014, Tennessee,Sevier County,47155,0.360417992,20280,56268
perc_vacant_housing_1y,2014, Tennessee,Shelby County,47157,0.136149436,54922,403395
perc_vacant_housing_1y,2014, Tennessee,Sullivan County,47163,0.08883132,6584,74118
perc_vacant_housing_1y,2014, Tennessee,Sumner County,47165,0.082461655,5613,68068
perc_vacant_housing_1y,2014, Tennessee,Washington County,47179,0.101229496,5961,58886
perc_vacant_housing_1y,2014, Tennessee,Williamson County,47187,0.031748399,2343,73799
perc_vacant_housing_1y,2014, Tennessee,Wilson County,47189,,,48770
perc_vacant_housing_1y,2014, Texas,Angelina County,48005,0.160680741,5816,36196
perc_vacant_housing_1y,2014, Texas,Bastrop County,48021,,,29586
perc_vacant_housing_1y,2014, Texas,Bell County,48027,0.137970462,18461,133804
perc_vacant_housing_1y,2014, Texas,Bexar County,48029,0.074352905,50428,678225
perc_vacant_housing_1y,2014, Texas,Bowie County,48037,0.158894032,6218,39133
perc_vacant_housing_1y,2014, Texas,Brazoria County,48039,0.093846776,11849,126259
perc_vacant_housing_1y,2014, Texas,Brazos County,48041,0.067598484,5644,83493
perc_vacant_housing_1y,2014, Texas,Cameron County,48061,0.163008615,23833,146207
perc_vacant_housing_1y,2014, Texas,Collin County,48085,0.045796167,15002,327582
perc_vacant_housing_1y,2014, Texas,Comal County,48091,0.132734418,6826,51426
perc_vacant_housing_1y,2014, Texas,Coryell County,48099,0.138209194,3598,26033
perc_vacant_housing_1y,2014, Texas,Dallas County,48113,0.083739512,81606,974522
perc_vacant_housing_1y,2014, Texas,Denton County,48121,0.05023339,14087,280431
perc_vacant_housing_1y,2014, Texas,Ector County,48135,0.096460804,5451,56510
perc_vacant_housing_1y,2014, Texas,El Paso County,48141,0.104150385,29857,286672
perc_vacant_housing_1y,2014, Texas,Ellis County,48139,0.062809974,3584,57061
perc_vacant_housing_1y,2014, Texas,Fort Bend County,48157,0.043636072,9774,223989
perc_vacant_housing_1y,2014, Texas,Galveston County,48167,0.152807117,21336,139627
perc_vacant_housing_1y,2014, Texas,Grayson County,48181,0.141880214,7718,54398
perc_vacant_housing_1y,2014, Texas,Gregg County,48183,0.099334918,5108,51422
perc_vacant_housing_1y,2014, Texas,Guadalupe County,48187,0.06524276,3522,53983
perc_vacant_housing_1y,2014, Texas,Harris County,48201,0.082669504,139136,1683039
perc_vacant_housing_1y,2014, Texas,Harrison County,48203,0.179176927,5020,28017
perc_vacant_housing_1y,2014, Texas,Hays County,48209,0.099110693,7010,70729
perc_vacant_housing_1y,2014, Texas,Henderson County,48213,0.231019393,9235,39975
perc_vacant_housing_1y,2014, Texas,Hidalgo County,48215,0.125785321,32855,261199
perc_vacant_housing_1y,2014, Texas,Hunt County,48231,0.165578693,6113,36919
perc_vacant_housing_1y,2014, Texas,Jefferson County,48245,0.118471965,12706,107249
perc_vacant_housing_1y,2014, Texas,Johnson County,48251,0.059172299,3493,59031
perc_vacant_housing_1y,2014, Texas,Kaufman County,48257,0.087866105,3444,39196
perc_vacant_housing_1y,2014, Texas,Liberty County,48291,0.145907477,4305,29505
perc_vacant_housing_1y,2014, Texas,Lubbock County,48303,0.083194345,10076,121114
perc_vacant_housing_1y,2014, Texas,McLennan County,48309,0.098136172,9546,97273
perc_vacant_housing_1y,2014, Texas,Midland County,48329,0.059866924,3473,58012
perc_vacant_housing_1y,2014, Texas,Montgomery County,48339,0.075993098,14847,195373
perc_vacant_housing_1y,2014, Texas,Nacogdoches County,48347,0.111552358,3118,27951
perc_vacant_housing_1y,2014, Texas,Nueces County,48355,0.10784132,15710,145677
perc_vacant_housing_1y,2014, Texas,Orange County,48361,0.085178919,3073,36077
perc_vacant_housing_1y,2014, Texas,Parker County,48367,0.107940756,5160,47804
perc_vacant_housing_1y,2014, Texas,Potter County,48375,0.13063246,6407,49046
perc_vacant_housing_1y,2014, Texas,Randall County,48381,0.074629933,3993,53504
perc_vacant_housing_1y,2014, Texas,Rockwall County,48397,,,30629
perc_vacant_housing_1y,2014, Texas,San Patricio County,48409,0.142624408,3852,27008
perc_vacant_housing_1y,2014, Texas,Smith County,48423,0.110303342,9756,88447
perc_vacant_housing_1y,2014, Texas,Tarrant County,48439,0.074945904,55415,739400
perc_vacant_housing_1y,2014, Texas,Taylor County,48441,0.133191079,7553,56708
perc_vacant_housing_1y,2014, Texas,Tom Green County,48451,0.106808938,5095,47702
perc_vacant_housing_1y,2014, Texas,Travis County,48453,0.073676147,34993,474957
perc_vacant_housing_1y,2014, Texas,Victoria County,48469,0.079234287,2856,36045
perc_vacant_housing_1y,2014, Texas,Walker County,48471,0.194056779,4839,24936
perc_vacant_housing_1y,2014, Texas,Webb County,48479,0.086534277,6754,78050
perc_vacant_housing_1y,2014, Texas,Wichita County,48485,0.166324615,9320,56035
perc_vacant_housing_1y,2014, Texas,Williamson County,48491,0.058523506,10281,175673
perc_vacant_housing_1y,2014, Utah,Cache County,49005,0.083784126,3299,39375
perc_vacant_housing_1y,2014, Utah,Davis County,49011,0.03596345,3727,103633
perc_vacant_housing_1y,2014, Utah,Salt Lake County,49035,0.046044208,17335,376486
perc_vacant_housing_1y,2014, Utah,Utah County,49049,0.038676243,6090,157461
perc_vacant_housing_1y,2014, Utah,Washington County,49053,0.196736008,12284,62439
perc_vacant_housing_1y,2014, Utah,Weber County,49057,0.072338395,6355,87851
perc_vacant_housing_1y,2014, Vermont,Chittenden County,50007,0.048918296,3290,67255
perc_vacant_housing_1y,2014, Virginia,Albemarle County,51003,0.09198752,4040,43919
perc_vacant_housing_1y,2014, Virginia,Alexandria city,51510,0.081025831,6104,75334
perc_vacant_housing_1y,2014, Virginia,Arlington County,51013,0.081792451,9046,110597
perc_vacant_housing_1y,2014, Virginia,Augusta County,51015,0.102735847,3267,31800
perc_vacant_housing_1y,2014, Virginia,Bedford County,51019,0.145823434,5218,35783
perc_vacant_housing_1y,2014, Virginia,Chesapeake city,51550,0.043896683,3868,88116
perc_vacant_housing_1y,2014, Virginia,Chesterfield County,51041,0.049735423,6288,126429
perc_vacant_housing_1y,2014, Virginia,Fairfax County,51059,0.043075461,17673,410280
perc_vacant_housing_1y,2014, Virginia,Fauquier County,51061,0.107836038,2828,26225
perc_vacant_housing_1y,2014, Virginia,Frederick County,51069,,,32402
perc_vacant_housing_1y,2014, Virginia,Hampton city,51650,0.114786156,6927,60347
perc_vacant_housing_1y,2014, Virginia,Hanover County,51085,,,39873
perc_vacant_housing_1y,2014, Virginia,Henrico County,51087,0.068251498,9216,135030
perc_vacant_housing_1y,2014, Virginia,James City County,51095,,,31747
perc_vacant_housing_1y,2014, Virginia,Loudoun County,51107,0.041575316,5120,123150
perc_vacant_housing_1y,2014, Virginia,Lynchburg city,51680,0.136294782,4409,32349
perc_vacant_housing_1y,2014, Virginia,Montgomery County,51121,0.111774005,4384,39222
perc_vacant_housing_1y,2014, Virginia,Newport News city,51700,0.107253604,8301,77396
perc_vacant_housing_1y,2014, Virginia,Norfolk city,51710,0.091498606,8847,96690
perc_vacant_housing_1y,2014, Virginia,Portsmouth city,51740,0.094943494,3898,41056
perc_vacant_housing_1y,2014, Virginia,Prince William County,51153,0.048223227,6982,144785
perc_vacant_housing_1y,2014, Virginia,Richmond city,51760,0.109381869,10950,100108
perc_vacant_housing_1y,2014, Virginia,Roanoke County,51161,0.038964879,1581,40575
perc_vacant_housing_1y,2014, Virginia,Roanoke city,51770,0.100202598,4748,47384
perc_vacant_housing_1y,2014, Virginia,Rockingham County,51165,0.119408168,4124,34537
perc_vacant_housing_1y,2014, Virginia,Spotsylvania County,51177,0.066254377,3064,46246
perc_vacant_housing_1y,2014, Virginia,Stafford County,51179,0.049066175,2283,46529
perc_vacant_housing_1y,2014, Virginia,Suffolk city,51800,0.122723788,4320,35201
perc_vacant_housing_1y,2014, Virginia,Virginia Beach city,51810,0.07713338,14050,182152
perc_vacant_housing_1y,2014, Virginia,York County,51199,0.127512097,3477,27268
perc_vacant_housing_1y,2014, Washington,Benton County,53005,0.057619996,4168,72336
perc_vacant_housing_1y,2014, Washington,Chelan County,53007,0.250413865,9076,36244
perc_vacant_housing_1y,2014, Washington,Clallam County,53009,0.122923121,4402,35811
perc_vacant_housing_1y,2014, Washington,Clark County,53011,0.039970368,6906,172778
perc_vacant_housing_1y,2014, Washington,Cowlitz County,53015,0.074702337,3250,43506
perc_vacant_housing_1y,2014, Washington,Franklin County,53021,,,26451
perc_vacant_housing_1y,2014, Washington,Grant County,53025,0.153458521,5451,35521
perc_vacant_housing_1y,2014, Washington,Grays Harbor County,53027,0.218395367,7698,35248
perc_vacant_housing_1y,2014, Washington,Island County,53029,0.192250952,7820,40676
perc_vacant_housing_1y,2014, Washington,King County,53033,0.059677135,52545,880488
perc_vacant_housing_1y,2014, Washington,Kitsap County,53035,0.125639126,13736,109329
perc_vacant_housing_1y,2014, Washington,Lewis County,53041,0.116135091,3958,34081
perc_vacant_housing_1y,2014, Washington,Pierce County,53053,0.088867649,29570,332742
perc_vacant_housing_1y,2014, Washington,Skagit County,53057,0.120169602,6235,51885
perc_vacant_housing_1y,2014, Washington,Snohomish County,53061,0.061836906,18412,297751
perc_vacant_housing_1y,2014, Washington,Spokane County,53063,0.083825797,17277,206106
perc_vacant_housing_1y,2014, Washington,Thurston County,53067,0.070502788,7882,111797
perc_vacant_housing_1y,2014, Washington,Whatcom County,53073,0.105610952,9765,92462
perc_vacant_housing_1y,2014, Washington,Yakima County,53077,0.072803058,6288,86370
perc_vacant_housing_1y,2014, West Virginia,Berkeley County,54003,0.103224412,4770,46210
perc_vacant_housing_1y,2014, West Virginia,Cabell County,54011,0.109229051,5075,46462
perc_vacant_housing_1y,2014, West Virginia,Harrison County,54033,0.118374333,3734,31544
perc_vacant_housing_1y,2014, West Virginia,Kanawha County,54039,0.123770572,11439,92421
perc_vacant_housing_1y,2014, West Virginia,Monongalia County,54061,0.155598998,6924,44499
perc_vacant_housing_1y,2014, West Virginia,Raleigh County,54081,0.151992232,5474,36015
perc_vacant_housing_1y,2014, West Virginia,Wood County,54107,0.097065911,3907,40251
perc_vacant_housing_1y,2014, Wisconsin,Brown County,55009,0.052842461,5671,107319
perc_vacant_housing_1y,2014, Wisconsin,Dane County,55025,0.0456945,10162,222390
perc_vacant_housing_1y,2014, Wisconsin,Dodge County,55027,0.107690252,4026,37385
perc_vacant_housing_1y,2014, Wisconsin,Eau Claire County,55035,0.056124702,2416,43047
perc_vacant_housing_1y,2014, Wisconsin,Fond du Lac County,55039,0.056936704,2533,44488
perc_vacant_housing_1y,2014, Wisconsin,Jefferson County,55055,0.098991387,3494,35296
perc_vacant_housing_1y,2014, Wisconsin,Kenosha County,55059,0.113740198,7917,69606
perc_vacant_housing_1y,2014, Wisconsin,La Crosse County,55063,0.049581245,2445,49313
perc_vacant_housing_1y,2014, Wisconsin,Manitowoc County,55071,0.103248887,3839,37182
perc_vacant_housing_1y,2014, Wisconsin,Marathon County,55073,0.060227137,3516,58379
perc_vacant_housing_1y,2014, Wisconsin,Milwaukee County,55079,0.081330091,33924,417115
perc_vacant_housing_1y,2014, Wisconsin,Outagamie County,55087,0.047494177,3568,75125
perc_vacant_housing_1y,2014, Wisconsin,Ozaukee County,55089,0.04851884,1782,36728
perc_vacant_housing_1y,2014, Wisconsin,Portage County,55097,0.091262393,2771,30363
perc_vacant_housing_1y,2014, Wisconsin,Racine County,55101,0.077683121,6392,82283
perc_vacant_housing_1y,2014, Wisconsin,Rock County,55105,0.076973751,5258,68309
perc_vacant_housing_1y,2014, Wisconsin,Sheboygan County,55117,0.076268002,3860,50611
perc_vacant_housing_1y,2014, Wisconsin,St. Croix County,55109,,,34694
perc_vacant_housing_1y,2014, Wisconsin,Walworth County,55127,0.218337238,11290,51709
perc_vacant_housing_1y,2014, Wisconsin,Washington County,55131,0.022968007,1275,55512
perc_vacant_housing_1y,2014, Wisconsin,Waukesha County,55133,0.044275653,7199,162595
perc_vacant_housing_1y,2014, Wisconsin,Winnebago County,55139,0.06349805,4712,74207
perc_vacant_housing_1y,2014, Wisconsin,Wood County,55141,0.053032506,1824,34394
perc_vacant_housing_1y,2014, Wyoming,Laramie County,56021,0.067633428,2817,41651
perc_vacant_housing_1y,2014, Wyoming,Natrona County,56025,0.067305006,2411,35822
