measure label,year,state,county,fips,perc_vacant_housing_1y,numerator,denominator
perc_vacant_housing_1y,2015,43,Jefferson County,48245,0.123083323,13309,108130
perc_vacant_housing_1y,2015,43,Johnson County,48251,0.091192335,5444,59698
perc_vacant_housing_1y,2015,43,Kaufman County,48257,0.090517461,3572,39462
perc_vacant_housing_1y,2015,43,Liberty County,48291,,,29808
perc_vacant_housing_1y,2015,43,Lubbock County,48303,0.111075006,13673,123097
perc_vacant_housing_1y,2015,43,McLennan County,48309,0.114382729,11285,98660
perc_vacant_housing_1y,2015,43,Midland County,48329,,,59512
perc_vacant_housing_1y,2015,43,Montgomery County,48339,0.079910502,16179,202464
perc_vacant_housing_1y,2015,43,Nacogdoches County,48347,0.162041664,4543,28036
perc_vacant_housing_1y,2015,43,Nueces County,48355,0.117422402,17371,147936
perc_vacant_housing_1y,2015,43,Orange County,48361,0.099660128,3636,36484
perc_vacant_housing_1y,2015,43,Parker County,48367,0.107675731,5196,48256
perc_vacant_housing_1y,2015,43,Potter County,48375,0.113681868,5621,49445
perc_vacant_housing_1y,2015,43,Randall County,48381,0.09603975,5180,53936
perc_vacant_housing_1y,2015,43,Rockwall County,48397,,,31609
perc_vacant_housing_1y,2015,43,San Patricio County,48409,0.171986923,4682,27223
perc_vacant_housing_1y,2015,43,Smith County,48423,0.113976754,10129,88869
perc_vacant_housing_1y,2015,43,Tarrant County,48439,0.081977472,61293,747681
perc_vacant_housing_1y,2015,43,Taylor County,48441,0.140468284,7997,56931
perc_vacant_housing_1y,2015,43,Tom Green County,48451,0.07994698,3860,48282
perc_vacant_housing_1y,2015,43,Travis County,48453,0.07591708,36937,486544
perc_vacant_housing_1y,2015,43,Victoria County,48469,0.099308096,3660,36855
perc_vacant_housing_1y,2015,43,Walker County,48471,0.15482977,3911,25260
perc_vacant_housing_1y,2015,43,Webb County,48479,0.087887682,7005,79704
perc_vacant_housing_1y,2015,43,Wichita County,48485,0.142732382,8008,56105
perc_vacant_housing_1y,2015,43,Williamson County,48491,0.051232044,9273,181000
perc_vacant_housing_1y,2015,44,Cache County,49005,0.077958345,3099,39752
perc_vacant_housing_1y,2015,44,Davis County,49011,0.043918468,4611,104990
perc_vacant_housing_1y,2015,44,Salt Lake County,49035,0.059047062,22484,380781
perc_vacant_housing_1y,2015,44,Utah County,49049,0.039887775,6483,162531
perc_vacant_housing_1y,2015,44,Washington County,49053,0.161936924,10357,63957
perc_vacant_housing_1y,2015,44,Weber County,49057,0.082704052,7327,88593
perc_vacant_housing_1y,2015,45,Chittenden County,50007,0.050365329,3419,67884
perc_vacant_housing_1y,2015,46,Albemarle County,51003,0.096181653,4257,44260
perc_vacant_housing_1y,2015,46,Alexandria city,51510,0.072547868,5551,76515
perc_vacant_housing_1y,2015,46,Arlington County,51013,0.069456168,7815,112517
perc_vacant_housing_1y,2015,46,Augusta County,51015,0.131514266,4227,32141
perc_vacant_housing_1y,2015,46,Bedford County,51019,0.109332591,3948,36110
perc_vacant_housing_1y,2015,46,Chesapeake city,51550,0.058069814,5162,88893
perc_vacant_housing_1y,2015,46,Chesterfield County,51041,0.045464497,5815,127902
perc_vacant_housing_1y,2015,46,Fairfax County,51059,0.044039778,18148,412082
perc_vacant_housing_1y,2015,46,Fauquier County,51061,0.032332476,855,26444
perc_vacant_housing_1y,2015,46,Frederick County,51069,0.057759199,1893,32774
perc_vacant_housing_1y,2015,46,Hampton city,51650,0.118221708,7140,60395
perc_vacant_housing_1y,2015,46,Hanover County,51085,0.030151252,1216,40330
perc_vacant_housing_1y,2015,46,Henrico County,51087,0.064493045,8743,135565
perc_vacant_housing_1y,2015,46,James City County,51095,0.12099611,3921,32406
perc_vacant_housing_1y,2015,46,Loudoun County,51107,0.044179026,5589,126508
perc_vacant_housing_1y,2015,46,Lynchburg city,51680,0.126478672,4095,32377
perc_vacant_housing_1y,2015,46,Montgomery County,51121,,,39351
perc_vacant_housing_1y,2015,46,Newport News city,51700,0.077283978,5996,77584
perc_vacant_housing_1y,2015,46,Norfolk city,51710,0.092700303,9005,97141
perc_vacant_housing_1y,2015,46,Portsmouth city,51740,0.108548231,4466,41143
perc_vacant_housing_1y,2015,46,Prince William County,51153,0.043611806,6361,145855
perc_vacant_housing_1y,2015,46,Richmond city,51760,0.085357957,8569,100389
perc_vacant_housing_1y,2015,46,Roanoke County,51161,0.06207506,2529,40741
perc_vacant_housing_1y,2015,46,Roanoke city,51770,0.120785095,5717,47332
perc_vacant_housing_1y,2015,46,Rockingham County,51165,0.125025213,4340,34713
perc_vacant_housing_1y,2015,46,Spotsylvania County,51177,0.083132893,3871,46564
perc_vacant_housing_1y,2015,46,Stafford County,51179,0.071115628,3360,47247
perc_vacant_housing_1y,2015,46,Suffolk city,51800,0.086342491,3063,35475
perc_vacant_housing_1y,2015,46,Virginia Beach city,51810,0.069341369,12698,183123
perc_vacant_housing_1y,2015,46,York County,51199,0.100520685,2780,27656
perc_vacant_housing_1y,2015,47,Benton County,53005,,,73060
perc_vacant_housing_1y,2015,47,Chelan County,53007,0.248340189,9052,36450
perc_vacant_housing_1y,2015,47,Clallam County,53009,0.098374821,3529,35873
perc_vacant_housing_1y,2015,47,Clark County,53011,0.043900318,7670,174714
perc_vacant_housing_1y,2015,47,Cowlitz County,53015,0.07287626,3175,43567
perc_vacant_housing_1y,2015,47,Franklin County,53021,,,26691
perc_vacant_housing_1y,2015,47,Grant County,53025,0.1257191,4480,35635
perc_vacant_housing_1y,2015,47,Grays Harbor County,53027,0.219008505,7731,35300
perc_vacant_housing_1y,2015,47,Island County,53029,0.178856418,7307,40854
perc_vacant_housing_1y,2015,47,King County,53033,0.049652029,44348,893176
perc_vacant_housing_1y,2015,47,Kitsap County,53035,0.098072648,10757,109684
perc_vacant_housing_1y,2015,47,Lewis County,53041,0.143631041,4905,34150
perc_vacant_housing_1y,2015,47,Pierce County,53053,0.08546447,28747,336362
perc_vacant_housing_1y,2015,47,Skagit County,53057,0.077007048,4021,52216
perc_vacant_housing_1y,2015,47,Snohomish County,53061,0.051127248,15362,300466
perc_vacant_housing_1y,2015,47,Spokane County,53063,0.069872163,14555,208309
perc_vacant_housing_1y,2015,47,Thurston County,53067,0.05940374,6685,112535
perc_vacant_housing_1y,2015,47,Whatcom County,53073,0.137085453,12785,93263
perc_vacant_housing_1y,2015,47,Yakima County,53077,0.054696884,4735,86568
perc_vacant_housing_1y,2015,48,Berkeley County,54003,0.108143337,5061,46799
perc_vacant_housing_1y,2015,48,Cabell County,54011,0.154646933,7190,46493
perc_vacant_housing_1y,2015,48,Harrison County,54033,0.151551619,4786,31580
perc_vacant_housing_1y,2015,48,Kanawha County,54039,0.113555767,10503,92492
perc_vacant_housing_1y,2015,48,Monongalia County,54061,0.15208903,6778,44566
perc_vacant_housing_1y,2015,48,Raleigh County,54081,0.13059774,4704,36019
perc_vacant_housing_1y,2015,48,Wood County,54107,0.086826943,3496,40264
perc_vacant_housing_1y,2015,49,Brown County,55009,0.036463637,3938,107998
perc_vacant_housing_1y,2015,49,Dane County,55025,0.039491769,8908,225566
perc_vacant_housing_1y,2015,49,Dodge County,55027,0.068581052,2565,37401
perc_vacant_housing_1y,2015,49,Eau Claire County,55035,0.086625293,3741,43186
perc_vacant_housing_1y,2015,49,Fond du Lac County,55039,0.088268906,3939,44625
perc_vacant_housing_1y,2015,49,Jefferson County,55055,0.068204984,2409,35320
perc_vacant_housing_1y,2015,49,Kenosha County,55059,0.093540661,6521,69713
perc_vacant_housing_1y,2015,49,La Crosse County,55063,0.064480893,3188,49441
perc_vacant_housing_1y,2015,49,Manitowoc County,55071,0.070672043,2629,37200
perc_vacant_housing_1y,2015,49,Marathon County,55073,0.06742397,3953,58629
perc_vacant_housing_1y,2015,49,Milwaukee County,55079,0.083052933,34630,416963
perc_vacant_housing_1y,2015,49,Outagamie County,55087,0.051754199,3918,75704
perc_vacant_housing_1y,2015,49,Ozaukee County,55089,,,36931
perc_vacant_housing_1y,2015,49,Portage County,55097,0.081894994,2491,30417
perc_vacant_housing_1y,2015,49,Racine County,55101,0.087132901,7174,82334
perc_vacant_housing_1y,2015,49,Rock County,55105,0.047384139,3237,68314
perc_vacant_housing_1y,2015,49,Sheboygan County,55117,0.058242258,2947,50599
perc_vacant_housing_1y,2015,49,St. Croix County,55109,,,34922
perc_vacant_housing_1y,2015,49,Walworth County,55127,0.251838982,13044,51795
perc_vacant_housing_1y,2015,49,Washington County,55131,,,55753
perc_vacant_housing_1y,2015,49,Waukesha County,55133,0.036727574,6000,163365
perc_vacant_housing_1y,2015,49,Winnebago County,55139,0.06461741,4816,74531
perc_vacant_housing_1y,2015,49,Wood County,55141,0.096820854,3347,34569
perc_vacant_housing_1y,2015,50,Laramie County,56021,0.099428028,4172,41960
perc_vacant_housing_1y,2015,50,Natrona County,56025,0.094520055,3410,36077
