measure label,year,state,county,fips,perc_vacant_housing_1y,numerator,denominator
perc_vacant_housing_1y,2013,43,Jefferson County,48245,0.142701998,15243,106817
perc_vacant_housing_1y,2013,43,Johnson County,48251,0.080903865,4701,58106
perc_vacant_housing_1y,2013,43,Kaufman County,48257,0.107285045,4150,38682
perc_vacant_housing_1y,2013,43,Liberty County,48291,0.123695411,3603,29128
perc_vacant_housing_1y,2013,43,Lubbock County,48303,0.107952826,12833,118876
perc_vacant_housing_1y,2013,43,McLennan County,48309,0.086752787,8368,96458
perc_vacant_housing_1y,2013,43,Midland County,48329,0.046274327,2594,56057
perc_vacant_housing_1y,2013,43,Montgomery County,48339,0.0903989,17026,188343
perc_vacant_housing_1y,2013,43,Nacogdoches County,48347,0.182093099,5058,27777
perc_vacant_housing_1y,2013,43,Nueces County,48355,0.106498562,15272,143401
perc_vacant_housing_1y,2013,43,Orange County,48361,0.100880258,3610,35785
perc_vacant_housing_1y,2013,43,Parker County,48367,,,47149
perc_vacant_housing_1y,2013,43,Potter County,48375,0.10800676,5242,48534
perc_vacant_housing_1y,2013,43,Randall County,48381,0.068800576,3639,52892
perc_vacant_housing_1y,2013,43,Rockwall County,48397,0.063634537,1900,29858
perc_vacant_housing_1y,2013,43,San Patricio County,48409,0.142707556,3816,26740
perc_vacant_housing_1y,2013,43,Smith County,48423,0.095957235,8419,87737
perc_vacant_housing_1y,2013,43,Tarrant County,48439,0.0772826,56468,730669
perc_vacant_housing_1y,2013,43,Taylor County,48441,0.110541172,6228,56341
perc_vacant_housing_1y,2013,43,Tom Green County,48451,0.07751099,3651,47103
perc_vacant_housing_1y,2013,43,Travis County,48453,0.062721126,28949,461551
perc_vacant_housing_1y,2013,43,Victoria County,48469,0.073627241,2612,35476
perc_vacant_housing_1y,2013,43,Walker County,48471,0.167627245,4130,24638
perc_vacant_housing_1y,2013,43,Webb County,48479,0.097532824,7436,76241
perc_vacant_housing_1y,2013,43,Wichita County,48485,0.106181517,5921,55763
perc_vacant_housing_1y,2013,43,Williamson County,48491,0.052213341,8936,171144
perc_vacant_housing_1y,2013,44,Cache County,49005,0.090270609,3496,38728
perc_vacant_housing_1y,2013,44,Davis County,49011,0.047609188,4828,101409
perc_vacant_housing_1y,2013,44,Salt Lake County,49035,0.062066272,23057,371490
perc_vacant_housing_1y,2013,44,Utah County,49049,0.045631006,7029,154040
perc_vacant_housing_1y,2013,44,Washington County,49053,0.171292618,10368,60528
perc_vacant_housing_1y,2013,44,Weber County,49057,0.082827263,7215,87109
perc_vacant_housing_1y,2013,45,Chittenden County,50007,0.052815579,3520,66647
perc_vacant_housing_1y,2013,46,Albemarle County,51003,0.097348392,4233,43483
perc_vacant_housing_1y,2013,46,Alexandria city,51510,0.086958297,6389,73472
perc_vacant_housing_1y,2013,46,Arlington County,51013,0.089781106,9848,109689
perc_vacant_housing_1y,2013,46,Augusta County,51015,0.143128797,4516,31552
perc_vacant_housing_1y,2013,46,Bedford County,51019,0.132227838,4290,32444
perc_vacant_housing_1y,2013,46,Chesapeake city,51550,0.072718233,6287,86457
perc_vacant_housing_1y,2013,46,Chesterfield County,51041,0.069663279,8710,125030
perc_vacant_housing_1y,2013,46,Fairfax County,51059,0.036955506,15126,409303
perc_vacant_housing_1y,2013,46,Fauquier County,51061,0.092788279,2406,25930
perc_vacant_housing_1y,2013,46,Frederick County,51069,,,32007
perc_vacant_housing_1y,2013,46,Hampton city,51650,0.105000332,6308,60076
perc_vacant_housing_1y,2013,46,Hanover County,51085,,,39260
perc_vacant_housing_1y,2013,46,Henrico County,51087,0.078116491,10473,134069
perc_vacant_housing_1y,2013,46,James City County,51095,,,30986
perc_vacant_housing_1y,2013,46,Loudoun County,51107,0.043210451,5114,118351
perc_vacant_housing_1y,2013,46,Lynchburg city,51680,0.077578433,2495,32161
perc_vacant_housing_1y,2013,46,Montgomery County,51121,0.097274058,3779,38849
perc_vacant_housing_1y,2013,46,Newport News city,51700,0.121258087,9353,77133
perc_vacant_housing_1y,2013,46,Norfolk city,51710,0.104093723,9960,95683
perc_vacant_housing_1y,2013,46,Portsmouth city,51740,0.118390128,4836,40848
perc_vacant_housing_1y,2013,46,Prince William County,51153,0.033806629,4819,142546
perc_vacant_housing_1y,2013,46,Richmond city,51760,0.108453885,10766,99268
perc_vacant_housing_1y,2013,46,Roanoke County,51161,0.037026942,1494,40349
perc_vacant_housing_1y,2013,46,Roanoke city,51770,0.090322852,4258,47142
perc_vacant_housing_1y,2013,46,Rockingham County,51165,0.15081881,5139,34074
perc_vacant_housing_1y,2013,46,Spotsylvania County,51177,0.073380858,3356,45734
perc_vacant_housing_1y,2013,46,Stafford County,51179,0.038948756,1771,45470
perc_vacant_housing_1y,2013,46,Suffolk city,51800,0.08686851,2961,34086
perc_vacant_housing_1y,2013,46,Virginia Beach city,51810,0.080999456,14617,180458
perc_vacant_housing_1y,2013,46,York County,51199,0.105649196,2852,26995
perc_vacant_housing_1y,2013,47,Benton County,53005,0.038176078,2721,71275
perc_vacant_housing_1y,2013,47,Chelan County,53007,0.222976759,7946,35636
perc_vacant_housing_1y,2013,47,Clallam County,53009,0.136867821,4874,35611
perc_vacant_housing_1y,2013,47,Clark County,53011,0.06358923,10793,169730
perc_vacant_housing_1y,2013,47,Cowlitz County,53015,0.108301163,4685,43259
perc_vacant_housing_1y,2013,47,Franklin County,53021,,,26038
perc_vacant_housing_1y,2013,47,Grant County,53025,0.124565803,4375,35122
perc_vacant_housing_1y,2013,47,Grays Harbor County,53027,0.223510966,7843,35090
perc_vacant_housing_1y,2013,47,Island County,53029,0.176506981,7133,40412
perc_vacant_housing_1y,2013,47,King County,53033,0.05246618,45561,868388
perc_vacant_housing_1y,2013,47,Kitsap County,53035,0.095277652,10322,108336
perc_vacant_housing_1y,2013,47,Lewis County,53041,0.139321074,4728,33936
perc_vacant_housing_1y,2013,47,Pierce County,53053,0.0778623,25661,329569
perc_vacant_housing_1y,2013,47,Skagit County,53057,0.11963059,6166,51542
perc_vacant_housing_1y,2013,47,Snohomish County,53061,0.073689416,21598,293095
perc_vacant_housing_1y,2013,47,Spokane County,53063,0.083761126,17116,204343
perc_vacant_housing_1y,2013,47,Thurston County,53067,0.091910399,10147,110401
perc_vacant_housing_1y,2013,47,Whatcom County,53073,0.134196252,12265,91396
perc_vacant_housing_1y,2013,47,Yakima County,53077,0.068104029,5850,85898
perc_vacant_housing_1y,2013,48,Berkeley County,54003,0.090617798,4129,45565
perc_vacant_housing_1y,2013,48,Cabell County,54011,0.125051454,5772,46157
perc_vacant_housing_1y,2013,48,Harrison County,54033,0.136153817,4277,31413
perc_vacant_housing_1y,2013,48,Kanawha County,54039,0.097458318,8961,91947
perc_vacant_housing_1y,2013,48,Monongalia County,54061,0.141406149,6251,44206
perc_vacant_housing_1y,2013,48,Raleigh County,54081,0.137540132,4926,35815
perc_vacant_housing_1y,2013,48,Wood County,54107,0.096298143,3863,40115
perc_vacant_housing_1y,2013,49,Brown County,55009,0.060009792,6374,106216
perc_vacant_housing_1y,2013,49,Dane County,55025,0.031107103,6830,219564
perc_vacant_housing_1y,2013,49,Dodge County,55027,0.139276743,5157,37027
perc_vacant_housing_1y,2013,49,Eau Claire County,55035,0.066466391,2832,42608
perc_vacant_housing_1y,2013,49,Fond du Lac County,55039,0.066846192,2954,44191
perc_vacant_housing_1y,2013,49,Jefferson County,55055,0.067641787,2377,35141
perc_vacant_housing_1y,2013,49,Kenosha County,55059,0.090083204,6247,69347
perc_vacant_housing_1y,2013,49,La Crosse County,55063,0.063359074,3093,48817
perc_vacant_housing_1y,2013,49,Manitowoc County,55071,0.097579382,3620,37098
perc_vacant_housing_1y,2013,49,Marathon County,55073,0.06006787,3487,58051
perc_vacant_housing_1y,2013,49,Milwaukee County,55079,0.083341137,34726,416673
perc_vacant_housing_1y,2013,49,Outagamie County,55087,0.051249679,3816,74459
perc_vacant_housing_1y,2013,49,Ozaukee County,55089,0.065737106,2395,36433
perc_vacant_housing_1y,2013,49,Portage County,55097,0.081243999,2453,30193
perc_vacant_housing_1y,2013,49,Racine County,55101,0.116833419,9587,82057
perc_vacant_housing_1y,2013,49,Rock County,55105,0.058741525,4003,68146
perc_vacant_housing_1y,2013,49,Sheboygan County,55117,0.054449659,2749,50487
perc_vacant_housing_1y,2013,49,St. Croix County,55109,0.050115023,1721,34341
perc_vacant_housing_1y,2013,49,Walworth County,55127,0.204578549,10536,51501
perc_vacant_housing_1y,2013,49,Washington County,55131,,,55138
perc_vacant_housing_1y,2013,49,Waukesha County,55133,0.035810389,5789,161657
perc_vacant_housing_1y,2013,49,Winnebago County,55139,0.062429704,4607,73795
perc_vacant_housing_1y,2013,49,Wood County,55141,,,34113
perc_vacant_housing_1y,2013,50,Laramie County,56021,0.102875836,4214,40962
perc_vacant_housing_1y,2013,50,Natrona County,56025,0.068385303,2406,35183
