year,county,state,copd_apc_2012,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,copd_apc_2013,apc_percent_diff
2012,Scotts Bluff,NEBRASKA,1720,9,3,7,43113,,0.151471242,,0.065404207,67,0.455,0.011,0.04,2,6.8,1.22,0.36,0.82,1402,-0.184883721
2012,Seward,NEBRASKA,1493,9,3,3,60676,,0.067859225,,0.037917882,68,0.699,0.039,0.11,1,9.3,1.52,0.32,1.09,1843,0.234427328
2012,Sheridan,NEBRASKA,1600,10,3,4,37813,,0.172583088,,0.04282577,75,0.082,0.036,0.49,2,6.4,1.11,0.13,0.7,2826,0.76625
2012,Sherman,NEBRASKA,1626,12,3,4,43000,,0.103414632,,0.035375867,63,0.245,0.008,0.41,2,7.8,1.3,0.18,0.86,1149,-0.293357934
2012,Stanton,NEBRASKA,648,12,4,3,50962,,0.092927635,,0.035673186,76,0.565,0.031,0.28,2,8.9,1.32,0.2,0.91,1732,1.672839506
2012,Thayer,NEBRASKA,2037,10,3,4,43077,,0.110124335,,0.019276161,79,0.667,0.03,0.25,2,8.8,1.6,0.19,1.09,1912,-0.061364752
2012,Thurston,NEBRASKA,2029,11,5,9,41961,,0.258192509,,0.148685098,85,0.656,0.075,0.02,2,9.3,1.33,0.21,0.93,1743,-0.140956136
2012,Valley,NEBRASKA,1875,10,2,3,44762,,0.140206665,,0.011363637,61,0.268,0.022,0.4,2,7.7,1.27,0.22,0.83,1518,-0.1904
2012,Washington,NEBRASKA,1453,10,2,4,65803,,0.063276261,,0.025520977,81,0.685,0.049,0.18,1,9.8,1.58,0.36,1.12,1514,0.041982106
2012,Wayne,NEBRASKA,1227,8,3,3,46612,,0.158780098,,0.065530099,74,0.76,0.01,0.49,2,8.9,1.27,0.35,0.87,1548,0.261613692
2012,Webster,NEBRASKA,1978,13,3,6,39722,,0.152979955,,0.045720983,80,0.44,0.02,0.48,2,8.2,1.52,0.18,1.01,1109,-0.439332659
2012,York,NEBRASKA,2410,9,4,5,47220,,0.100384884,,0.018624045,78,0.851,0.017,0.49,2,9,1.47,0.35,1.04,1805,-0.251037344
2012,Churchill,NEVADA,1613,14,3,10,54538,,0.131318524,,0.103746638,29,0.01,0.067,0.24,2,6.1,1.43,0.53,1.19,1752,0.08617483
2012,Clark,NEVADA,1925,11,5,8,54218,0.163578719,0.142466649,0.125860304,0.119024836,35,0.001,0.053,0.4,1,8.9,2.06,0.7,1.91,1710,-0.111688312
2012,Douglas,NEVADA,1372,10,3,6,61099,,0.096594691,,0.109978609,77,0.008,0.131,0.26,2,6,1.21,0.33,1.04,1372,0
2012,Elko,NEVADA,1676,11,4,9,70411,,0.07843218,,0.051110599,98,0.001,0.071,0.08,2,6.4,1.1,0.29,0.75,1389,-0.17124105
2012,Esmeralda,NEVADA,1546,12,2,8,27500,,0.241573036,,0.131720424,41,0.003,0.069,0.05,2,4.7,1.02,0.05,0.66,1134,-0.266494179
2012,Eureka,NEVADA,1768,11,2,11,61331,,0.149043873,,0.07526882,94,0.003,0.139,0.06,2,4.6,1.03,0.05,0.63,1818,0.028280543
2012,Humboldt,NEVADA,1993,12,2,9,57874,,0.12662518,,0.10364382,63,0.006,0.007,0.05,2,5.9,1.13,0.37,0.84,1976,-0.008529854
2012,Lander,NEVADA,773,12,2,8,70341,,0.118323311,,0.1063006,56,0.002,0.114,0.22,2,4.7,1.21,0.09,0.86,938,0.213454075
2012,Lincoln,NEVADA,2180,15,5,13,39293,,0.1594906,,0.111507125,56,0,0.196,0.16,2,4.8,1.41,0.05,0.97,1675,-0.231651376
2012,Lyon,NEVADA,1504,12,3,10,46088,,0.142831892,,0.17862536,58,0.033,0.085,0.15,2,6.5,1.17,0.24,0.96,1449,-0.036569149
2012,Mineral,NEVADA,1920,14,3,7,33547,,0.230248794,,0.128550068,63,0.001,0.143,0.5,2,4.9,0.95,0.08,0.65,1560,-0.1875
2012,Nye,NEVADA,1796,14,4,9,39150,,0.201181516,,0.161789417,50,0.001,0.144,0.02,2,5.8,1.58,0.12,1.21,1505,-0.162026726
2012,Pershing,NEVADA,1698,12,3,7,51094,,0.173448414,,0.110365085,47,0.009,0.019,0,2,5.5,1.14,0.08,0.8,1431,-0.157243816
2012,Storey,NEVADA,2512,6,2,10,62561,,0.086211242,,0.196261689,50,0.001,0.017,0.19,1,6.3,1.22,0.23,1.07,1174,-0.532643312
2012,Washoe,NEVADA,1336,10,4,8,53994,0.182740539,0.147261426,0.109403804,0.105207026,65,0.001,0.024,0.47,1,7,1.37,0.64,1.34,1393,0.042664671
2012,White Pine,NEVADA,2460,10,3,7,46505,,0.139039174,,0.100044765,96,0.001,0.322,0,2,4.7,0.96,0.09,0.57,2382,-0.031707317
2012,Carson,NEVADA,1714,13,4,9,53987,,0.14950259,,0.167863682,,,,,,,,,,1485,-0.133605601
2012,Belknap,NEW HAMPSHIRE,1527,11,4,7,57163,,0.097153276,,0.059475005,144,0.011,0.686,0.14,2,7.6,1.23,0.49,0.94,1678,0.098886706
2012,Carroll,NEW HAMPSHIRE,1655,10,3,6,50865,,0.102746971,,0.058053039,153,0.008,0.804,0.02,2,7.5,1.09,0.34,0.76,1795,0.084592145
2012,Cheshire,NEW HAMPSHIRE,1667,10,4,7,56062,0.121353805,0.106042519,0.059450712,0.088437401,149,0.009,0.8,0.23,2,7.9,1.3,0.53,0.95,1865,0.118776245
2012,Coos,NEW HAMPSHIRE,2605,11,4,8,41774,,0.129851684,,0.076932371,196,0.013,0.869,0.03,2,6.8,0.97,0.3,0.6,2594,-0.004222649
2012,Grafton,NEW HAMPSHIRE,2336,8,4,6,53386,0.11981561,0.109888777,0.065871216,0.054520693,157,0.016,0.868,0.07,2,7.6,1.16,0.43,0.82,2160,-0.075342466
2012,Hillsborough,NEW HAMPSHIRE,1667,11,6,9,70472,0.097737327,0.080093727,0.061174694,0.067671359,140,0.008,0.681,0.34,1,8.3,1.45,0.76,1.25,1780,0.067786443
2012,Merrimack,NEW HAMPSHIRE,1800,10,5,9,65487,0.113298349,0.088503346,0.067373551,0.063359864,134,0.014,0.77,0.15,2,8.8,1.33,0.58,1.04,1952,0.084444444
2012,Rockingham,NEW HAMPSHIRE,1680,11,4,7,77939,0.061766949,0.051584557,0.064105995,0.061691858,141,0.011,0.556,0.07,1,8.7,1.36,0.65,1.19,1645,-0.020833333
2012,Strafford,NEW HAMPSHIRE,1769,13,5,10,58538,0.142761439,0.112334669,0.092519209,0.070385315,138,0.01,0.629,0.05,1,8.5,1.3,0.62,1.06,1842,0.041266252
2012,Sullivan,NEW HAMPSHIRE,1878,10,4,8,53821,,0.102067426,,0.057364665,146,0.011,0.81,0.13,2,7.5,1.26,0.41,0.91,1645,-0.124068158
2012,Atlantic,NEW JERSEY,1717,13,6,7,54559,0.146364585,0.127516434,0.14363949,0.1184894,124,0.106,0.49,0.36,1,8.8,1.52,0.57,1.21,1687,-0.017472335
2012,Bergen,NEW JERSEY,1734,9,5,4,84255,0.08117193,0.066241696,0.072516717,0.069962703,149,0.008,0.152,0.51,1,10,1.98,1.13,1.74,1746,0.006920415
2012,Burlington,NEW JERSEY,1637,10,6,6,78229,0.062609605,0.056809068,0.096854113,0.086562127,134,0.116,0.445,0.22,1,10.5,1.88,0.75,1.51,1615,-0.013439218
2012,Camden,NEW JERSEY,2036,10,6,8,62320,0.126736626,0.121390685,0.119717546,0.113382041,127,0.114,0.294,0.47,1,10.6,1.96,0.88,1.64,1914,-0.059921415
2012,Cape May,NEW JERSEY,1403,13,5,7,56370,0.08944311,0.096958056,0.111632213,0.097546577,105,0.069,0.36,0.38,1,8.3,1.35,0.44,1.08,1301,-0.072701354
2012,Cumberland,NEW JERSEY,1467,13,6,9,51530,0.188011557,0.161177292,0.139144912,0.132793501,129,0.193,0.374,0.18,1,9.2,1.71,0.62,1.34,1599,0.08997955
2012,Essex,NEW JERSEY,1893,10,7,6,55027,0.174923927,0.160523131,0.154124886,0.126835331,149,0.005,0.098,0.69,1,10,2.04,1.11,1.85,1694,-0.105124142
2012,Gloucester,NEW JERSEY,2057,12,6,8,74915,0.087392971,0.07658954,0.0958528,0.09924233,126,0.265,0.279,0.2,1,10.3,1.83,0.72,1.46,2074,0.008264463
2012,Hudson,NEW JERSEY,1816,14,7,5,58722,0.166195661,0.157439068,0.100223646,0.10480044,130,0,0.004,0.78,1,10.2,2.16,1.29,1.96,1748,-0.037444934
2012,Hunterdon,NEW JERSEY,1189,8,4,4,105880,0.044437803,0.038239021,0.079570852,0.077399686,141,0.286,0.428,0.2,1,10.1,1.69,0.66,1.29,1726,0.451640034
2012,Mercer,NEW JERSEY,1589,11,6,6,73759,0.104635902,0.107693993,0.115129396,0.101528719,134,0.18,0.281,0.43,1,8.9,1.93,1.07,1.69,1548,-0.025802391
2012,Middlesex,NEW JERSEY,1609,10,5,4,79442,0.099156097,0.080139399,0.083718002,0.08420413,135,0.109,0.214,0.49,1,9.6,1.88,0.88,1.58,1641,0.019888129
2012,Monmouth,NEW JERSEY,1718,11,5,5,84746,0.071600519,0.066484444,0.088751517,0.083252408,134,0.132,0.275,0.3,1,9.5,1.65,0.71,1.34,1584,-0.077997672
2012,Morris,NEW JERSEY,1687,8,4,3,97979,0.04265625,0.042081628,0.064276159,0.069553837,155,0.033,0.462,0.32,1,9.3,1.67,0.74,1.36,1680,-0.004149378
2012,Ocean,NEW JERSEY,1470,16,5,6,61038,0.10973192,0.101986453,0.100114129,0.100349396,128,0.064,0.448,0.24,1,7.9,1.61,0.6,1.24,1427,-0.029251701
2012,Passaic,NEW JERSEY,1553,11,6,4,57540,0.155848727,0.157847539,0.105509974,0.099732794,148,0.008,0.486,0.61,1,9.8,1.92,1.11,1.65,1816,0.169349646
2012,Salem,NEW JERSEY,1319,13,6,9,59336,0.107237898,0.112256519,0.143624887,0.118251771,128,0.307,0.229,0.1,1,10.2,1.72,0.54,1.28,1815,0.376042456
2012,Somerset,NEW JERSEY,1808,9,5,4,98571,0.062705539,0.045162618,0.065980718,0.069183424,136,0.164,0.369,0.25,1,9.8,1.8,0.83,1.46,1643,-0.091261062
2012,Sussex,NEW JERSEY,1916,11,5,6,85507,0.062200595,0.052419711,0.088050835,0.092197493,150,0.11,0.554,0.18,1,8.6,1.5,0.56,1.13,1448,-0.244258873
2012,Union,NEW JERSEY,1657,9,5,4,69347,0.109421998,0.103804149,0.114612073,0.104386441,138,0.014,0.152,0.76,1,10.7,2.03,1.1,1.81,1547,-0.066385033
2012,Warren,NEW JERSEY,2068,11,5,6,73056,0.055954918,0.071796983,0.093137503,0.083397031,141,0.206,0.495,0.11,1,9,1.68,0.76,1.37,1665,-0.194874275
2012,Bernalillo,NEW MEXICO,1241,7,4,7,48398,0.18330574,0.173161805,0.084269278,0.079477079,58,0.002,0.199,0.7,1,8.5,1.88,0.64,1.54,1376,0.108783239
2012,Catron,NEW MEXICO,1323,7,3,7,34738,,0.188105121,,0.114814818,96,0,0.496,0.01,2,5,1.54,0.11,0.94,1623,0.22675737
2012,Chaves,NEW MEXICO,1702,12,6,7,38155,0.206844702,0.206250399,0.097951233,0.065146804,41,0.014,0.003,0.35,2,7.8,2.49,0.46,1.86,1371,-0.194477086
2012,Cibola,NEW MEXICO,1092,8,4,6,35674,,0.288201779,,0.193873942,94,0,0.338,0.1,2,5.6,1.44,0.2,0.97,1755,0.607142857
2012,Colfax,NEW MEXICO,1818,10,4,8,38263,,0.175928742,,0.079148121,121,0.006,0.338,0.4,2,5.1,1.19,0.09,0.75,1272,-0.300330033
2012,Curry,NEW MEXICO,1384,13,7,10,41250,,0.179729983,,0.0707075,77,0.342,0,0.34,2,7.4,1.79,0.45,1.31,1789,0.292630058
2012,De Baca,NEW MEXICO,2959,10,5,10,32554,,0.223042831,,0.042666666,58,0.006,0,0.08,2,5.9,1.94,0.09,1.37,2633,-0.110172356
2012,Dona Ana,NEW MEXICO,1614,8,5,5,,,,,,51,0.038,0.006,0.09,1,14.6,2.42,0.41,1.82,1636,0.013630731
2012,Eddy,NEW MEXICO,1546,15,4,9,47940,,0.129764363,,0.075713694,41,0.016,0.024,0.38,2,7.6,2.7,0.48,2.08,1825,0.180465718
2012,Grant,NEW MEXICO,1065,9,4,6,37525,,0.184082016,,0.085883364,85,0,0.304,0.08,2,6.7,1.66,0.16,1.01,1112,0.044131455
2012,Guadalupe,NEW MEXICO,2552,8,2,9,27242,,0.237181112,,0.056589726,88,0.001,0.006,0.05,2,5.6,1.56,0.1,1.07,1611,-0.368730408
2012,Hidalgo,NEW MEXICO,1346,8,3,6,37531,,0.224911332,,0.120386645,61,0.005,0.016,0.14,2,6.1,2.22,0.19,1.63,2209,0.64115899
2012,Lea,NEW MEXICO,2217,15,4,9,48793,0.134165928,0.162173018,,0.082728744,52,0.022,0,0.24,2,8,2.23,0.54,1.72,2490,0.123139378
2012,Lincoln,NEW MEXICO,2082,8,4,6,44149,,0.147335574,,0.087884307,111,0.001,0.144,0.06,2,6,1.45,0.13,0.89,1582,-0.240153698
2012,Los Alamos,NEW MEXICO,807,8,6,2,106426,,0.049354423,,0.041182019,108,0,0.53,0.82,2,5.6,1.5,0.19,0.97,1133,0.403965304
2012,Luna,NEW MEXICO,1726,13,4,7,29365,,0.29698506,,0.136447504,36,0.018,0.003,0.04,2,7.6,2.27,0.32,1.73,1588,-0.07995365
2012,McKinley,NEW MEXICO,1247,7,6,3,30780,0.397592694,0.335694164,0.111337669,0.117342308,89,0,0.242,0.09,2,6.6,1.46,0.19,0.95,1318,0.056936648
2012,Mora,NEW MEXICO,1118,7,3,6,40000,,0.161904767,,0.068441063,118,0.001,0.318,0,2,4.7,1.08,0.07,0.62,1627,0.455277281
2012,Otero,NEW MEXICO,1022,13,6,5,39054,0.279584587,0.207220674,0.153717712,0.104024947,59,0.002,0.175,0.19,2,7.4,1.82,0.23,1.19,1067,0.044031311
2012,Quay,NEW MEXICO,1891,14,5,9,33039,,0.183029607,,0.05907781,59,0.061,0.004,0.3,2,6.1,1.85,0.19,1.44,1809,-0.0433633
2012,Rio Arriba,NEW MEXICO,1409,8,4,9,40791,,0.19344303,,0.13413085,133,0.004,0.407,0,2,6.2,1.45,0.22,0.96,1567,0.112136267
2012,Roosevelt,NEW MEXICO,1845,14,5,10,39323,,0.234514922,,0.097891092,73,0.178,0,0.2,2,7.2,1.86,0.57,1.34,2200,0.192411924
2012,Sandoval,NEW MEXICO,1308,7,4,5,58116,0.143094003,0.132495224,0.08932846,0.080373652,78,0.005,0.241,0.36,1,7.8,1.78,0.47,1.32,1207,-0.077217125
2012,San Juan,NEW MEXICO,1544,10,5,7,48701,0.207288653,0.20384106,0.115218326,0.071126983,65,0.013,0.074,0.1,1,7,1.63,0.38,1.32,1439,-0.068005181
2012,San Miguel,NEW MEXICO,1182,11,5,9,30499,,0.266582221,,0.092753381,105,0,0.255,0.38,2,5.7,1.35,0.21,0.89,1387,0.173434856
2012,Santa Fe,NEW MEXICO,1496,6,4,5,53642,0.183899567,0.160126567,0.100070879,0.090556175,104,0.01,0.249,0.41,1,6.5,1.52,0.48,1.06,1516,0.013368984
2012,Sierra,NEW MEXICO,1575,13,3,7,29185,,0.252593666,,0.06839563,62,0.003,0.149,0.32,2,6.4,2.15,0.25,1.51,2095,0.33015873
2012,Socorro,NEW MEXICO,1641,9,4,9,34337,,0.249537364,,0.071351349,47,0.006,0.119,0,2,5.9,1.81,0.22,1.21,1517,-0.075563681
2012,Taos,NEW MEXICO,1616,6,4,6,33835,,0.238701731,,0.139103189,116,0.002,0.475,0.11,2,5.3,1.21,0.15,0.74,1065,-0.340965347
2012,Torrance,NEW MEXICO,1109,10,4,9,31538,,0.25881815,,0.167989835,74,0.009,0.109,0.05,1,6.6,1.43,0.13,0.98,1134,0.022542831
2012,Union,NEW MEXICO,4224,10,2,7,40507,,0.108727448,,0.051122792,79,0.027,0.061,0.36,2,5.4,1.38,0.09,0.89,2803,-0.336410985
2012,Valencia,NEW MEXICO,1011,9,5,7,42525,0.23642993,0.214460567,0.135722071,0.112607986,53,0.036,0.013,0.15,1,7.3,1.93,0.36,1.43,1076,0.064292779
2012,Albany,NEW YORK,1376,10,5,7,59359,0.14151457,0.130609587,0.073284142,0.069665536,146,0.059,0.457,0.42,1,8.6,1.61,0.86,1.35,1443,0.04869186
2012,Allegany,NEW YORK,1153,16,5,9,42095,,0.171139792,,0.08803089,179,0.063,0.64,0.09,2,8.5,1.14,0.25,0.68,1005,-0.128360798
2012,Bronx,NEW YORK,2159,9,9,6,34300,0.31025818,0.293192804,0.154919416,0.141825974,137,0,0.059,0.77,1,10.5,2.5,1.45,2.11,2353,0.089856415
2012,Broome,NEW YORK,1200,11,6,8,45856,0.174989909,0.164668694,0.091502085,0.083968394,163,0.047,0.645,0.46,1,8.6,1.43,0.73,1.01,1378,0.148333333
2012,Cattaraugus,NEW YORK,1215,17,6,12,43202,0.186937585,0.172003821,0.085662782,0.087669551,186,0.1,0.694,0.23,2,9,1.18,0.47,0.72,1089,-0.103703704
2012,Cayuga,NEW YORK,1477,14,4,9,50950,0.115079157,0.122032598,0.0988665,0.082051538,172,0.265,0.204,0.28,2,9,1.31,0.66,0.88,1657,0.121868653
2012,Chautauqua,NEW YORK,1201,12,6,12,41975,0.218854487,0.190904424,0.074513882,0.081640549,175,0.158,0.492,0.39,2,9,1.26,0.54,0.85,1289,0.073272273
2012,Chemung,NEW YORK,1544,15,6,10,48128,0.145897642,0.160229847,0.06345395,0.072420426,143,0.069,0.643,0.15,1,8.6,1.36,0.68,0.93,1832,0.186528497
2012,Chenango,NEW YORK,1723,13,5,8,44127,,0.146358684,,0.086248614,185,0.065,0.621,0,2,8.1,1.24,0.49,0.77,1532,-0.110853163
2012,Clinton,NEW YORK,1674,13,7,10,50522,0.140815124,0.14270854,0.070273742,0.078878947,178,0.055,0.591,0.31,2,8.3,1.31,0.6,0.96,1763,0.053166069
2012,Columbia,NEW YORK,1675,13,5,8,56445,,0.098015234,,0.084481597,159,0.046,0.539,0.08,2,8,1.43,0.53,1.1,1538,-0.081791045
2012,Cortland,NEW YORK,1434,17,4,10,47497,,0.149723992,,0.077078782,163,0.115,0.534,0.26,2,8.4,1.27,0.67,0.82,1440,0.0041841
2012,Delaware,NEW YORK,1855,14,5,7,43004,,0.14479205,,0.092611998,175,0.025,0.76,0.13,2,7.4,1.12,0.26,0.67,1713,-0.076549865
2012,Dutchess,NEW YORK,1482,11,5,6,71508,0.094202772,0.090907797,0.095176436,0.089508623,148,0.019,0.534,0.37,1,8.6,1.59,0.74,1.31,1398,-0.056680162
2012,Erie,NEW YORK,1206,11,6,10,49977,0.140598819,0.141543597,0.075564526,0.082156651,163,0.128,0.384,0.51,1,10.6,1.4,0.67,1.02,1273,0.055555556
2012,Essex,NEW YORK,1478,12,5,8,47400,,0.123829231,,0.082216404,193,0.018,0.796,1,2,7.1,1.06,0.28,0.66,1160,-0.215155616
2012,Franklin,NEW YORK,1438,16,5,11,45702,,0.175852269,,0.093130782,186,0.022,0.683,0.35,2,8.4,1.07,0.46,0.66,1442,0.002781641
2012,Fulton,NEW YORK,1527,16,7,15,45333,,0.165142745,,0.098434754,168,0.031,0.539,0.47,2,7.7,1.29,0.7,0.9,1329,-0.129666012
2012,Genesee,NEW YORK,1431,13,4,11,51734,,0.11777661,,0.074226357,167,0.314,0.173,0.28,2,9.7,1.24,0.59,0.83,1413,-0.012578616
2012,Greene,NEW YORK,1603,12,4,8,47539,,0.146268204,,0.081150077,160,0.034,0.739,0.06,2,7.7,1.32,0.43,0.96,1489,-0.071116656
2012,Hamilton,NEW YORK,1806,9,3,6,51595,,0.088345088,,0.04943132,193,0,0.78,1,2,6.6,0.98,0.24,0.53,883,-0.511074197
2012,Herkimer,NEW YORK,1190,14,5,7,44288,,0.145802632,,0.087667115,188,0.057,0.561,0.31,1,7.9,1.23,0.58,0.84,1303,0.094957983
2012,Jefferson,NEW YORK,1440,14,5,9,46549,0.144597366,0.151232883,0.108973004,0.08987879,183,0.089,0.33,0.2,1,8.3,1.18,0.6,0.81,1382,-0.040277778
2012,Kings,NEW YORK,1713,11,7,5,45215,0.243265048,0.226971716,0.111155815,0.102970943,151,0,0.008,0.61,1,10.2,2.43,1.39,2.03,1668,-0.026269702
2012,Lewis,NEW YORK,1342,13,5,8,45187,,0.134852901,,0.067972966,195,0.044,0.595,0.06,2,7.4,1.08,0.28,0.67,1599,0.191505216
2012,Livingston,NEW YORK,750,12,6,10,54244,0.127586797,0.115590215,0.050527763,0.056487203,165,0.264,0.285,0.11,1,9.3,1.23,0.44,0.79,1065,0.42
2012,Madison,NEW YORK,1034,13,4,7,52293,0.130319223,0.108315751,0.048726853,0.060124531,194,0.159,0.398,0.29,1,8.5,1.22,0.37,0.81,1123,0.086073501
2012,Monroe,NEW YORK,1401,9,6,10,52700,0.150191799,0.14558579,0.087414764,0.079035439,163,0.17,0.194,0.43,1,9.7,1.41,0.68,1.07,1306,-0.067808708
2012,Montgomery,NEW YORK,1203,14,6,10,42830,,0.192317888,,0.111769788,164,0.25,0.254,0.23,2,8,1.35,0.65,0.98,1316,0.093931837
2012,Nassau,NEW YORK,1859,9,6,4,97049,0.066122241,0.057739556,0.072880082,0.068856806,129,0,0.112,0.54,1,9.6,1.79,0.97,1.49,1628,-0.124260355
2012,New York,NEW YORK,1578,8,6,4,68370,0.177800104,0.175381154,0.088104896,0.08629325,156,0,0.019,0.97,1,11.1,2.78,2.24,2.6,1728,0.095057034
2012,Niagara,NEW YORK,1470,15,6,11,47736,0.150474891,0.133077487,0.088813774,0.084347978,143,0.28,0.229,0.47,1,10.6,1.4,0.79,0.99,1532,0.042176871
2012,Oneida,NEW YORK,1169,14,6,8,49148,0.164158106,0.156433657,0.088977695,0.07644701,188,0.092,0.452,0.36,1,8.4,1.35,0.77,0.98,1200,0.026518392
2012,Onondaga,NEW YORK,1412,11,5,7,53593,0.152586579,0.142527923,0.079636171,0.071508683,175,0.143,0.257,0.49,1,8.8,1.43,0.68,1.12,1334,-0.055240793
2012,Ontario,NEW YORK,1189,11,4,10,56455,0.120038889,0.096242622,0.077427179,0.06515339,158,0.224,0.283,0.08,1,9.3,1.27,0.48,0.86,1263,0.062237174
2012,Orange,NEW YORK,1293,14,7,6,70712,0.123884,0.116697222,0.087916538,0.076446272,147,0.123,0.482,0.34,1,8.5,1.57,0.83,1.24,1252,-0.031709203
2012,Orleans,NEW YORK,1387,14,4,12,50113,,0.129671708,,0.099049404,163,0.365,0.199,0.17,1,9.6,1.22,0.48,0.8,1596,0.150684932
2012,Oswego,NEW YORK,1739,14,5,9,47288,0.167571232,0.164369434,0.089875452,0.100035243,180,0.044,0.452,0.07,1,8.8,1.29,0.54,0.91,1595,-0.08280621
2012,Otsego,NEW YORK,1671,11,4,6,46358,,0.15864253,,0.08232823,184,0.082,0.539,0.23,2,7.6,1.17,0.52,0.71,2013,0.204667864
2012,Putnam,NEW YORK,1682,9,5,4,95259,0.065103613,0.058352936,0.092416473,0.07472387,151,0.003,0.663,0.15,1,8.6,1.51,0.63,1.21,1941,0.153983353
2012,Queens,NEW YORK,1818,10,6,4,56780,0.161802322,0.143573299,0.096033446,0.095648885,125,0,0.018,0.5,1,8.6,2.37,1.41,2.01,1863,0.024752475
2012,Rensselaer,NEW YORK,1382,12,6,10,58959,0.111919217,0.118131347,0.088184156,0.079123929,151,0.038,0.59,0.22,1,8.5,1.51,0.65,1.21,1497,0.083212735
2012,Richmond,NEW YORK,1973,10,5,6,73496,0.116100609,0.113267399,0.07161016,0.073423408,124,0.044,0.134,0.74,1,10,1.97,1.05,1.73,2043,0.035478966
2012,Rockland,NEW YORK,1934,11,7,4,86020,0.157287851,0.128008887,0.082426228,0.074541487,142,0.007,0.389,0.35,1,9.4,1.73,0.95,1.42,1825,-0.056359876
2012,St. Lawrence,NEW YORK,1405,16,5,10,43745,0.197487265,0.185455874,0.120881088,0.105300888,190,0.033,0.598,0.19,2,8.7,1.18,0.56,0.75,1265,-0.099644128
2012,Saratoga,NEW YORK,1266,10,5,7,67712,0.059250101,0.064534076,0.066380627,0.060995024,144,0.082,0.465,0.28,1,8.7,1.51,0.71,1.25,1239,-0.021327014
2012,Schenectady,NEW YORK,1455,10,5,8,56445,0.11480654,0.119721539,0.085017256,0.07156311,137,0.047,0.432,0.42,1,8.5,1.54,0.75,1.27,1566,0.07628866
2012,Schoharie,NEW YORK,1798,11,4,7,51896,,0.110791601,,0.11609216,165,0.064,0.626,0.07,1,7.3,1.12,0.3,0.71,1836,0.021134594
2012,Schuyler,NEW YORK,1439,13,5,8,47869,,0.093608201,,0.061916407,161,0.085,0.488,0.09,2,8.5,1.24,0.31,0.81,1248,-0.132731063
2012,Seneca,NEW YORK,1368,12,4,11,49155,,0.118630402,,0.058427107,159,0.302,0.117,0.12,2,9,1.28,0.38,0.85,1365,-0.002192982
2012,Steuben,NEW YORK,1298,12,5,9,46519,0.157822996,0.150545791,0.085249804,0.09118592,161,0.141,0.561,0.07,2,8.4,1.24,0.5,0.79,1064,-0.18027735
2012,Suffolk,NEW YORK,1785,11,6,5,87778,0.069340587,0.061186228,0.072915524,0.069708236,138,0.044,0.247,0.37,1,8.6,1.43,0.69,1.18,1731,-0.030252101
2012,Sullivan,NEW YORK,1271,14,6,9,48050,0.187032118,0.172108218,0.127766013,0.111761704,151,0.01,0.815,0.05,2,7.8,1.27,0.38,0.83,1157,-0.089693155
2012,Tioga,NEW YORK,1528,10,4,8,56488,,0.088091001,,0.078593202,157,0.061,0.607,0.07,1,8.7,1.39,0.53,0.94,1414,-0.07460733
2012,Tompkins,NEW YORK,1169,8,4,7,50539,0.181102455,0.200011328,0.057822853,0.059078705,158,0.132,0.418,0.3,1,8.7,1.36,0.6,0.94,1219,0.0427716
2012,Ulster,NEW YORK,1543,11,5,7,58934,0.133577675,0.128549322,0.117696501,0.090042777,150,0.041,0.715,0.16,1,8.3,1.46,0.65,1.13,1581,0.024627349
2012,Warren,NEW YORK,1985,11,6,10,54909,0.109054133,0.111347474,0.09844441,0.07169877,159,0.007,0.774,0.56,1,8,1.41,0.69,1.09,1617,-0.185390428
2012,Washington,NEW YORK,1630,13,6,10,50864,,0.126592726,,0.097744361,152,0.079,0.484,0.14,1,8.3,1.37,0.48,1.05,1547,-0.050920245
2012,Wayne,NEW YORK,1640,11,4,8,53497,0.124113671,0.1126431,0.077050731,0.075287357,161,0.181,0.295,0.18,1,9.3,1.26,0.46,0.85,1510,-0.079268293
2012,Westchester,NEW YORK,1796,10,5,4,81093,0.100897446,0.092733368,0.084344611,0.07774853,146,0.002,0.419,0.64,1,10.1,2.04,1.2,1.74,1793,-0.001670379
2012,Wyoming,NEW YORK,1972,12,5,9,50635,,0.105084389,,0.073911324,182,0.241,0.344,0.11,2,9.2,1.16,0.3,0.73,1675,-0.150608519
2012,Yates,NEW YORK,1065,12,4,10,48245,,0.159566969,,0.055438481,162,0.175,0.322,0.06,1,8.6,1.22,0.3,0.79,1431,0.343661972
2012,Alamance,NORTH CAROLINA,1382,11,6,11,44155,0.203233093,0.173269674,0.089111656,0.093787782,139,0.013,0.437,0.05,1,9.3,2.64,0.57,2.11,1230,-0.109985528
2012,Alexander,NORTH CAROLINA,1519,14,4,11,39544,,0.1828309,,0.116636276,139,0.006,0.532,0.03,1,9.6,2.37,0.37,1.75,1730,0.138907176
2012,Alleghany,NORTH CAROLINA,1381,15,4,10,32449,,0.208969027,,0.123759367,169,0.004,0.548,0.01,2,8.3,1.77,0.22,1.15,1155,-0.163649529
