year,county,state,copd_apc_2013,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,copd_apc_2014,apc_percent_diff
2013,Emery,UTAH,2698,7,4,6,52763,,0.099916734,,0.061124172,70,0.001,0.109,0.25,2,5.9,1.07,0.06,0.67,1264,-0.531504818
2013,Garfield,UTAH,965,10,3,4,45357,,0.11477387,,0.069271043,89,0.001,0.344,0.18,2,4.7,1.07,0.07,0.63,1746,0.809326425
2013,Grand,UTAH,3154,7,3,5,45888,,0.136547506,,0.069876686,55,0.001,0.277,0.5,2,5.2,1.38,0.24,0.86,1296,-0.589093215
2013,Iron,UTAH,972,6,4,4,42369,,0.208635807,,0.136795059,77,0.006,0.364,0,2,5.1,1.1,0.22,0.71,1122,0.154320988
2013,Juab,UTAH,1471,7,6,3,55247,,0.146795318,,0.057915058,107,0.005,0.141,0.13,1,6.1,1.05,0.21,0.73,2628,0.786539769
2013,Kane,UTAH,1562,4,3,4,48540,,0.078314953,,0.058962964,77,0,0.245,0.36,2,4.8,1.37,0.08,0.87,1945,0.245198464
2013,Millard,UTAH,1007,5,4,3,49238,,0.133440897,,0.05763486,81,0.008,0.098,0.01,2,5.7,1.2,0.19,0.78,1880,0.86693148
2013,Morgan,UTAH,3520,5,4,3,80337,,0.040260144,,0.052547041,120,0.004,0.583,0.19,1,7.4,1.03,0.2,0.76,249,-0.929261364
2013,Piute,UTAH,826,8,3,3,38500,,0.254472017,,0.093841642,100,0.005,0.47,0.1,2,4.7,1.01,0.08,0.61,555,-0.328087167
2013,Salt Lake,UTAH,1438,6,5,5,60555,0.125508726,0.126759917,0.057891931,0.07613387,120,0.016,0.256,0.57,1,9.6,1.37,0.72,1.23,1361,-0.053546592
2013,San Juan,UTAH,1242,4,4,2,40492,,0.271078497,,0.088609934,74,0.01,0.19,0.19,2,5.2,1.35,0.11,0.83,1485,0.195652174
2013,Sanpete,UTAH,1426,5,4,3,48369,,0.156774431,,0.095830031,104,0.025,0.461,0.27,2,6,0.99,0.12,0.62,1995,0.399018233
2013,Sevier,UTAH,1151,9,5,4,46229,,0.153853789,,0.061869688,89,0.009,0.53,0.21,2,5.2,1.1,0.2,0.72,1039,-0.09730669
2013,Summit,UTAH,889,4,4,2,83336,,0.08471971,,0.05262135,136,0.002,0.601,0.08,2,7.5,0.94,0.23,0.7,949,0.067491564
2013,Tooele,UTAH,1284,9,5,6,61412,,0.08740329,,0.066306114,112,0.001,0.072,0.12,1,7,1.05,0.25,0.7,1544,0.202492212
2013,Uintah,UTAH,1382,7,3,3,62067,,0.115548357,,0.062306102,58,0.001,0.252,0.01,2,6.5,1.23,0.23,0.83,1527,0.104920405
2013,Utah,UTAH,1007,4,5,2,60196,0.137670591,0.140002206,0.054850966,0.071989179,117,0.038,0.435,0.58,1,8.7,1.22,0.59,1,1216,0.20754717
2013,Wasatch,UTAH,431,4,3,3,65050,,0.095345497,,0.0612262,128,0.005,0.652,0.31,2,7.1,1.03,0.37,0.78,671,0.556844548
2013,Washington,UTAH,959,6,4,3,49279,0.158832222,0.1533411,0.060535133,0.102462985,50,0.003,0.396,0.42,1,5.8,1.85,0.32,1.42,1012,0.055265902
2013,Wayne,UTAH,1109,7,3,3,41458,,0.182484433,,0.035439137,77,0.001,0.108,0.09,2,4.7,0.94,0.06,0.54,1686,0.520288548
2013,Weber,UTAH,1179,6,4,5,54974,0.136674523,0.127868816,0.057930652,0.078354143,96,0.031,0.348,0.69,1,9,1.27,0.57,1.05,1409,0.195080577
2013,Addison,VERMONT,2458,8,4,6,57565,,0.113247804,,0.073223777,178,0.105,0.48,0.02,2,7.5,1.19,0.46,0.82,2476,0.007323027
2013,Bennington,VERMONT,1708,11,6,10,50221,,0.138515905,,0.079388686,154,0.008,0.834,0.19,2,7.1,1.15,0.42,0.78,1778,0.040983607
2013,Caledonia,VERMONT,1864,9,3,6,45395,,0.140955672,,0.082756959,179,0.054,0.776,0.05,2,7.1,1.1,0.39,0.77,1552,-0.167381974
2013,Chittenden,VERMONT,1423,8,4,7,63989,0.103576377,0.112410158,0.059646498,0.060589384,170,0.052,0.529,0.29,1,8,1.3,0.7,0.99,1358,-0.045678145
2013,Essex,VERMONT,1987,10,3,8,35916,,0.159199998,,0.114448309,189,0.014,0.869,0.02,2,6.8,1.02,0.32,0.66,1997,0.005032713
2013,Franklin,VERMONT,1422,12,5,12,56240,,0.1019217,,0.06418743,193,0.091,0.526,0.05,1,8.3,1.2,0.64,0.82,1472,0.035161744
2013,Grand Isle,VERMONT,1798,7,4,7,59509,,0.068921052,,0.076789692,167,0.069,0.088,0.08,1,8.2,1.32,0.58,0.96,1443,-0.197441602
2013,Lamoille,VERMONT,1477,8,4,9,52686,,0.12599574,,0.044711888,176,0.038,0.814,0.01,2,7.2,1.07,0.38,0.73,1376,-0.068381855
2013,Orange,VERMONT,1266,8,3,7,52480,,0.131073803,,0.065609321,162,0.058,0.793,0.04,2,7.5,1.15,0.41,0.81,2055,0.623222749
2013,Orleans,VERMONT,2099,11,4,8,41953,,0.153767243,,0.071508631,193,0.063,0.686,0.07,2,7.4,1.08,0.48,0.73,1431,-0.318246784
2013,Rutland,VERMONT,2089,12,6,9,49271,,0.129787564,,0.086655006,161,0.022,0.717,0.12,2,7.9,1.19,0.47,0.8,2032,-0.027285783
2013,Washington,VERMONT,2345,10,5,9,57281,,0.095573634,,0.05833035,167,0.035,0.813,0.12,2,7.4,1.16,0.61,0.86,1849,-0.211513859
2013,Windham,VERMONT,1504,9,4,8,50234,,0.123937212,,0.069549568,154,0.01,0.843,0.1,2,7.6,1.28,0.56,0.94,1391,-0.075132979
2013,Windsor,VERMONT,2164,8,4,8,52460,,0.103095762,,0.063357003,155,0.015,0.814,0.12,2,7.7,1.2,0.48,0.87,1994,-0.078558226
2013,Accomack,VIRGINIA,1547,12,5,9,39328,,0.205468982,,0.063591897,129,0.222,0.297,0.03,2,8.1,1.54,0.26,1.1,1603,0.036199095
2013,Albemarle,VIRGINIA,1764,8,5,6,67725,0.103631444,0.101724155,0.029775575,0.045142777,136,0.006,0.668,0.12,1,8.6,2.13,0.49,1.74,1258,-0.286848073
2013,Alleghany,VIRGINIA,545,15,5,6,44848,,0.126261681,,0.070702963,155,0.004,0.896,0.25,2,8.7,1.72,0.37,1.25,1610,1.95412844
2013,Amelia,VIRGINIA,1195,11,4,9,52885,,0.083379611,,0.072049484,147,0.016,0.637,0,1,8.5,2.45,0.33,1.86,1799,0.505439331
2013,Amherst,VIRGINIA,1174,9,4,8,44945,,0.11387296,,0.075154237,144,0.004,0.767,0.04,1,8.8,2.13,0.4,1.68,1656,0.410562181
2013,Appomattox,VIRGINIA,1757,8,4,9,50167,,0.177227125,,0.073691651,134,0.01,0.647,0.03,1,8.5,2.3,0.34,1.82,1822,0.036994878
2013,Arlington,VIRGINIA,1238,7,5,4,103208,0.098149464,0.079714894,0.033733454,0.037675854,135,0.006,0.116,0.9,1,10.1,2.65,1.32,2.51,1125,-0.091276252
2013,Augusta,VIRGINIA,1533,10,4,8,52027,0.07359682,0.094921507,,0.055885553,142,0.029,0.582,0.02,1,9,1.74,0.28,1.25,1281,-0.164383562
2013,Bath,VIRGINIA,2705,12,3,7,51365,,0.163754046,,0.016062602,170,0.003,0.896,0.01,2,7.9,1.56,0.22,1.02,1752,-0.352310536
2013,Bedford,VIRGINIA,1399,8,4,7,57596,0.075645596,0.08244472,,0.068387821,142,0.007,0.616,0.02,1,9.3,2.11,0.34,1.64,1165,-0.16726233
2013,Bland,VIRGINIA,1139,16,5,11,42139,,0.165556118,,0.080494195,171,0.002,0.752,0,2,8.4,1.71,0.21,1.12,1390,0.220368745
2013,Botetourt,VIRGINIA,1488,8,3,6,65935,,0.077038214,,0.055416349,151,0.005,0.74,0.05,1,9.1,1.93,0.34,1.51,1526,0.025537634
2013,Brunswick,VIRGINIA,1553,11,5,10,36293,,0.239713535,,0.115716755,153,0.024,0.688,0,2,8.6,2.56,0.29,1.97,841,-0.458467482
2013,Buchanan,VIRGINIA,1753,16,4,14,29848,,0.259210646,,0.114482589,170,0,0.847,0,2,9.3,1.9,0.37,1.39,1637,-0.066172276
2013,Buckingham,VIRGINIA,1631,10,6,9,38648,,0.229959518,,0.108368069,141,0.005,0.736,0,1,8.4,2.3,0.27,1.75,1321,-0.190067443
2013,Campbell,VIRGINIA,1554,8,4,9,47162,,0.146562025,,0.076460734,136,0.012,0.601,0.02,1,9.1,2.31,0.43,1.84,1402,-0.097812098
2013,Caroline,VIRGINIA,1880,11,6,9,57218,,0.126566455,,0.119526088,145,0.084,0.7,0.01,1,8.8,2.45,0.41,1.98,1436,-0.236170213
2013,Carroll,VIRGINIA,1717,13,6,9,32853,,0.181455404,,0.082781695,160,0.002,0.611,0.04,2,8.6,1.87,0.24,1.29,1589,-0.074548631
2013,Charles City,VIRGINIA,1416,7,5,7,48428,,0.118219748,,0.08134228,145,0.087,0.55,0.03,1,8.6,2.41,0.33,1.87,1046,-0.261299435
2013,Charlotte,VIRGINIA,1647,9,5,8,33015,,0.17897819,,0.070881926,134,0.011,0.616,0.02,2,8.6,2.47,0.27,1.9,1445,-0.122647237
2013,Chesterfield,VIRGINIA,1374,8,5,6,72088,0.078706913,0.067369543,0.074692227,0.073378049,151,0.03,0.57,0.09,1,9.3,2.6,0.59,2.18,1317,-0.041484716
2013,Clarke,VIRGINIA,1518,11,4,6,77597,,0.06659954,,0.062789157,143,0.028,0.368,0.01,1,9.6,1.88,0.35,1.43,1721,0.13372859
2013,Craig,VIRGINIA,1196,12,6,7,47806,,0.086931266,,0.060230672,147,0.014,0.861,0.12,1,8.3,1.67,0.25,1.12,1496,0.25083612
2013,Culpeper,VIRGINIA,1430,10,5,9,64423,,0.091467693,,0.069275424,132,0.102,0.445,0,1,8.8,2.04,0.43,1.58,1537,0.074825175
2013,Cumberland,VIRGINIA,1804,12,5,9,40557,,0.162760153,,0.091735363,136,0.01,0.694,0.01,2,8.3,2.39,0.29,1.83,1499,-0.169068736
2013,Dickenson,VIRGINIA,1450,23,5,19,33318,,0.209333852,,0.100213982,178,0,0.798,0.01,2,9.2,1.92,0.32,1.4,1410,-0.027586207
2013,Dinwiddie,VIRGINIA,1727,11,5,9,52027,,0.131833613,,0.100659341,156,0.076,0.653,0.05,1,8.9,2.56,0.39,2.01,1055,-0.389114071
2013,Essex,VIRGINIA,1507,11,5,10,44885,,0.111432448,,0.069829904,136,0.108,0.527,0.01,2,8.3,2.28,0.37,1.68,1454,-0.03516921
2013,Fairfax,VIRGINIA,1334,6,5,3,110292,0.057869714,0.058861937,0.050506778,0.051060148,131,0.055,0.369,0.82,1,8.8,2.42,0.95,2.11,1260,-0.055472264
2013,Fauquier,VIRGINIA,1840,9,5,7,88409,0.061431713,0.055535208,0.050368138,0.063296802,138,0.068,0.465,0.03,1,9.3,2.05,0.44,1.58,1706,-0.072826087
2013,Floyd,VIRGINIA,1262,8,5,6,44618,,0.126528472,,0.081524484,162,0.004,0.631,0,1,8.5,1.8,0.21,1.22,979,-0.224247227
2013,Fluvanna,VIRGINIA,983,8,5,6,68288,,0.070550397,,0.049764734,135,0.004,0.728,0.01,1,8.5,2.28,0.44,1.79,1148,0.16785351
2013,Franklin,VIRGINIA,1105,9,4,9,45624,,0.139654979,,0.083376877,144,0.004,0.658,0.01,1,9.1,2.08,0.35,1.56,1008,-0.087782805
2013,Frederick,VIRGINIA,1468,11,4,7,68424,0.04881927,0.070957094,,0.070187978,143,0.018,0.572,0.07,1,9.7,1.91,0.6,1.52,1714,0.167574932
2013,Giles,VIRGINIA,1346,14,5,11,45141,,0.133124739,,0.066691883,160,0.006,0.803,0.05,1,8.6,1.76,0.25,1.23,1191,-0.115156018
2013,Gloucester,VIRGINIA,1449,10,5,8,60519,,0.091891155,,0.05699214,145,0.059,0.548,0.02,1,8.3,2.09,0.35,1.52,1354,-0.065562457
2013,Goochland,VIRGINIA,1074,7,4,5,80976,,0.055908974,,0.055632412,140,0.021,0.658,0,1,8.9,2.44,0.4,1.94,1046,-0.026070764
2013,Grayson,VIRGINIA,2216,13,3,11,30710,,0.191246688,,0.084469475,170,0.003,0.636,0.12,2,8.4,1.73,0.2,1.1,2345,0.058212996
2013,Greene,VIRGINIA,1563,10,5,8,59358,,0.120080344,,0.059025176,139,0.013,0.66,0.03,1,8.6,1.89,0.35,1.45,1658,0.06078055
2013,Greensville,VIRGINIA,1085,11,5,6,39697,,0.216174364,,0.086912833,146,0.158,0.539,0.03,2,8.6,2.59,0.52,2,662,-0.389861751
2013,Halifax,VIRGINIA,1407,11,7,8,34659,,0.213023812,,0.097812265,139,0.012,0.603,0,2,9,2.53,0.46,1.98,1872,0.330490405
2013,Hanover,VIRGINIA,1135,9,5,6,75070,0.042710878,0.051211149,0.040317021,0.053282026,141,0.088,0.582,0.06,1,9.3,2.53,0.57,2.09,1221,0.075770925
2013,Henrico,VIRGINIA,1163,10,5,6,61048,0.121432208,0.106858343,0.061537571,0.078807771,144,0.061,0.388,0.17,1,8.8,2.63,0.68,2.26,1115,-0.041272571
2013,Henry,VIRGINIA,1990,11,4,11,34984,,0.170999855,,0.13039951,139,0.002,0.703,0.02,2,9.1,2.31,0.37,1.79,1528,-0.232160804
2013,Highland,VIRGINIA,809,7,2,5,49625,,0.101672538,,0.022563176,181,0.005,0.793,0,2,7.7,1.42,0.17,0.81,1375,0.699629172
2013,Isle of Wight,VIRGINIA,900,10,5,6,63942,,0.119892016,,0.074855037,142,0.222,0.387,0.02,1,8.6,2.18,0.39,1.61,1263,0.403333333
2013,James City,VIRGINIA,1396,8,6,5,76960,0.069895178,0.086814478,,0.06234058,152,0.052,0.458,0.16,1,8.4,2.24,0.39,1.7,1193,-0.145415473
2013,King and Queen,VIRGINIA,1461,10,5,8,48372,,0.092450142,,0.060776591,148,0.111,0.641,0,2,8.3,2.29,0.3,1.71,1634,0.118412047
2013,King George,VIRGINIA,1791,9,6,7,81753,,0.071479626,,0.068911508,135,0.096,0.61,0.04,2,8.5,2.23,0.41,1.76,1792,0.000558347
2013,King William,VIRGINIA,1198,8,4,7,62670,,0.095075972,,0.057802092,142,0.109,0.578,0.01,1,8.7,2.35,0.4,1.78,1022,-0.146911519
2013,Lancaster,VIRGINIA,1191,8,2,4,49248,,0.117456317,,0.085057907,143,0.074,0.436,0,2,8,2,0.29,1.52,886,-0.256087322
2013,Lee,VIRGINIA,1669,23,5,21,31308,,0.267606795,,0.112218373,159,0.001,0.63,0.04,2,9.6,2.07,0.3,1.49,1466,-0.121629718
2013,Loudoun,VIRGINIA,1857,7,5,3,122238,0.038543012,0.036290709,0.046176948,0.044978797,137,0.054,0.338,0.18,1,10,2.13,0.76,1.7,1598,-0.139472267
2013,Louisa,VIRGINIA,1418,9,4,8,54518,,0.103404678,,0.081554748,142,0.061,0.668,0,2,8.7,2.29,0.35,1.77,1229,-0.133286319
2013,Lunenburg,VIRGINIA,1262,10,5,8,35237,,0.225803599,,0.099201597,143,0.009,0.692,0,2,8.5,2.49,0.29,1.89,1233,-0.022979398
2013,Madison,VIRGINIA,1219,8,4,6,53459,,0.133430183,,0.072355941,135,0.03,0.603,0.02,2,8.5,1.88,0.3,1.42,819,-0.328137818
2013,Mathews,VIRGINIA,931,9,3,5,55192,,0.101050019,,0.056405354,142,0.05,0.47,0,1,8,1.91,0.31,1.48,906,-0.026852846
2013,Mecklenburg,VIRGINIA,1342,12,6,8,36261,,0.195800096,,0.096300088,146,0.013,0.57,0,2,8.9,2.59,0.3,2.01,1305,-0.02757079
2013,Middlesex,VIRGINIA,1335,8,4,6,53309,,0.093521766,,0.065364853,147,0.065,0.416,0.04,2,8.2,2.06,0.27,1.55,952,-0.286891386
2013,Montgomery,VIRGINIA,1952,10,4,8,45543,0.264201969,0.245258138,0.032869313,0.062733397,153,0.013,0.634,0.01,1,8.9,1.88,0.41,1.4,1472,-0.245901639
2013,Nelson,VIRGINIA,1410,9,4,8,48789,,0.142438293,,0.09066999,147,0.004,0.791,0.01,1,8.4,1.89,0.26,1.38,1358,-0.036879433
2013,New Kent,VIRGINIA,937,8,5,7,70618,,0.058888037,,0.085843801,147,0.068,0.621,0,1,8.7,2.38,0.36,1.87,1146,0.223052295
2013,Northampton,VIRGINIA,1505,11,6,7,33635,,0.243458092,,0.112693392,119,0.303,0.242,0.08,2,7.8,1.59,0.27,1.23,1376,-0.085714286
2013,Northumberland,VIRGINIA,1218,8,3,5,51342,,0.110939659,,0.097751021,135,0.108,0.491,0,2,8,2.01,0.3,1.58,774,-0.36453202
2013,Nottoway,VIRGINIA,1684,13,7,9,36607,,0.167955503,,0.130410179,137,0.012,0.638,0,2,8.5,2.44,0.31,1.87,1598,-0.051068884
2013,Orange,VIRGINIA,1782,9,5,7,60287,,0.125540733,,0.096204549,132,0.079,0.529,0.13,2,8.8,2.15,0.37,1.66,1334,-0.251402918
2013,Page,VIRGINIA,1249,12,5,11,42906,,0.150866255,,0.113973118,148,0.015,0.67,0.14,2,8.7,1.76,0.27,1.28,1233,-0.012810248
2013,Patrick,VIRGINIA,1804,11,3,8,34864,,0.17073305,,0.108838387,156,0.004,0.766,0.01,2,8.6,1.99,0.24,1.39,1311,-0.273281596
2013,Pittsylvania,VIRGINIA,1279,10,4,9,42143,,0.145246089,,0.092693388,149,0.013,0.573,0.02,2,9.3,2.38,0.33,1.84,1424,0.11336982
2013,Powhatan,VIRGINIA,1034,10,5,7,76548,,0.054224871,,0.063728407,140,0.013,0.693,0.02,1,8.7,2.44,0.37,1.91,1109,0.072533849
2013,Prince Edward,VIRGINIA,1828,11,6,10,37436,,0.197826564,,0.08355438,130,0.006,0.658,0,2,8.4,2.44,0.6,1.87,1594,-0.128008753
2013,Prince George,VIRGINIA,1340,11,5,7,63074,,0.081452958,,0.095775649,144,0.115,0.581,0.09,1,9,2.56,0.37,2.06,1134,-0.153731343
2013,Prince William,VIRGINIA,1569,8,6,5,98071,0.069524854,0.063374765,0.057982303,0.061798859,134,0.096,0.505,0.32,1,9.7,2.29,0.73,1.92,1387,-0.115997451
2013,Pulaski,VIRGINIA,1734,14,4,11,44312,,0.138918504,,0.089376457,142,0.008,0.554,0.12,1,8.8,1.84,0.36,1.31,1481,-0.145905421
2013,Rappahannock,VIRGINIA,1998,8,4,6,56438,,0.108401082,,0.041963577,148,0.004,0.671,0.08,1,8.5,1.78,0.28,1.3,1380,-0.309309309
2013,Richmond,VIRGINIA,1422,13,5,10,47083,0.256514013,0.128397763,0.108296745,0.104918964,131,0.112,0.522,0,2,8.1,2.17,0.3,1.59,1925,0.353727145
2013,Roanoke,VIRGINIA,1175,8,4,6,60795,0.076936528,0.065911695,0.071952432,0.056311436,147,0.006,0.696,0.25,1,9.2,2,0.47,1.58,1082,-0.079148936
2013,Rockbridge,VIRGINIA,1243,10,3,9,48313,,0.125820324,,0.033691548,152,0.006,0.689,0.01,2,8.6,1.85,0.26,1.43,1069,-0.13998391
2013,Rockingham,VIRGINIA,1258,10,4,8,52195,0.08157628,0.104468487,0.055495832,0.058826491,147,0.039,0.59,0.05,1,9.1,1.78,0.33,1.3,1027,-0.183624801
2013,Russell,VIRGINIA,1659,18,4,15,33872,,0.192939773,,0.079126172,158,0.003,0.561,0.01,2,9.2,1.89,0.26,1.34,1566,-0.056057866
2013,Scott,VIRGINIA,1549,18,3,16,38355,,0.183323681,,0.094522789,151,0.004,0.704,0.02,1,10,2.15,0.32,1.58,1530,-0.012265978
2013,Shenandoah,VIRGINIA,1712,12,4,9,49625,,0.116933458,,0.05685826,155,0.023,0.615,0.03,2,9.1,1.74,0.34,1.31,1562,-0.087616822
2013,Smyth,VIRGINIA,1536,14,4,13,37239,,0.184060231,,0.080910414,161,0.006,0.661,0.12,2,8.6,1.78,0.24,1.18,1308,-0.1484375
2013,Southampton,VIRGINIA,961,13,5,7,46150,,0.159806713,,0.068720378,155,0.279,0.457,0.04,2,8.5,2.38,0.3,1.74,885,-0.079084287
2013,Spotsylvania,VIRGINIA,1503,10,5,7,78345,0.073312305,0.075919151,0.048807297,0.06877429,141,0.082,0.643,0.2,1,8.9,2.38,0.6,1.9,1738,0.156353959
2013,Stafford,VIRGINIA,1733,9,5,7,97110,0.060698472,0.051164862,0.054957181,0.061876275,129,0.084,0.645,0.06,1,9,2.29,0.55,1.87,1403,-0.190421235
2013,Surry,VIRGINIA,1066,8,5,7,47292,,0.115284599,,0.109417528,145,0.15,0.518,0.04,2,8.2,2.29,0.29,1.68,1156,0.084427767
2013,Sussex,VIRGINIA,1582,12,5,8,39635,,0.152916074,,0.063947372,161,0.155,0.575,0,1,8.6,2.49,0.29,1.88,1721,0.087863464
2013,Tazewell,VIRGINIA,1611,18,5,13,35693,,0.182965875,,0.085465461,175,0.003,0.644,0.02,2,8.8,1.77,0.27,1.2,1291,-0.198634389
2013,Warren,VIRGINIA,1716,13,5,11,61610,,0.093455926,,0.081879392,143,0.005,0.635,0.27,1,9.1,1.85,0.56,1.4,1700,-0.009324009
2013,Washington,VIRGINIA,1679,14,4,13,41897,,0.121017076,,0.070999436,148,0.008,0.577,0.04,1,9.4,1.96,0.31,1.4,1693,0.008338297
2013,Westmoreland,VIRGINIA,1573,12,5,9,49157,,0.129013732,,0.10733173,135,0.1,0.491,0.01,2,8.3,2.16,0.34,1.64,1464,-0.069294342
2013,Wise,VIRGINIA,1633,22,4,19,36218,,0.218999505,,0.106421001,170,0.001,0.718,0.03,2,9.3,1.91,0.26,1.36,1423,-0.128597673
2013,Wythe,VIRGINIA,1423,14,5,11,41275,,0.143775493,,0.097927921,157,0.008,0.521,0.05,2,8.6,1.79,0.26,1.22,1448,0.017568517
2013,York,VIRGINIA,1151,8,4,4,82073,0.06522537,0.056576319,0.06859377,0.045731708,137,0.041,0.533,0.37,1,8.5,2.14,0.47,1.62,1007,-0.125108601
2013,Alexandria,VIRGINIA,1569,7,5,4,85706,0.082444258,0.084175915,0.044639491,0.048779976,127,0.006,0.089,0.83,1,10,2.56,1.22,2.29,1181,-0.247291268
2013,Bristol,VIRGINIA,1882,14,5,15,32221,,0.209755808,,0.126666665,140,0.002,0.184,0.66,1,9.3,2.15,0.47,1.62,1579,-0.160998937
2013,Buena Vista,VIRGINIA,1294,11,4,10,36591,,0.206154332,,0.078892529,141,0.002,0.43,0.3,2,8.4,1.98,0.47,1.59,921,-0.288253478
2013,Charlottesville,VIRGINIA,1331,8,5,8,44601,,0.274984688,,0.057257347,134,0.002,0.107,0.72,1,8.7,2.43,1.02,2.19,1264,-0.050338092
2013,Chesapeake,VIRGINIA,1290,12,6,7,69743,0.092954978,0.085360847,0.080728181,0.070973448,138,0.135,0.252,0.21,1,8.8,2.07,0.5,1.58,1107,-0.141860465
2013,Colonial Heights,VIRGINIA,1615,12,5,7,50835,,0.092673041,,0.081663042,148,0.046,0.208,0,1,9,2.7,0.67,2.31,1297,-0.196904025
2013,Covington,VIRGINIA,1170,13,5,7,34319,,0.212747633,,0.057085827,146,0.005,0.369,0.28,2,8.5,1.73,0.69,1.24,1087,-0.070940171
2013,Danville,VIRGINIA,1454,13,6,11,30786,,0.273755163,,0.156064376,135,0.003,0.334,0.18,2,9.1,2.59,0.71,2.1,1604,0.103163686
2013,Emporia,VIRGINIA,2222,12,5,9,32155,,0.289834172,,0.186029136,146,0.124,0.307,0.18,2,8.5,2.92,0.98,2.56,1143,-0.48559856
2013,Falls Church,VIRGINIA,1269,6,5,2,120000,,0.039607074,,0.048939217,127,0.009,0.252,0.63,1,10.1,2.53,1.28,2.3,1136,-0.104806935
2013,Fredericksburg,VIRGINIA,2157,10,6,8,47040,,0.18568252,,0.108949699,125,0.056,0.359,0.45,1,8.7,2.45,0.94,2.03,2075,-0.038015763
2013,Galax,VIRGINIA,1959,13,4,12,30325,,0.252729177,,0.073680714,146,0.003,0.269,0.2,2,8.3,1.85,0.43,1.24,2252,0.149566105
2013,Hampton,VIRGINIA,1250,9,6,8,50705,0.156870186,0.148568317,0.085735738,0.100273117,137,0.07,0.135,0.46,1,8.4,1.95,0.51,1.47,1074,-0.1408
2013,Harrisonburg,VIRGINIA,1132,9,4,6,38048,,0.335175991,,0.075564735,136,0.021,0.112,0.31,1,9.1,1.97,0.91,1.62,1310,0.157243816
2013,Hopewell,VIRGINIA,1519,15,6,10,37933,,0.200794771,,0.162024364,139,0.061,0.204,0.23,1,9,2.64,0.7,2.14,1449,-0.046082949
2013,Lexington,VIRGINIA,1683,8,4,6,36505,,0.251570523,,0.035521582,142,0.002,0.063,0.24,2,8.4,2.14,0.8,1.85,1562,-0.071895425
2013,Lynchburg,VIRGINIA,1583,8,4,9,38138,0.2403754,0.247269571,0.112385258,0.115968101,134,0.003,0.363,0.1,1,8.8,2.32,0.6,1.9,1385,-0.125078964
2013,Manassas,VIRGINIA,1432,8,5,6,71036,,0.117070928,,0.071876571,125,0.037,0.086,0.27,1,9.5,2.37,0.94,2.05,1645,0.148743017
2013,Martinsville,VIRGINIA,1557,12,4,12,28116,,0.271604002,,0.139429763,129,0.001,0.342,0.56,2,8.9,2.43,0.71,1.97,1689,0.08477842
2013,Newport News,VIRGINIA,1229,10,6,9,51027,0.176340744,0.151688024,0.076674715,0.089504778,137,0.021,0.165,0.41,1,8.6,2.18,0.57,1.72,1190,-0.031733116
2013,Norfolk,VIRGINIA,1227,14,7,10,44747,0.224488482,0.192486778,0.080531076,0.099899992,130,0.03,0.03,0.47,1,8.6,2.1,0.62,1.66,1069,-0.128769356
2013,Norton,VIRGINIA,1423,22,4,19,39416,,0.181058496,,0.079960018,161,0,0.539,0.36,2,8.9,1.96,0.38,1.46,986,-0.307097681
2013,Petersburg,VIRGINIA,1189,12,6,10,34424,,0.266879618,,0.162108704,151,0.073,0.367,0.43,1,8.9,2.69,0.7,2.22,1225,0.030277544
2013,Poquoson,VIRGINIA,820,9,4,6,81892,,0.055971391,,0.042859428,137,0.036,0.161,0.11,1,8.3,1.87,0.35,1.35,1324,0.614634146
2013,Portsmouth,VIRGINIA,746,11,7,10,46166,0.212636456,0.183854803,0.08778026,0.099360682,133,0.054,0.041,0.48,1,8.7,2.1,0.55,1.61,732,-0.018766756
2013,Radford,VIRGINIA,1066,11,5,10,30714,,0.377224207,,0.08456973,144,0.002,0.356,0.31,1,8.7,2.02,0.53,1.67,1684,0.579737336
2013,Salem,VIRGINIA,1241,9,4,6,48733,,0.116762057,,0.071808092,145,0.002,0.109,0.41,1,9,1.95,0.5,1.54,1529,0.232070911
2013,Staunton,VIRGINIA,1409,10,4,9,38501,,0.17994529,,0.071561813,132,0.009,0.206,0.53,1,8.7,1.8,0.7,1.34,1164,-0.173882186
2013,Suffolk,VIRGINIA,1141,10,5,10,66085,0.095393606,0.113691144,0.105097368,0.082754828,142,0.193,0.375,0.17,1,8.7,2.19,0.49,1.64,1014,-0.111305872
2013,Virginia Beach,VIRGINIA,1223,11,6,7,65219,0.087603159,0.078706473,0.057785377,0.058853783,131,0.131,0.136,0.25,1,8.3,1.96,0.57,1.57,1025,-0.161896975
2013,Waynesboro,VIRGINIA,1210,10,5,9,44847,,0.199131072,,0.085207097,135,0.019,0.221,0.16,1,8.7,1.87,0.55,1.42,1149,-0.050413223
2013,Williamsburg,VIRGINIA,1024,8,5,4,48616,,0.195063695,,0.083687082,142,0.035,0.493,0.48,1,8.2,2.29,0.55,1.77,1307,0.276367188
2013,Winchester,VIRGINIA,1735,11,4,7,44200,,0.201363847,,0.071744584,135,0.004,0.11,0.55,1,9.6,2.1,0.88,1.77,1512,-0.128530259
