year,county,state,copd_apc_2015,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde
2015,Harris,TEXAS,1829,10,7,6,54457,0.166658357,0.179622293,0.056991693,0.074908502,123,0.029,0.114,0.31,1,12,2.23,0.6,1.89
2015,Harrison,TEXAS,1758,15,9,10,45974,0.204793602,0.17176789,,0.076957755,117,0.003,0.505,0.05,2,10.1,3.09,0.44,2.7
2015,Haskell,TEXAS,1128,15,9,8,39850,,0.205138415,,0.069368996,77,0.495,0.021,0,2,7.2,2.35,0.17,1.72
2015,Hays,TEXAS,1661,8,7,6,58583,0.148957953,0.168846935,0.041742463,0.066353694,79,0.024,0.424,0.08,1,9.5,2.13,0.37,1.89
2015,Hemphill,TEXAS,3812,11,8,6,62813,,0.123402163,,0.036585364,78,0.024,0,0.07,2,6.9,2.14,0.15,1.61
2015,Henderson,TEXAS,1796,18,10,10,41607,0.135724902,0.18800883,,0.077468202,97,0.041,0.21,0,2,9.7,2.56,0.34,2.15
2015,Hidalgo,TEXAS,1312,11,7,4,34782,0.314601064,0.342487633,0.086352602,0.098714963,79,0.361,0.008,0.08,1,8.9,1.36,0.4,1.44
2015,Hill,TEXAS,1996,13,9,10,41382,,0.207904443,,0.088697322,88,0.273,0.103,0.17,2,9.4,2.38,0.41,1.97
2015,Hockley,TEXAS,2349,12,9,9,50665,,0.146085337,,0.064248979,66,0.602,0,0.21,2,7.7,1.96,0.35,1.43
2015,Hood,TEXAS,1583,14,9,8,56100,,0.117473207,,0.049912695,82,0.016,0.214,0.02,1,9,2.52,0.33,1.99
2015,Hopkins,TEXAS,1840,14,7,9,44396,,0.198564589,,0.070492901,92,0.084,0.139,0.2,2,9.6,2.81,0.45,2.45
2015,Houston,TEXAS,1647,15,8,9,32698,,0.250114441,,0.063842699,115,0.05,0.33,0.07,2,9.2,2.64,0.46,2.17
2015,Howard,TEXAS,2170,17,10,10,49575,,0.156340837,,0.064284272,58,0.274,0.006,0.24,2,7.3,2.39,0.33,1.85
2015,Hudspeth,TEXAS,1144,9,8,7,26384,,0.402838796,,0.057024792,58,0.011,0.002,0,1,6.5,2.26,0.12,1.6
2015,Hunt,TEXAS,1879,15,9,12,45197,0.17110534,0.189252362,0.080185406,0.114139356,89,0.112,0.161,0.18,1,9.9,2.58,0.4,2.07
2015,Hutchinson,TEXAS,2436,13,8,10,49353,,0.161086515,,0.05239249,72,0.167,0,0.49,2,7.1,1.97,0.3,1.46
2015,Irion,TEXAS,3214,9,6,4,58500,,0.116180047,,0.043838862,64,0.002,0.005,0.38,1,6.6,2.26,0.15,1.71
2015,Jack,TEXAS,2035,14,9,10,50324,,0.172104508,,0.055571228,81,0.019,0.211,0.11,2,8.1,2.49,0.38,1.92
2015,Jackson,TEXAS,2147,10,8,8,54926,,0.124330796,,0.052160729,89,0.297,0.11,0,2,8.2,1.61,0.2,1.35
2015,Jasper,TEXAS,1998,17,10,13,40820,,0.170168668,,0.114021242,124,0.001,0.367,0,2,9.2,2.63,0.38,2.15
2015,Jeff Davis,TEXAS,1045,8,5,4,50165,,0.056708161,,0.070934258,69,0,0.144,0.33,2,5.8,1.72,0.09,1.13
2015,Jefferson,TEXAS,1874,14,9,9,43540,0.160910308,0.198857397,0.056045316,0.088100322,128,0.128,0.012,0.31,1,10,2.23,0.6,1.88
2015,Jim Hogg,TEXAS,926,13,10,7,35521,,0.175421774,,0.16503039,73,0.001,0.002,0,2,7.2,1.58,0.15,1.43
2015,Jim Wells,TEXAS,1570,17,14,10,42986,,0.222726494,,0.066353098,84,0.329,0.027,0.06,2,8.1,1.58,0.35,1.38
2015,Johnson,TEXAS,2037,14,11,10,58135,0.108164929,0.120823532,0.042565145,0.072934136,101,0.08,0.143,0.17,1,10.2,2.46,0.42,2
2015,Jones,TEXAS,2250,15,10,9,43897,,0.182507992,,0.041762013,81,0.469,0.014,0.09,1,7.5,2.4,0.19,1.8
2015,Karnes,TEXAS,1553,10,8,6,45502,,0.253561735,,0.048214611,81,0.061,0.019,0.1,2,8,1.79,0.29,1.5
2015,Kaufman,TEXAS,1899,15,9,10,60391,0.151550129,0.139696717,0.084085688,0.087381333,83,0.077,0.12,0.1,1,10.2,2.54,0.36,2.07
2015,Kendall,TEXAS,1463,7,7,4,73240,,0.077554673,,0.044887636,87,0.004,0.368,0.12,1,8.6,2.02,0.31,1.75
2015,Kent,TEXAS,1328,14,6,9,47024,,0.096228868,,0.014851485,63,0.033,0.012,0,2,6.8,2.58,0.15,1.94
2015,Kerr,TEXAS,1656,10,7,7,43810,,0.159081534,,0.080358341,80,0.002,0.349,0.22,2,7.7,2.04,0.32,1.68
2015,Kimble,TEXAS,4046,11,8,5,40125,,0.206334844,,0.076355748,65,0.003,0.183,0.06,2,6.6,2.12,0.35,1.68
2015,Kinney,TEXAS,646,15,7,6,38281,,0.177584603,,0.131392047,63,0.001,0.056,0.32,2,6.6,2.38,0.15,1.88
2015,Kleberg,TEXAS,1080,15,9,9,38247,,0.260798782,,0.114802465,83,0.176,0.014,0.24,2,8.1,1.52,0.32,1.35
2015,Knox,TEXAS,1054,14,8,7,40493,,0.165165171,,0.070866145,84,0.361,0.048,0,2,7.2,2.37,0.15,1.74
2015,Lamar,TEXAS,1746,17,12,11,40748,,0.186128542,,0.073730685,95,0.083,0.242,0.33,2,9.5,2.82,0.4,2.23
2015,Lamb,TEXAS,2636,9,7,7,39851,,0.235071868,,0.061637081,79,0.553,0,0.37,2,7.6,1.86,0.15,1.31
2015,Lampasas,TEXAS,1729,14,10,8,49630,,0.146171927,,0.083413951,80,0.009,0.228,0.01,1,8.2,2.25,0.26,1.83
2015,La Salle,TEXAS,2032,8,7,4,37292,,0.155719325,,0.081242532,62,0.041,0.003,0.08,2,6.9,2.1,0.21,1.83
2015,Lavaca,TEXAS,2248,10,6,5,48677,,0.092398703,,0.040305246,96,0.033,0.248,0.13,2,8.3,1.86,0.26,1.59
2015,Lee,TEXAS,1576,10,8,8,53902,,0.146833256,,0.056793146,91,0.025,0.227,0.03,2,8.6,2.06,0.26,1.73
2015,Leon,TEXAS,1711,12,8,9,49802,,0.138975337,,0.07473655,97,0.008,0.279,0.03,2,9,2.4,0.27,2.1
2015,Liberty,TEXAS,2131,20,12,11,48729,0.136877418,0.176169142,,0.115024224,125,0.07,0.14,0.02,1,10.5,2.21,0.34,1.87
2015,Limestone,TEXAS,2268,14,10,11,37554,,0.232201189,,0.082159624,93,0.056,0.171,0.13,2,9.1,2.32,0.35,1.96
2015,Lipscomb,TEXAS,1563,9,5,6,63125,,0.092258438,,0.04974271,76,0.098,0,0.07,2,7.1,2,0.14,1.45
2015,Live Oak,TEXAS,2020,12,8,9,50400,,0.15280351,,0.04255319,77,0.074,0.012,0.14,2,8.1,1.77,0.29,1.53
2015,Llano,TEXAS,1704,13,9,9,48259,,0.148564562,,0.057281058,64,0.002,0.267,0.08,2,8,2.24,0.26,1.82
2015,Lubbock,TEXAS,1737,12,10,8,46075,0.205984101,0.194213927,0.039196756,0.061632354,79,0.701,0.001,0.43,1,8.2,2.04,0.37,1.51
2015,Lynn,TEXAS,4970,11,6,5,39526,,0.193154037,,0.10909763,73,0.695,0.002,0.07,1,7.4,2.04,0.21,1.47
2015,McCulloch,TEXAS,1677,13,7,10,40561,,0.188040525,,0.042886492,68,0.074,0.102,0.28,2,7,2.24,0.31,1.72
2015,McLennan,TEXAS,2118,10,8,8,42687,0.202917516,0.214650869,0.053896341,0.062069807,74,0.196,0.088,0.39,1,9.6,2.39,0.51,2.09
2015,McMullen,TEXAS,1121,13,6,4,46250,,0.118251927,,0.14058356,66,0.033,0.002,0.13,2,7.2,1.83,0.22,1.55
2015,Madison,TEXAS,1878,14,11,13,39390,,0.201539099,,0.056680162,102,0.018,0.082,0,2,9.1,2.35,0.32,2
2015,Marion,TEXAS,2265,19,10,10,34175,,0.225632846,,0.080084056,102,0.001,0.517,0.04,2,9.9,3.04,0.35,2.56
2015,Martin,TEXAS,2879,11,7,9,55682,,0.133410454,,0.035420097,55,0.354,0.001,0.25,1,7.3,2.29,0.22,1.75
2015,Mason,TEXAS,1935,8,7,7,37654,,0.14250432,,0.067898385,69,0.011,0.193,0,2,7,2.25,0.34,1.77
2015,Matagorda,TEXAS,1433,14,9,9,40797,,0.216878474,,0.063646555,103,0.241,0.034,0.13,2,8.7,1.52,0.32,1.27
2015,Maverick,TEXAS,1289,10,6,4,33747,,0.266652316,,0.130645096,36,0.021,0.001,0,2,7.2,2.77,1.86,2.33
2015,Medina,TEXAS,1438,10,7,6,57338,,0.149281174,,0.066080339,79,0.099,0.251,0.11,1,8.8,2.09,0.25,1.74
2015,Menard,TEXAS,2336,10,7,7,34464,,0.148966163,,0.082853854,66,0.004,0.026,0,2,6.6,2.15,0.14,1.64
2015,Midland,TEXAS,1391,12,8,7,68806,0.067700781,0.088449694,0.042183883,0.034275513,48,0.068,0,0.66,1,7.7,2.45,0.49,1.97
2015,Milam,TEXAS,2346,11,8,9,38929,,0.174126014,,0.095611282,83,0.157,0.229,0.03,2,8.9,2.16,0.34,1.85
2015,Mills,TEXAS,2218,9,5,8,43920,,0.146289602,,0.035659704,61,0.013,0.144,0.17,2,7.4,2.27,0.17,1.75
2015,Mitchell,TEXAS,1619,14,9,8,49870,,0.114670657,,0.055306904,68,0.121,0.003,0.01,2,7,2.5,0.15,1.9
2015,Montague,TEXAS,2290,12,9,7,46172,,0.150130406,,0.066075288,82,0.042,0.21,0.12,2,8.8,2.5,0.4,1.98
2015,Montgomery,TEXAS,2003,12,8,7,68838,0.102797754,0.120029598,0.053578772,0.060906552,132,0.001,0.359,0.12,1,11.4,2.41,0.45,2.09
2015,Moore,TEXAS,1859,13,8,8,49802,,0.201091647,,0.040667083,73,0.345,0,0.21,2,7,1.8,0.42,1.31
2015,Morris,TEXAS,1357,18,10,11,39453,,0.186887592,,0.12659432,97,0.018,0.372,0.01,2,9.7,3.06,0.34,2.61
2015,Motley,TEXAS,3634,11,10,6,31683,,0.169317111,,0.110465117,72,0.078,0.016,0.24,2,6.7,2.22,0.13,1.63
2015,Nacogdoches,TEXAS,1948,17,12,8,39538,0.256629944,0.2456415,0.10274718,0.086009443,113,0.002,0.392,0.22,2,9.5,2.91,0.48,2.44
2015,Navarro,TEXAS,1696,12,8,12,41505,,0.207390159,,0.109257787,85,0.094,0.126,0.1,2,9.4,2.44,0.46,2.03
2015,Newton,TEXAS,1339,18,11,14,38144,,0.129352525,,0.120277978,133,0.001,0.393,0,1,9.3,2.66,0.31,2.16
2015,Nolan,TEXAS,1719,15,10,10,37102,,0.212121218,,0.076579176,77,0.083,0.069,0.17,2,7.1,2.43,0.44,1.9
2015,Nueces,TEXAS,1386,13,9,8,50337,0.202522233,0.179591,0.058840346,0.065742135,83,0.617,0.01,0.74,1,9.1,1.22,0.38,1.13
2015,Ochiltree,TEXAS,2104,9,6,4,51517,,0.136741638,,0.051875349,75,0.489,0,0.54,2,7.1,1.9,0.36,1.36
2015,Oldham,TEXAS,1666,10,6,8,50893,,0.130726933,,0.074251495,79,0.066,0,0.22,1,6.4,1.72,0.11,1.2
2015,Orange,TEXAS,2020,14,9,10,49763,0.171741679,0.154532731,0.084922403,0.083599135,131,0.009,0.143,0.12,1,9.8,2.25,0.47,1.95
2015,Palo Pinto,TEXAS,2383,18,12,12,39516,,0.197869942,,0.082670778,85,0.028,0.371,0.04,2,8.5,2.6,0.4,2.04
2015,Panola,TEXAS,2334,14,9,9,50119,,0.150400758,,0.05745846,127,0.001,0.481,0.07,2,9.8,2.94,0.49,2.58
2015,Parker,TEXAS,2078,15,11,9,67288,0.090493776,0.099393599,0.053393878,0.060832765,84,0.027,0.157,0.11,1,9.8,2.48,0.35,1.98
2015,Parmer,TEXAS,2793,11,8,5,45326,,0.172270194,,0.035758577,67,0.718,0,0.57,2,7.2,1.73,0.12,1.2
2015,Pecos,TEXAS,2694,9,7,6,50305,,0.11965625,,0.048349056,63,0.008,0.001,0.41,2,6.7,2.21,0.32,1.72
2015,Polk,TEXAS,1672,13,8,8,39662,,0.173789516,,0.100425817,109,0,0.375,0.03,2,9.4,2.44,0.28,2.01
2015,Potter,TEXAS,1390,12,9,9,38159,0.227777153,0.220343679,0.042288732,0.053008597,72,0.045,0.001,0.45,1,7.6,1.85,0.35,1.38
2015,Presidio,TEXAS,780,8,5,6,32132,,0.217290044,,0.095634095,52,0.001,0.005,0.16,2,5.9,2.61,0.09,1.9
2015,Rains,TEXAS,1624,17,9,11,48448,,0.110217512,,0.078952797,95,0.05,0.163,0.02,2,9.4,2.65,0.28,2.19
2015,Randall,TEXAS,1617,11,9,6,60972,0.075642981,0.10517849,0.024586702,0.03886193,75,0.268,0.004,0.12,1,7.6,1.82,0.35,1.33
2015,Reagan,TEXAS,7882,7,5,7,52181,,0.154795289,,0.0220022,62,0.047,0.001,0.59,2,6.7,2.23,0.12,1.69
2015,Real,TEXAS,1827,11,7,6,36523,,0.165900037,,0.120141342,85,0,0.459,0.02,2,6.6,2.08,0.13,1.63
2015,Red River,TEXAS,1566,20,11,9,31563,,0.188224792,,0.072289154,100,0.026,0.292,0,2,9.5,2.99,0.26,2.41
2015,Reeves,TEXAS,2588,7,5,6,43540,,0.168130606,,0.066836037,53,0.01,0.001,0.23,2,6.6,2.71,0.28,2.2
2015,Refugio,TEXAS,1350,15,10,8,44240,,0.169341221,,0.066907778,90,0.185,0.04,0,2,7.7,1.54,0.21,1.33
2015,Roberts,TEXAS,900,11,5,6,63889,,0.015118791,,0.018561484,79,0.033,0,0.42,2,6.8,2.01,0.14,1.45
2015,Robertson,TEXAS,2535,12,9,9,46501,,0.173921034,,0.091749266,96,0.096,0.294,0.12,1,9,2.23,0.28,1.93
2015,Rockwall,TEXAS,2099,9,7,6,87524,0.069700904,0.062689632,,0.058661506,80,0.154,0.071,0.29,1,10.2,2.56,0.42,2.1
2015,Runnels,TEXAS,2716,12,8,7,41526,,0.203098953,,0.034203421,84,0.168,0.014,0.38,2,7.1,2.52,0.21,1.91
2015,Rusk,TEXAS,2303,17,10,11,46173,,0.174714625,,0.048893072,111,0.004,0.437,0.07,1,9.9,2.91,0.41,2.46
2015,Sabine,TEXAS,2321,18,11,12,31307,,0.274290115,,0.120805368,116,0,0.455,0,2,8.8,2.78,0.26,2.21
2015,San Augustine,TEXAS,2510,17,11,9,28275,,0.248377576,,0.16342558,115,0,0.448,0,2,8.9,2.79,0.32,2.27
2015,San Jacinto,TEXAS,2336,20,12,12,43029,,0.202382728,,0.12562418,118,0.002,0.422,0.01,2,9.7,2.43,0.3,2.03
2015,San Patricio,TEXAS,1435,15,10,9,52261,0.128865361,0.152568623,0.049057733,0.051825754,78,0.562,0.029,0.08,1,8.7,1.16,0.26,1.08
2015,San Saba,TEXAS,1395,9,8,7,39040,,0.152395606,,0.048999593,67,0.029,0.239,0,2,7.3,2.27,0.26,1.75
2015,Schleicher,TEXAS,4166,11,9,6,55543,,0.195409432,,0.040946897,70,0.001,0.002,0.15,2,6.6,2.15,0.12,1.64
2015,Scurry,TEXAS,1714,13,8,9,56842,,0.098579727,,0.033184681,60,0.183,0.009,0,2,7.1,2.4,0.21,1.79
2015,Shackelford,TEXAS,1622,14,9,9,48750,,0.190977439,,0.037796285,75,0.038,0.035,0.34,2,7.1,2.42,0.18,1.84
2015,Shelby,TEXAS,1997,16,10,9,37756,,0.218389899,,0.078944981,112,0.001,0.359,0.09,2,9.4,2.84,0.35,2.39
2015,Sherman,TEXAS,1971,11,7,8,51987,,0.124051467,,0.036491677,76,0.437,0,0.38,2,6.8,1.66,0.12,1.16
2015,Smith,TEXAS,1775,12,8,8,46929,0.16352722,0.174294323,0.045824848,0.071842968,96,0.018,0.334,0.13,1,9.9,2.85,0.43,2.42
2015,Somervell,TEXAS,2165,15,9,10,51912,,0.138516739,,0.020707071,78,0.005,0.405,0.1,1,8.4,2.48,0.36,1.94
2015,Starr,TEXAS,1326,15,9,4,26172,,0.365909964,,0.138462797,32,0.089,0.002,0,2,8,1.49,0.37,1.51
2015,Stephens,TEXAS,2439,17,10,11,43951,,0.19997716,,0.038655888,80,0.023,0.186,0.23,2,7.3,2.42,0.3,1.85
2015,Sterling,TEXAS,628,9,7,8,53456,,0.160246536,,0.003418803,67,0,0.004,0.47,2,6.7,2.38,0.11,1.79
2015,Stonewall,TEXAS,2785,18,11,13,42155,,0.194690272,,0.069023572,67,0.092,0.052,0.41,2,6.9,2.53,0.14,1.89
2015,Sutton,TEXAS,1083,16,7,6,51667,,0.083737552,,0.043219883,58,0,0.009,0,2,6.5,2.2,0.13,1.73
2015,Swisher,TEXAS,1937,11,8,8,37040,,0.225792751,,0.063887022,75,0.454,0,0.36,2,7.3,1.83,0.22,1.32
2015,Tarrant,TEXAS,1717,11,9,9,58711,0.131464943,0.149946451,0.050138317,0.068837613,95,0.019,0.093,0.56,1,10.9,2.55,0.54,2.15
2015,Taylor,TEXAS,1319,13,9,10,45396,0.14355427,0.174187973,0.040215481,0.05631803,79,0.106,0.134,0.25,1,7.6,2.48,0.32,1.93
2015,Terrell,TEXAS,886,10,8,9,31111,,0.201954395,,0.037122969,54,0,0.001,0.49,2,6.8,2.33,0.12,1.8
2015,Terry,TEXAS,2680,13,9,8,37475,,0.152801946,,0.065477356,69,0.665,0,0.17,2,7.4,2.04,0.28,1.49
2015,Throckmorton,TEXAS,2211,15,9,8,41042,,0.130921051,,0.025568182,74,0.115,0.037,0,2,7.1,2.48,0.17,1.85
2015,Titus,TEXAS,1199,16,9,9,44178,,0.213826269,,0.07479059,88,0.029,0.245,0.24,2,9.9,3.08,0.5,2.73
2015,Tom Green,TEXAS,1827,12,9,8,46711,0.164309427,0.148594484,0.025964262,0.043889485,66,0.116,0.017,0.14,1,7.2,2.4,0.31,1.85
2015,Travis,TEXAS,1792,7,7,7,61451,0.133203059,0.164083377,0.041896336,0.059458707,78,0.064,0.319,0.36,1,10,2.27,0.51,1.97
2015,Trinity,TEXAS,2231,17,11,12,34295,,0.166771725,,0.099359564,107,0.002,0.462,0,2,9.2,2.57,0.32,2.1
2015,Tyler,TEXAS,2286,17,10,10,41360,,0.167461827,,0.115163386,118,0,0.4,0.04,2,9,2.56,0.33,2.08
2015,Upshur,TEXAS,2177,15,9,10,46673,,0.134922042,,0.079043619,103,0.011,0.472,0,1,9.8,2.96,0.4,2.54
2015,Upton,TEXAS,3699,12,6,6,46131,,0.196883425,,0.043290045,54,0.025,0,0.48,2,6.9,2.4,0.14,1.86
2015,Uvalde,TEXAS,1645,8,5,4,38568,,0.199346647,,0.081235111,78,0.057,0.161,0.29,2,7.2,2.31,0.35,1.86
2015,Val Verde,TEXAS,1047,8,5,4,42174,,0.206234917,,0.087069765,37,0,0.014,0.19,2,7.2,2.66,0.54,2.19
2015,Van Zandt,TEXAS,1684,15,8,10,44002,,0.169130385,,0.060870312,107,0.058,0.168,0,2,9.7,2.62,0.31,2.21
2015,Victoria,TEXAS,1569,10,8,9,51758,0.123034909,0.164040104,0.074042313,0.064552404,89,0.148,0.08,0.14,1,8.4,1.74,0.5,1.48
2015,Walker,TEXAS,2158,15,9,7,37666,0.215509996,0.258073747,,0.043679904,109,0.005,0.377,0.15,2,9.7,2.45,0.47,2.11
2015,Waller,TEXAS,1566,12,9,8,51348,,0.182394832,,0.082634456,113,0.089,0.126,0.04,1,10.3,2.09,0.3,1.72
2015,Ward,TEXAS,1681,15,9,9,51345,,0.165222883,,0.043701272,56,0.001,0,0.57,2,7,2.69,0.33,2.13
2015,Washington,TEXAS,1160,9,6,7,51269,,0.134567514,,0.050574411,94,0.03,0.154,0.14,2,9,2.01,0.3,1.65
2015,Webb,TEXAS,1462,11,7,4,38862,0.31834206,0.317564487,0.057741877,0.060120184,29,0.001,0.003,0.08,1,7.4,1.82,0.44,1.72
2015,Wharton,TEXAS,1964,12,7,6,45176,,0.176302984,,0.066318326,96,0.492,0.043,0.07,2,9,1.76,0.26,1.41
2015,Wheeler,TEXAS,2007,13,8,6,52221,,0.156784281,,0.038970325,78,0.069,0.005,0.46,2,7.1,2.3,0.16,1.71
2015,Wichita,TEXAS,1891,14,9,11,45543,0.198528141,0.175839856,0.04829618,0.055414602,77,0.306,0.014,0.37,1,8.5,2.55,0.46,1.96
2015,Wilbarger,TEXAS,1451,15,9,10,41630,,0.177748263,,0.075054161,80,0.297,0.005,0,2,7.5,2.4,0.28,1.78
2015,Willacy,TEXAS,1154,15,13,5,26495,,0.390228868,,0.114978552,83,0.487,0.008,0.13,2,8.1,1.28,0.21,1.3
2015,Williamson,TEXAS,1706,8,7,5,73750,0.066221371,0.074731767,0.047665499,0.059350431,78,0.208,0.176,0.23,1,9.8,2.2,0.41,1.91
2015,Wilson,TEXAS,1355,11,8,7,68100,,0.107126862,,0.057384547,78,0.087,0.087,0,1,9,1.91,0.3,1.58
2015,Winkler,TEXAS,2958,12,7,10,55756,,0.139410183,,0.025327772,48,0.001,0,0.74,2,6.9,2.57,0.41,1.99
2015,Wise,TEXAS,1855,15,14,11,56897,,0.117062993,,0.07513015,80,0.044,0.15,0.01,1,9.9,2.48,0.36,2.01
2015,Wood,TEXAS,1908,14,8,9,45686,,0.147017524,,0.088831469,94,0.025,0.319,0.09,2,9.7,2.78,0.32,2.35
2015,Yoakum,TEXAS,4179,8,5,8,56153,,0.119361132,,0.08063262,57,0.448,0,0.29,2,7.5,2.14,0.33,1.59
2015,Young,TEXAS,1965,15,11,11,44693,,0.152359322,,0.056466304,74,0.114,0.122,0.16,2,7.7,2.56,0.37,1.97
2015,Zapata,TEXAS,1448,14,9,6,32162,,0.373895973,,0.122099914,40,0.003,0,0.29,2,7.2,1.69,0.36,1.63
2015,Zavala,TEXAS,1036,8,5,5,26672,,0.333982706,,0.121790923,66,0.092,0.004,0.49,2,7.1,2.37,0.27,1.94
2015,Beaver,UTAH,2397,12,6,3,50282,,0.125,,0.037742153,91,0.003,0.354,0,2,4.9,1.13,0.09,0.73
2015,Box Elder,UTAH,1002,5,6,4,55038,,0.094573736,,0.063046217,100,0.028,0.05,0.5,1,7.9,1.1,0.62,0.82
2015,Cache,UTAH,1043,4,5,3,50497,0.174300477,0.155751541,0.033248726,0.055369187,102,0.105,0.439,0.52,1,7.6,1.09,0.64,0.83
2015,Carbon,UTAH,2029,9,7,7,46900,,0.153357312,,0.07385049,74,0,0.474,0.25,2,6.3,1.14,0.38,0.77
2015,Davis,UTAH,1360,5,6,3,71112,0.066689767,0.076809771,0.032228217,0.041338947,115,0.024,0.106,0.67,1,8.7,1.28,0.57,1.08
2015,Duchesne,UTAH,2083,8,6,6,61133,,0.104077533,,0.051661849,85,0.001,0.414,0,2,6.5,1.12,0.26,0.74
2015,Emery,UTAH,1678,8,5,4,49787,,0.111633152,,0.057181451,70,0.001,0.109,0.25,2,5.9,1.07,0.06,0.67
2015,Garfield,UTAH,1373,10,6,4,42614,,0.180483773,,0.085505262,89,0.001,0.344,0.18,2,4.7,1.07,0.07,0.63
2015,Grand,UTAH,1382,7,5,6,41312,,0.187056541,,0.070938662,55,0.001,0.277,0.5,2,5.2,1.38,0.24,0.86
2015,Iron,UTAH,1618,6,6,5,43855,,0.21029532,,0.105287127,77,0.006,0.364,0,2,5.1,1.1,0.22,0.71
2015,Juab,UTAH,1462,7,6,3,54761,,0.143108502,,0.038068306,107,0.005,0.141,0.13,1,6.1,1.05,0.21,0.73
2015,Kane,UTAH,1739,5,4,4,50194,,0.079043597,,0.070017435,77,0,0.245,0.36,2,4.8,1.37,0.08,0.87
2015,Millard,UTAH,1755,7,6,4,51593,,0.128736734,,0.042715751,81,0.008,0.098,0.01,2,5.7,1.2,0.19,0.78
2015,Morgan,UTAH,859,4,5,2,74314,,0.054230358,,0.0593426,120,0.004,0.583,0.19,1,7.4,1.03,0.2,0.76
2015,Piute,UTAH,1154,13,8,4,35980,,0.205914572,,0.068473607,100,0.005,0.47,0.1,2,4.7,1.01,0.08,0.61
2015,Salt Lake,UTAH,1629,6,7,5,62117,0.10431011,0.123631649,0.03816773,0.058031514,120,0.016,0.256,0.57,1,9.6,1.37,0.72,1.23
2015,San Juan,UTAH,1503,5,5,3,41484,,0.28088823,,0.084350519,74,0.01,0.19,0.19,2,5.2,1.35,0.11,0.83
2015,Sanpete,UTAH,1543,6,5,4,50323,,0.160819411,,0.082665697,104,0.025,0.461,0.27,2,6,0.99,0.12,0.62
2015,Sevier,UTAH,1139,9,7,5,46291,,0.145215645,,0.059026618,89,0.009,0.53,0.21,2,5.2,1.1,0.2,0.72
2015,Summit,UTAH,1026,3,5,3,91773,,0.078218259,,0.031925321,136,0.002,0.601,0.08,2,7.5,0.94,0.23,0.7
2015,Tooele,UTAH,2023,9,7,6,63552,,0.071983144,,0.070206866,112,0.001,0.072,0.12,1,7,1.05,0.25,0.7
2015,Uintah,UTAH,2241,8,5,5,66815,,0.092513263,,0.050544851,58,0.001,0.252,0.01,2,6.5,1.23,0.23,0.83
2015,Utah,UTAH,1355,4,6,3,62180,0.12600711,0.132100075,0.036672883,0.054654818,117,0.038,0.435,0.58,1,8.7,1.22,0.59,1
2015,Wasatch,UTAH,1041,4,5,4,66486,,0.099776424,,0.047233261,128,0.005,0.652,0.31,2,7.1,1.03,0.37,0.78
2015,Washington,UTAH,1212,6,5,4,50774,0.136901498,0.149796098,0.04596496,0.076985724,50,0.003,0.396,0.42,1,5.8,1.85,0.32,1.42
2015,Wayne,UTAH,1551,10,5,3,40645,,0.154304877,,0.021077283,77,0.001,0.108,0.09,2,4.7,0.94,0.06,0.54
2015,Weber,UTAH,1404,7,6,6,56581,0.125410512,0.129755884,0.051703077,0.063135661,96,0.031,0.348,0.69,1,9,1.27,0.57,1.05
2015,Addison,VERMONT,2242,9,7,6,59688,,0.091548473,,0.057785068,178,0.105,0.48,0.02,2,7.5,1.19,0.46,0.82
2015,Bennington,VERMONT,1888,12,10,9,49573,,0.135007977,,0.057235535,154,0.008,0.834,0.19,2,7.1,1.15,0.42,0.78
2015,Caledonia,VERMONT,1914,9,6,6,45323,,0.124958158,,0.072370075,179,0.054,0.776,0.05,2,7.1,1.1,0.39,0.77
2015,Chittenden,VERMONT,1458,8,6,8,65350,0.123159572,0.113510743,0.031325426,0.050084464,170,0.052,0.529,0.29,1,8,1.3,0.7,0.99
2015,Essex,VERMONT,2073,10,6,8,36599,,0.150372282,,0.094193116,189,0.014,0.869,0.02,2,6.8,1.02,0.32,0.66
2015,Franklin,VERMONT,1514,13,9,13,58199,,0.086545482,,0.048900302,193,0.091,0.526,0.05,1,8.3,1.2,0.64,0.82
2015,Grand Isle,VERMONT,1707,8,7,8,62608,,0.086129919,,0.07436154,167,0.069,0.088,0.08,1,8.2,1.32,0.58,0.96
2015,Lamoille,VERMONT,1466,8,6,8,50939,,0.118174374,,0.043070208,176,0.038,0.814,0.01,2,7.2,1.07,0.38,0.73
2015,Orange,VERMONT,2285,9,6,8,53869,,0.123823009,,0.044774257,162,0.058,0.793,0.04,2,7.5,1.15,0.41,0.81
2015,Orleans,VERMONT,1884,11,6,8,42831,,0.15519543,,0.055917483,193,0.063,0.686,0.07,2,7.4,1.08,0.48,0.73
2015,Rutland,VERMONT,1887,12,9,10,49372,,0.124747112,,0.065348558,161,0.022,0.717,0.12,2,7.9,1.19,0.47,0.8
2015,Washington,VERMONT,1599,10,8,10,58788,,0.100614682,,0.048001911,167,0.035,0.813,0.12,2,7.4,1.16,0.61,0.86
2015,Windham,VERMONT,1592,9,7,8,51045,,0.128259122,,0.068004504,154,0.01,0.843,0.1,2,7.6,1.28,0.56,0.94
