state,county,year,value
Mississippi,Bolivar,2015,"14,215"
Mississippi,Calhoun,2012,"6,934"
Mississippi,Calhoun,2013,"6,903"
Mississippi,Calhoun,2014,"6,914"
Mississippi,Calhoun,2015,"6,917"
Mississippi,Carroll,2012,"5,059"
Mississippi,Carroll,2013,"5,040"
Mississippi,Carroll,2014,"5,057"
Mississippi,Carroll,2015,"5,059"
Mississippi,Chickasaw,2012,"7,548"
Mississippi,Chickasaw,2013,"7,517"
Mississippi,Chickasaw,2014,"7,500"
Mississippi,Chickasaw,2015,"7,520"
Mississippi,Choctaw,2012,"4,167"
Mississippi,Choctaw,2013,"4,141"
Mississippi,Choctaw,2014,"4,160"
Mississippi,Choctaw,2015,"4,161"
Mississippi,Claiborne,2012,"4,231"
Mississippi,Claiborne,2013,"4,209"
Mississippi,Claiborne,2014,"4,221"
Mississippi,Claiborne,2015,"4,217"
Mississippi,Clarke,2012,"7,903"
Mississippi,Clarke,2013,"7,862"
Mississippi,Clarke,2014,"7,881"
Mississippi,Clarke,2015,"7,885"
Mississippi,Clay,2012,"9,187"
Mississippi,Clay,2013,"9,166"
Mississippi,Clay,2014,"9,197"
Mississippi,Clay,2015,"9,188"
Mississippi,Coahoma,2012,"10,828"
Mississippi,Coahoma,2013,"10,780"
Mississippi,Coahoma,2014,"10,774"
Mississippi,Coahoma,2015,"10,747"
Mississippi,Copiah,2012,"12,138"
Mississippi,Copiah,2013,"12,127"
Mississippi,Copiah,2014,"12,146"
Mississippi,Copiah,2015,"12,130"
Mississippi,Covington,2012,"8,480"
Mississippi,Covington,2013,"8,473"
Mississippi,Covington,2014,"8,500"
Mississippi,Covington,2015,"8,502"
Mississippi,DeSoto,2012,"61,657"
Mississippi,DeSoto,2013,"62,110"
Mississippi,DeSoto,2014,"62,703"
Mississippi,DeSoto,2015,"63,321"
Mississippi,Forrest,2012,"32,269"
Mississippi,Forrest,2013,"32,316"
Mississippi,Forrest,2014,"32,428"
Mississippi,Forrest,2015,"32,481"
Mississippi,Franklin,2012,"4,165"
Mississippi,Franklin,2013,"4,143"
Mississippi,Franklin,2014,"4,150"
Mississippi,Franklin,2015,"4,157"
Mississippi,George,2012,"9,273"
Mississippi,George,2013,"9,298"
Mississippi,George,2014,"9,342"
Mississippi,George,2015,"9,355"
Mississippi,Greene,2012,"5,122"
Mississippi,Greene,2013,"5,116"
Mississippi,Greene,2014,"5,116"
Mississippi,Greene,2015,"5,125"
Mississippi,Grenada,2012,"10,170"
Mississippi,Grenada,2013,"10,153"
Mississippi,Grenada,2014,"10,173"
Mississippi,Grenada,2015,"10,169"
Mississippi,Hancock,2012,"21,639"
Mississippi,Hancock,2013,"22,237"
Mississippi,Hancock,2014,"22,787"
Mississippi,Hancock,2015,"23,196"
Mississippi,Harrison,2012,"85,048"
Mississippi,Harrison,2013,"86,438"
Mississippi,Harrison,2014,"87,824"
Mississippi,Harrison,2015,"88,821"
Mississippi,Hinds,2012,"103,589"
Mississippi,Hinds,2013,"103,606"
Mississippi,Hinds,2014,"103,815"
Mississippi,Hinds,2015,"104,012"
Mississippi,Holmes,2012,"8,433"
Mississippi,Holmes,2013,"8,400"
Mississippi,Holmes,2014,"8,424"
Mississippi,Holmes,2015,"8,419"
Mississippi,Humphreys,2012,"3,869"
Mississippi,Humphreys,2013,"3,854"
Mississippi,Humphreys,2014,"3,843"
Mississippi,Humphreys,2015,"3,835"
Mississippi,Issaquena,2012,605
Mississippi,Issaquena,2013,575
Mississippi,Issaquena,2014,532
Mississippi,Issaquena,2015,545
Mississippi,Itawamba,2012,"10,138"
Mississippi,Itawamba,2013,"10,128"
Mississippi,Itawamba,2014,"10,136"
Mississippi,Itawamba,2015,"10,155"
Mississippi,Jackson,2012,"59,811"
Mississippi,Jackson,2013,"60,237"
Mississippi,Jackson,2014,"60,649"
Mississippi,Jackson,2015,"60,889"
Mississippi,Jasper,2012,"8,206"
Mississippi,Jasper,2013,"8,198"
Mississippi,Jasper,2014,"8,215"
Mississippi,Jasper,2015,"8,220"
Mississippi,Jefferson,2012,"3,688"
Mississippi,Jefferson,2013,"3,670"
Mississippi,Jefferson,2014,"3,678"
Mississippi,Jefferson,2015,"3,677"
Mississippi,Jefferson Davis,2012,"5,891"
Mississippi,Jefferson Davis,2013,"5,872"
Mississippi,Jefferson Davis,2014,"5,875"
Mississippi,Jefferson Davis,2015,"5,872"
Mississippi,Jones,2012,"28,400"
Mississippi,Jones,2013,"28,405"
Mississippi,Jones,2014,"28,528"
Mississippi,Jones,2015,"28,564"
Mississippi,Kemper,2012,"4,724"
Mississippi,Kemper,2013,"4,717"
Mississippi,Kemper,2014,"4,724"
Mississippi,Kemper,2015,"4,729"
Mississippi,Lafayette,2012,"22,532"
Mississippi,Lafayette,2013,"22,811"
Mississippi,Lafayette,2014,"23,180"
Mississippi,Lafayette,2015,"23,524"
Mississippi,Lamar,2012,"23,676"
Mississippi,Lamar,2013,"23,947"
Mississippi,Lamar,2014,"24,168"
Mississippi,Lamar,2015,"24,202"
Mississippi,Lauderdale,2012,"34,745"
Mississippi,Lauderdale,2013,"34,715"
Mississippi,Lauderdale,2014,"34,815"
Mississippi,Lauderdale,2015,"34,885"
Mississippi,Lawrence,2012,"6,011"
Mississippi,Lawrence,2013,"6,009"
Mississippi,Lawrence,2014,"6,021"
Mississippi,Lawrence,2015,"6,027"
Mississippi,Leake,2012,"9,384"
Mississippi,Leake,2013,"9,387"
Mississippi,Leake,2014,"9,410"
Mississippi,Leake,2015,"9,416"
Mississippi,Lee,2012,"35,735"
Mississippi,Lee,2013,"35,868"
Mississippi,Lee,2014,"36,061"
Mississippi,Lee,2015,"36,151"
Mississippi,Leflore,2012,"13,271"
Mississippi,Leflore,2013,"13,181"
Mississippi,Leflore,2014,"13,187"
Mississippi,Leflore,2015,"13,168"
Mississippi,Lincoln,2012,"15,224"
Mississippi,Lincoln,2013,"15,211"
Mississippi,Lincoln,2014,"15,262"
Mississippi,Lincoln,2015,"15,271"
Mississippi,Lowndes,2012,"26,595"
Mississippi,Lowndes,2013,"26,628"
Mississippi,Lowndes,2014,"26,784"
Mississippi,Lowndes,2015,"26,895"
Mississippi,Madison,2012,"38,628"
Mississippi,Madison,2013,"39,154"
Mississippi,Madison,2014,"39,773"
Mississippi,Madison,2015,"40,400"
Mississippi,Marion,2012,"11,788"
Mississippi,Marion,2013,"11,792"
Mississippi,Marion,2014,"11,829"
Mississippi,Marion,2015,"11,845"
Mississippi,Marshall,2012,"14,874"
Mississippi,Marshall,2013,"14,861"
Mississippi,Marshall,2014,"14,947"
Mississippi,Marshall,2015,"14,997"
Mississippi,Monroe,2012,"16,487"
Mississippi,Monroe,2013,"16,426"
Mississippi,Monroe,2014,"16,441"
Mississippi,Monroe,2015,"16,449"
Mississippi,Montgomery,2012,"5,256"
Mississippi,Montgomery,2013,"5,254"
Mississippi,Montgomery,2014,"5,292"
Mississippi,Montgomery,2015,"5,355"
Mississippi,Neshoba,2012,"12,371"
Mississippi,Neshoba,2013,"12,334"
Mississippi,Neshoba,2014,"12,368"
Mississippi,Neshoba,2015,"12,367"
Mississippi,Newton,2012,"9,397"
Mississippi,Newton,2013,"9,362"
Mississippi,Newton,2014,"9,367"
Mississippi,Newton,2015,"9,373"
Mississippi,Noxubee,2012,"5,193"
Mississippi,Noxubee,2013,"5,156"
Mississippi,Noxubee,2014,"5,173"
Mississippi,Noxubee,2015,"5,166"
Mississippi,Oktibbeha,2012,"20,935"
Mississippi,Oktibbeha,2013,"21,001"
Mississippi,Oktibbeha,2014,"21,112"
Mississippi,Oktibbeha,2015,"21,217"
Mississippi,Panola,2012,"14,703"
Mississippi,Panola,2013,"14,653"
Mississippi,Panola,2014,"14,707"
Mississippi,Panola,2015,"14,726"
Mississippi,Pearl River,2012,"24,068"
Mississippi,Pearl River,2013,"24,135"
Mississippi,Pearl River,2014,"24,282"
Mississippi,Pearl River,2015,"24,423"
Mississippi,Perry,2012,"5,505"
Mississippi,Perry,2013,"5,498"
Mississippi,Perry,2014,"5,525"
Mississippi,Perry,2015,"5,520"
Mississippi,Pike,2012,"17,863"
Mississippi,Pike,2013,"17,825"
Mississippi,Pike,2014,"17,901"
Mississippi,Pike,2015,"17,898"
Mississippi,Pontotoc,2012,"12,404"
Mississippi,Pontotoc,2013,"12,425"
Mississippi,Pontotoc,2014,"12,492"
Mississippi,Pontotoc,2015,"12,501"
Mississippi,Prentiss,2012,"11,063"
Mississippi,Prentiss,2013,"11,037"
Mississippi,Prentiss,2014,"11,053"
Mississippi,Prentiss,2015,"11,073"
Mississippi,Quitman,2012,"3,606"
Mississippi,Quitman,2013,"3,597"
Mississippi,Quitman,2014,"3,597"
Mississippi,Quitman,2015,"3,588"
Mississippi,Rankin,2012,"56,535"
Mississippi,Rankin,2013,"56,818"
Mississippi,Rankin,2014,"57,341"
Mississippi,Rankin,2015,"57,764"
Mississippi,Scott,2012,"11,499"
Mississippi,Scott,2013,"11,449"
Mississippi,Scott,2014,"11,465"
Mississippi,Scott,2015,"11,480"
Mississippi,Sharkey,2012,"2,094"
Mississippi,Sharkey,2013,"2,099"
Mississippi,Sharkey,2014,"2,131"
Mississippi,Sharkey,2015,"2,120"
Mississippi,Simpson,2012,"11,914"
Mississippi,Simpson,2013,"11,887"
Mississippi,Simpson,2014,"11,918"
Mississippi,Simpson,2015,"11,923"
Mississippi,Smith,2012,"7,246"
Mississippi,Smith,2013,"7,225"
Mississippi,Smith,2014,"7,245"
Mississippi,Smith,2015,"7,239"
Mississippi,Stone,2012,"7,087"
Mississippi,Stone,2013,"7,144"
Mississippi,Stone,2014,"7,192"
Mississippi,Stone,2015,"7,216"
Mississippi,Sunflower,2012,"9,749"
Mississippi,Sunflower,2013,"9,684"
Mississippi,Sunflower,2014,"9,692"
Mississippi,Sunflower,2015,"9,702"
Mississippi,Tallahatchie,2012,"5,554"
Mississippi,Tallahatchie,2013,"5,521"
Mississippi,Tallahatchie,2014,"5,538"
Mississippi,Tallahatchie,2015,"5,530"
Mississippi,Tate,2012,"10,956"
Mississippi,Tate,2013,"10,978"
Mississippi,Tate,2014,"11,042"
Mississippi,Tate,2015,"11,100"
Mississippi,Tippah,2012,"9,680"
Mississippi,Tippah,2013,"9,682"
Mississippi,Tippah,2014,"9,718"
Mississippi,Tippah,2015,"9,723"
Mississippi,Tishomingo,2012,"10,281"
Mississippi,Tishomingo,2013,"10,282"
Mississippi,Tishomingo,2014,"10,301"
Mississippi,Tishomingo,2015,"10,303"
Mississippi,Tunica,2012,"4,779"
Mississippi,Tunica,2013,"4,789"
Mississippi,Tunica,2014,"4,810"
Mississippi,Tunica,2015,"4,811"
Mississippi,Union,2012,"11,506"
Mississippi,Union,2013,"11,529"
Mississippi,Union,2014,"11,632"
Mississippi,Union,2015,"11,686"
Mississippi,Walthall,2012,"7,116"
Mississippi,Walthall,2013,"7,102"
Mississippi,Walthall,2014,"7,139"
Mississippi,Walthall,2015,"7,147"
Mississippi,Warren,2012,"21,871"
Mississippi,Warren,2013,"21,821"
Mississippi,Warren,2014,"21,864"
Mississippi,Warren,2015,"21,872"
Mississippi,Washington,2012,"21,861"
Mississippi,Washington,2013,"21,710"
Mississippi,Washington,2014,"21,685"
Mississippi,Washington,2015,"21,650"
Mississippi,Wayne,2012,"9,234"
Mississippi,Wayne,2013,"9,193"
Mississippi,Wayne,2014,"9,210"
Mississippi,Wayne,2015,"9,210"
Mississippi,Webster,2012,"4,804"
Mississippi,Webster,2013,"4,795"
Mississippi,Webster,2014,"4,800"
Mississippi,Webster,2015,"4,806"
Mississippi,Wilkinson,2012,"5,052"
Mississippi,Wilkinson,2013,"5,021"
Mississippi,Wilkinson,2014,"5,035"
Mississippi,Wilkinson,2015,"5,047"
Mississippi,Winston,2012,"8,736"
Mississippi,Winston,2013,"8,733"
Mississippi,Winston,2014,"8,729"
Mississippi,Winston,2015,"8,755"
Mississippi,Yalobusha,2012,"6,354"
Mississippi,Yalobusha,2013,"6,336"
Mississippi,Yalobusha,2014,"6,350"
Mississippi,Yalobusha,2015,"6,360"
Mississippi,Yazoo,2012,"10,090"
Mississippi,Yazoo,2013,"10,051"
Mississippi,Yazoo,2014,"10,073"
Mississippi,Yazoo,2015,"10,055"
Missouri,Adair,2012,"11,261"
Missouri,Adair,2013,"11,259"
Missouri,Adair,2014,"11,296"
Missouri,Adair,2015,"11,309"
Missouri,Andrew,2012,"7,285"
Missouri,Andrew,2013,"7,275"
Missouri,Andrew,2014,"7,296"
Missouri,Andrew,2015,"7,303"
Missouri,Atchison,2012,"2,982"
Missouri,Atchison,2013,"2,986"
Missouri,Atchison,2014,"2,973"
Missouri,Atchison,2015,"2,969"
Missouri,Audrain,2012,"10,846"
Missouri,Audrain,2013,"10,822"
Missouri,Audrain,2014,"10,827"
Missouri,Audrain,2015,"10,813"
Missouri,Barry,2012,"17,460"
Missouri,Barry,2013,"17,462"
Missouri,Barry,2014,"17,452"
Missouri,Barry,2015,"17,436"
Missouri,Barton,2012,"5,604"
Missouri,Barton,2013,"5,593"
Missouri,Barton,2014,"5,581"
Missouri,Barton,2015,"5,576"
Missouri,Bates,2012,"7,845"
Missouri,Bates,2013,"7,823"
Missouri,Bates,2014,"7,809"
Missouri,Bates,2015,"7,832"
Missouri,Benton,2012,"14,083"
Missouri,Benton,2013,"14,045"
Missouri,Benton,2014,"14,079"
Missouri,Benton,2015,"14,034"
Missouri,Bollinger,2012,"5,866"
Missouri,Bollinger,2013,"5,842"
Missouri,Bollinger,2014,"5,846"
Missouri,Bollinger,2015,"5,840"
Missouri,Boone,2012,"69,858"
Missouri,Boone,2013,"70,371"
Missouri,Boone,2014,"71,232"
Missouri,Boone,2015,"72,187"
Missouri,Buchanan,2012,"38,416"
Missouri,Buchanan,2013,"38,381"
Missouri,Buchanan,2014,"38,430"
Missouri,Buchanan,2015,"38,487"
Missouri,Butler,2012,"19,711"
Missouri,Butler,2013,"19,668"
Missouri,Butler,2014,"19,683"
Missouri,Butler,2015,"19,662"
Missouri,Caldwell,2012,"4,597"
Missouri,Caldwell,2013,"4,598"
Missouri,Caldwell,2014,"4,598"
Missouri,Caldwell,2015,"4,604"
Missouri,Callaway,2012,"18,452"
Missouri,Callaway,2013,"18,458"
Missouri,Callaway,2014,"18,528"
Missouri,Callaway,2015,"18,539"
Missouri,Camden,2012,"40,886"
Missouri,Camden,2013,"41,057"
Missouri,Camden,2014,"41,205"
Missouri,Camden,2015,"41,234"
Missouri,Cape Girardeau,2012,"32,576"
Missouri,Cape Girardeau,2013,"32,641"
Missouri,Cape Girardeau,2014,"32,771"
Missouri,Cape Girardeau,2015,"32,904"
Missouri,Carroll,2012,"4,650"
Missouri,Carroll,2013,"4,616"
Missouri,Carroll,2014,"4,624"
Missouri,Carroll,2015,"4,603"
Missouri,Carter,2012,"3,241"
Missouri,Carter,2013,"3,224"
Missouri,Carter,2014,"3,244"
Missouri,Carter,2015,"3,235"
Missouri,Cass,2012,"39,990"
Missouri,Cass,2013,"40,108"
Missouri,Cass,2014,"40,260"
Missouri,Cass,2015,"40,422"
Missouri,Cedar,2012,"7,204"
Missouri,Cedar,2013,"7,179"
Missouri,Cedar,2014,"7,196"
Missouri,Cedar,2015,"7,180"
Missouri,Chariton,2012,"4,167"
Missouri,Chariton,2013,"4,168"
Missouri,Chariton,2014,"4,145"
Missouri,Chariton,2015,"4,153"
Missouri,Christian,2012,"31,605"
Missouri,Christian,2013,"31,812"
Missouri,Christian,2014,"32,108"
Missouri,Christian,2015,"32,340"
Missouri,Clark,2012,"3,472"
Missouri,Clark,2013,"3,465"
Missouri,Clark,2014,"3,465"
Missouri,Clark,2015,"3,451"
Missouri,Clay,2012,"93,397"
Missouri,Clay,2013,"93,817"
Missouri,Clay,2014,"94,268"
Missouri,Clay,2015,"94,546"
Missouri,Clinton,2012,"8,876"
Missouri,Clinton,2013,"8,857"
Missouri,Clinton,2014,"8,880"
Missouri,Clinton,2015,"8,884"
Missouri,Cole,2012,"32,322"
Missouri,Cole,2013,"32,376"
Missouri,Cole,2014,"32,530"
Missouri,Cole,2015,"32,657"
Missouri,Cooper,2012,"7,466"
Missouri,Cooper,2013,"7,449"
Missouri,Cooper,2014,"7,472"
Missouri,Cooper,2015,"7,459"
Missouri,Crawford,2012,"11,915"
Missouri,Crawford,2013,"11,918"
Missouri,Crawford,2014,"11,943"
Missouri,Crawford,2015,"11,925"
Missouri,Dade,2012,"3,965"
Missouri,Dade,2013,"3,960"
Missouri,Dade,2014,"3,950"
Missouri,Dade,2015,"3,944"
Missouri,Dallas,2012,"7,630"
Missouri,Dallas,2013,"7,601"
Missouri,Dallas,2014,"7,619"
Missouri,Dallas,2015,"7,595"
Missouri,Daviess,2012,"4,196"
Missouri,Daviess,2013,"4,170"
Missouri,Daviess,2014,"4,212"
Missouri,Daviess,2015,"4,179"
Missouri,DeKalb,2012,"4,318"
Missouri,DeKalb,2013,"4,317"
Missouri,DeKalb,2014,"4,306"
Missouri,DeKalb,2015,"4,304"
Missouri,Dent,2012,"7,277"
Missouri,Dent,2013,"7,257"
Missouri,Dent,2014,"7,246"
Missouri,Dent,2015,"7,267"
Missouri,Douglas,2012,"6,491"
Missouri,Douglas,2013,"6,487"
Missouri,Douglas,2014,"6,473"
Missouri,Douglas,2015,"6,465"
Missouri,Dunklin,2012,"14,450"
Missouri,Dunklin,2013,"14,385"
Missouri,Dunklin,2014,"14,364"
Missouri,Dunklin,2015,"14,352"
Missouri,Franklin,2012,"43,402"
Missouri,Franklin,2013,"43,444"
Missouri,Franklin,2014,"43,646"
Missouri,Franklin,2015,"43,733"
Missouri,Gasconade,2012,"8,186"
Missouri,Gasconade,2013,"8,159"
Missouri,Gasconade,2014,"8,165"
Missouri,Gasconade,2015,"8,164"
Missouri,Gentry,2012,"3,212"
Missouri,Gentry,2013,"3,203"
Missouri,Gentry,2014,"3,208"
Missouri,Gentry,2015,"3,205"
Missouri,Greene,2012,"125,468"
Missouri,Greene,2013,"126,226"
Missouri,Greene,2014,"127,154"
Missouri,Greene,2015,"128,166"
Missouri,Grundy,2012,"5,035"
Missouri,Grundy,2013,"5,009"
Missouri,Grundy,2014,"5,011"
Missouri,Grundy,2015,"5,003"
Missouri,Harrison,2012,"4,416"
Missouri,Harrison,2013,"4,391"
Missouri,Harrison,2014,"4,395"
Missouri,Harrison,2015,"4,388"
Missouri,Henry,2012,"10,899"
Missouri,Henry,2013,"10,875"
Missouri,Henry,2014,"10,900"
Missouri,Henry,2015,"10,897"
Missouri,Hickory,2012,"6,803"
Missouri,Hickory,2013,"6,765"
Missouri,Hickory,2014,"6,778"
Missouri,Hickory,2015,"6,754"
Missouri,Holt,2012,"2,807"
Missouri,Holt,2013,"2,799"
Missouri,Holt,2014,"2,785"
Missouri,Holt,2015,"2,779"
Missouri,Howard,2012,"4,571"
Missouri,Howard,2013,"4,568"
Missouri,Howard,2014,"4,568"
Missouri,Howard,2015,"4,541"
Missouri,Howell,2012,"17,994"
Missouri,Howell,2013,"18,009"
Missouri,Howell,2014,"18,046"
Missouri,Howell,2015,"18,054"
Missouri,Iron,2012,"5,310"
Missouri,Iron,2013,"5,300"
Missouri,Iron,2014,"5,304"
Missouri,Iron,2015,"5,293"
Missouri,Jackson,2012,"312,247"
Missouri,Jackson,2013,"312,305"
Missouri,Jackson,2014,"313,076"
Missouri,Jackson,2015,"314,002"
Missouri,Jasper,2012,"50,618"
Missouri,Jasper,2013,"50,686"
Missouri,Jasper,2014,"50,900"
Missouri,Jasper,2015,"51,108"
Missouri,Jefferson,2012,"87,706"
Missouri,Jefferson,2013,"87,841"
Missouri,Jefferson,2014,"88,296"
Missouri,Jefferson,2015,"88,584"
Missouri,Johnson,2012,"21,529"
Missouri,Johnson,2013,"21,540"
Missouri,Johnson,2014,"21,665"
Missouri,Johnson,2015,"21,710"
Missouri,Knox,2012,"2,290"
Missouri,Knox,2013,"2,282"
Missouri,Knox,2014,"2,281"
Missouri,Knox,2015,"2,272"
Missouri,Laclede,2012,"15,769"
Missouri,Laclede,2013,"15,740"
Missouri,Laclede,2014,"15,773"
Missouri,Laclede,2015,"15,768"
Missouri,Lafayette,2012,"14,693"
Missouri,Lafayette,2013,"14,686"
Missouri,Lafayette,2014,"14,707"
Missouri,Lafayette,2015,"14,718"
Missouri,Lawrence,2012,"16,579"
Missouri,Lawrence,2013,"16,572"
Missouri,Lawrence,2014,"16,604"
Missouri,Lawrence,2015,"16,573"
Missouri,Lewis,2012,"4,542"
Missouri,Lewis,2013,"4,515"
Missouri,Lewis,2014,"4,504"
Missouri,Lewis,2015,"4,515"
Missouri,Lincoln,2012,"20,837"
Missouri,Lincoln,2013,"20,938"
Missouri,Lincoln,2014,"21,057"
Missouri,Lincoln,2015,"21,071"
Missouri,Linn,2012,"6,448"
Missouri,Linn,2013,"6,414"
Missouri,Linn,2014,"6,405"
Missouri,Linn,2015,"6,380"
Missouri,Livingston,2012,"6,740"
Missouri,Livingston,2013,"6,726"
Missouri,Livingston,2014,"6,732"
Missouri,Livingston,2015,"6,741"
Missouri,Macon,2012,"7,657"
Missouri,Macon,2013,"7,637"
Missouri,Macon,2014,"7,625"
Missouri,Macon,2015,"7,630"
Missouri,Madison,2012,"5,969"
Missouri,Madison,2013,"5,951"
Missouri,Madison,2014,"5,946"
Missouri,Madison,2015,"5,946"
Missouri,Maries,2012,"4,590"
Missouri,Maries,2013,"4,592"
Missouri,Maries,2014,"4,588"
Missouri,Maries,2015,"4,588"
Missouri,Marion,2012,"12,835"
Missouri,Marion,2013,"12,833"
Missouri,Marion,2014,"12,874"
Missouri,Marion,2015,"12,885"
Missouri,McDonald,2012,"9,919"
Missouri,McDonald,2013,"9,865"
Missouri,McDonald,2014,"9,883"
Missouri,McDonald,2015,"9,850"
Missouri,Mercer,2012,"2,134"
Missouri,Mercer,2013,"2,130"
Missouri,Mercer,2014,"2,134"
Missouri,Mercer,2015,"2,119"
Missouri,Miller,2012,"12,711"
Missouri,Miller,2013,"12,710"
Missouri,Miller,2014,"12,737"
Missouri,Miller,2015,"12,739"
Missouri,Mississippi,2012,"5,716"
Missouri,Mississippi,2013,"5,706"
Missouri,Mississippi,2014,"5,714"
Missouri,Mississippi,2015,"5,703"
Missouri,Moniteau,2012,"6,155"
Missouri,Moniteau,2013,"6,149"
Missouri,Moniteau,2014,"6,158"
Missouri,Moniteau,2015,"6,144"
Missouri,Monroe,2012,"4,796"
Missouri,Monroe,2013,"4,799"
Missouri,Monroe,2014,"4,812"
Missouri,Monroe,2015,"4,810"
Missouri,Montgomery,2012,"6,135"
Missouri,Montgomery,2013,"6,124"
Missouri,Montgomery,2014,"6,141"
Missouri,Montgomery,2015,"6,142"
Missouri,Morgan,2012,"15,461"
Missouri,Morgan,2013,"15,422"
Missouri,Morgan,2014,"15,442"
Missouri,Morgan,2015,"15,421"
Missouri,New Madrid,2012,"8,572"
Missouri,New Madrid,2013,"8,524"
Missouri,New Madrid,2014,"8,536"
Missouri,New Madrid,2015,"8,529"
Missouri,Newton,2012,"24,259"
Missouri,Newton,2013,"24,226"
Missouri,Newton,2014,"24,322"
Missouri,Newton,2015,"24,340"
Missouri,Nodaway,2012,"9,535"
Missouri,Nodaway,2013,"9,531"
Missouri,Nodaway,2014,"9,565"
Missouri,Nodaway,2015,"9,614"
Missouri,Oregon,2012,"5,454"
Missouri,Oregon,2013,"5,453"
Missouri,Oregon,2014,"5,474"
Missouri,Oregon,2015,"5,438"
Missouri,Osage,2012,"6,544"
Missouri,Osage,2013,"6,558"
Missouri,Osage,2014,"6,559"
Missouri,Osage,2015,"6,559"
Missouri,Ozark,2012,"5,635"
Missouri,Ozark,2013,"5,624"
Missouri,Ozark,2014,"5,632"
Missouri,Ozark,2015,"5,627"
Missouri,Pemiscot,2012,"8,198"
Missouri,Pemiscot,2013,"8,139"
Missouri,Pemiscot,2014,"8,139"
Missouri,Pemiscot,2015,"8,115"
Missouri,Perry,2012,"8,556"
Missouri,Perry,2013,"8,551"
Missouri,Perry,2014,"8,579"
Missouri,Perry,2015,"8,605"
Missouri,Pettis,2012,"18,216"
Missouri,Pettis,2013,"18,195"
Missouri,Pettis,2014,"18,222"
Missouri,Pettis,2015,"18,203"
Missouri,Phelps,2012,"19,562"
Missouri,Phelps,2013,"19,585"
Missouri,Phelps,2014,"19,662"
Missouri,Phelps,2015,"19,714"
Missouri,Pike,2012,"7,851"
Missouri,Pike,2013,"7,850"
Missouri,Pike,2014,"7,845"
Missouri,Pike,2015,"7,829"
Missouri,Platte,2012,"39,099"
Missouri,Platte,2013,"39,359"
Missouri,Platte,2014,"39,605"
Missouri,Platte,2015,"39,876"
Missouri,Polk,2012,"13,242"
Missouri,Polk,2013,"13,249"
Missouri,Polk,2014,"13,305"
Missouri,Polk,2015,"13,331"
Missouri,Pulaski,2012,"17,820"
Missouri,Pulaski,2013,"17,973"
Missouri,Pulaski,2014,"18,204"
Missouri,Pulaski,2015,"18,382"
Missouri,Putnam,2012,"2,976"
Missouri,Putnam,2013,"2,973"
Missouri,Putnam,2014,"2,977"
Missouri,Putnam,2015,"2,962"
Missouri,Ralls,2012,"5,144"
Missouri,Ralls,2013,"5,142"
Missouri,Ralls,2014,"5,153"
Missouri,Ralls,2015,"5,137"
Missouri,Randolph,2012,"10,725"
Missouri,Randolph,2013,"10,670"
Missouri,Randolph,2014,"10,694"
Missouri,Randolph,2015,"10,671"
Missouri,Ray,2012,"9,989"
Missouri,Ray,2013,"9,957"
Missouri,Ray,2014,"9,977"
Missouri,Ray,2015,"9,966"
Missouri,Reynolds,2012,"4,029"
Missouri,Reynolds,2013,"4,014"
Missouri,Reynolds,2014,"4,016"
Missouri,Reynolds,2015,"4,015"
Missouri,Ripley,2012,"6,599"
Missouri,Ripley,2013,"6,573"
Missouri,Ripley,2014,"6,570"
Missouri,Ripley,2015,"6,550"
Missouri,Saline,2012,"10,131"
Missouri,Saline,2013,"10,083"
Missouri,Saline,2014,"10,099"
Missouri,Saline,2015,"10,083"
Missouri,Schuyler,2012,"2,109"
Missouri,Schuyler,2013,"2,093"
Missouri,Schuyler,2014,"2,092"
Missouri,Schuyler,2015,"2,087"
Missouri,Scotland,2012,"2,367"
Missouri,Scotland,2013,"2,354"
Missouri,Scotland,2014,"2,365"
Missouri,Scotland,2015,"2,351"
Missouri,Scott,2012,"17,027"
Missouri,Scott,2013,"16,958"
Missouri,Scott,2014,"16,978"
Missouri,Scott,2015,"16,999"
Missouri,Shannon,2012,"4,160"
Missouri,Shannon,2013,"4,136"
Missouri,Shannon,2014,"4,141"
Missouri,Shannon,2015,"4,126"
Missouri,Shelby,2012,"3,205"
Missouri,Shelby,2013,"3,193"
Missouri,Shelby,2014,"3,190"
Missouri,Shelby,2015,"3,189"
Missouri,St. Charles,2012,"141,259"
Missouri,St. Charles,2013,"142,523"
Missouri,St. Charles,2014,"144,144"
Missouri,St. Charles,2015,"145,704"
Missouri,St. Clair,2012,"5,632"
Missouri,St. Clair,2013,"5,596"
Missouri,St. Clair,2014,"5,607"
Missouri,St. Clair,2015,"5,599"
Missouri,St. Francois,2012,"28,478"
Missouri,St. Francois,2013,"28,691"
Missouri,St. Francois,2014,"28,984"
Missouri,St. Francois,2015,"29,187"
Missouri,St. Louis,2012,"437,803"
Missouri,St. Louis,2013,"437,679"
Missouri,St. Louis,2014,"438,065"
Missouri,St. Louis,2015,"438,076"
Missouri,St. Louis City,2012,"175,855"
Missouri,St. Louis City,2013,"175,593"
Missouri,St. Louis City,2014,"175,656"
Missouri,St. Louis City,2015,"175,591"
Missouri,Ste. Genevieve,2012,"8,610"
Missouri,Ste. Genevieve,2013,"8,607"
Missouri,Ste. Genevieve,2014,"8,633"
Missouri,Ste. Genevieve,2015,"8,621"
