state,county,year,value
Minnesota,Koochiching,2015,0.2580
Minnesota,Lac qui Parle,2012,0.1710
Minnesota,Lac qui Parle,2013,0.1690
Minnesota,Lac qui Parle,2014,0.1590
Minnesota,Lac qui Parle,2015,0.1620
Minnesota,Lake,2012,0.3360
Minnesota,Lake,2013,0.3520
Minnesota,Lake,2014,0.3520
Minnesota,Lake,2015,0.3410
Minnesota,Lake of the Woods,2012,0.5230
Minnesota,Lake of the Woods,2013,0.5450
Minnesota,Lake of the Woods,2014,0.5370
Minnesota,Lake of the Woods,2015,0.5580
Minnesota,Le Sueur,2012,0.1150
Minnesota,Le Sueur,2013,0.1150
Minnesota,Le Sueur,2014,0.1160
Minnesota,Le Sueur,2015,0.1310
Minnesota,Lincoln,2012,0.1810
Minnesota,Lincoln,2013,0.1980
Minnesota,Lincoln,2014,0.2070
Minnesota,Lincoln,2015,0.2010
Minnesota,Lyon,2012,0.0830
Minnesota,Lyon,2013,0.0900
Minnesota,Lyon,2014,0.0940
Minnesota,Lyon,2015,0.1040
Minnesota,Mahnomen,2012,0.2690
Minnesota,Mahnomen,2013,0.2590
Minnesota,Mahnomen,2014,0.2710
Minnesota,Mahnomen,2015,0.2810
Minnesota,Marshall,2012,0.1500
Minnesota,Marshall,2013,0.1490
Minnesota,Marshall,2014,0.1530
Minnesota,Marshall,2015,0.1620
Minnesota,Martin,2012,0.1120
Minnesota,Martin,2013,0.1180
Minnesota,Martin,2014,0.1210
Minnesota,Martin,2015,0.1140
Minnesota,McLeod,2012,0.0530
Minnesota,McLeod,2013,0.0630
Minnesota,McLeod,2014,0.0640
Minnesota,McLeod,2015,0.0590
Minnesota,Meeker,2012,0.1190
Minnesota,Meeker,2013,0.1280
Minnesota,Meeker,2014,0.1290
Minnesota,Meeker,2015,0.1420
Minnesota,Mille Lacs,2012,0.1790
Minnesota,Mille Lacs,2013,0.1890
Minnesota,Mille Lacs,2014,0.1950
Minnesota,Mille Lacs,2015,0.2100
Minnesota,Morrison,2012,0.1370
Minnesota,Morrison,2013,0.1490
Minnesota,Morrison,2014,0.1460
Minnesota,Morrison,2015,0.1560
Minnesota,Mower,2012,0.0610
Minnesota,Mower,2013,0.0670
Minnesota,Mower,2014,0.0880
Minnesota,Mower,2015,0.0920
Minnesota,Murray,2012,0.1510
Minnesota,Murray,2013,0.1620
Minnesota,Murray,2014,0.1750
Minnesota,Murray,2015,0.1840
Minnesota,Nicollet,2012,0.0580
Minnesota,Nicollet,2013,0.0580
Minnesota,Nicollet,2014,0.0490
Minnesota,Nicollet,2015,0.0380
Minnesota,Nobles,2012,0.0700
Minnesota,Nobles,2013,0.0680
Minnesota,Nobles,2014,0.0840
Minnesota,Nobles,2015,0.0850
Minnesota,Norman,2012,0.1870
Minnesota,Norman,2013,0.1960
Minnesota,Norman,2014,0.1870
Minnesota,Norman,2015,0.2000
Minnesota,Olmsted,2012,0.0610
Minnesota,Olmsted,2013,0.0570
Minnesota,Olmsted,2014,0.0550
Minnesota,Olmsted,2015,0.0580
Minnesota,Otter Tail,2012,0.3150
Minnesota,Otter Tail,2013,0.3140
Minnesota,Otter Tail,2014,0.3210
Minnesota,Otter Tail,2015,0.3250
Minnesota,Pennington,2012,0.0820
Minnesota,Pennington,2013,0.0750
Minnesota,Pennington,2014,0.0760
Minnesota,Pennington,2015,0.0650
Minnesota,Pine,2012,0.3060
Minnesota,Pine,2013,0.3170
Minnesota,Pine,2014,0.3260
Minnesota,Pine,2015,0.3410
Minnesota,Pipestone,2012,0.1350
Minnesota,Pipestone,2013,0.1240
Minnesota,Pipestone,2014,0.1060
Minnesota,Pipestone,2015,0.1070
Minnesota,Polk,2012,0.1400
Minnesota,Polk,2013,0.1320
Minnesota,Polk,2014,0.1360
Minnesota,Polk,2015,0.1340
Minnesota,Pope,2012,0.2610
Minnesota,Pope,2013,0.2620
Minnesota,Pope,2014,0.2640
Minnesota,Pope,2015,0.2600
Minnesota,Ramsey,2012,0.0580
Minnesota,Ramsey,2013,0.0550
Minnesota,Ramsey,2014,0.0530
Minnesota,Ramsey,2015,0.0510
Minnesota,Red Lake,2012,0.1340
Minnesota,Red Lake,2013,0.1350
Minnesota,Red Lake,2014,0.1220
Minnesota,Red Lake,2015,0.1460
Minnesota,Redwood,2012,0.0960
Minnesota,Redwood,2013,0.1030
Minnesota,Redwood,2014,0.1050
Minnesota,Redwood,2015,0.1300
Minnesota,Renville,2012,0.1280
Minnesota,Renville,2013,0.1280
Minnesota,Renville,2014,0.1280
Minnesota,Renville,2015,0.1350
Minnesota,Rice,2012,0.0810
Minnesota,Rice,2013,0.0870
Minnesota,Rice,2014,0.0820
Minnesota,Rice,2015,0.0810
Minnesota,Rock,2012,0.0710
Minnesota,Rock,2013,0.0700
Minnesota,Rock,2014,0.0770
Minnesota,Rock,2015,0.0790
Minnesota,Roseau,2012,0.1450
Minnesota,Roseau,2013,0.1400
Minnesota,Roseau,2014,0.1480
Minnesota,Roseau,2015,0.1490
Minnesota,Scott,2012,0.0450
Minnesota,Scott,2013,0.0440
Minnesota,Scott,2014,0.0410
Minnesota,Scott,2015,0.0400
Minnesota,Sherburne,2012,0.0750
Minnesota,Sherburne,2013,0.0780
Minnesota,Sherburne,2014,0.0710
Minnesota,Sherburne,2015,0.0660
Minnesota,Sibley,2012,0.0700
Minnesota,Sibley,2013,0.0730
Minnesota,Sibley,2014,0.0820
Minnesota,Sibley,2015,0.0800
Minnesota,St. Louis,2012,0.1690
Minnesota,St. Louis,2013,0.1720
Minnesota,St. Louis,2014,0.1760
Minnesota,St. Louis,2015,0.1810
Minnesota,Stearns,2012,0.0870
Minnesota,Stearns,2013,0.0860
Minnesota,Stearns,2014,0.0900
Minnesota,Stearns,2015,0.0860
Minnesota,Steele,2012,0.0740
Minnesota,Steele,2013,0.0640
Minnesota,Steele,2014,0.0680
Minnesota,Steele,2015,0.0730
Minnesota,Stevens,2012,0.1140
Minnesota,Stevens,2013,0.1110
Minnesota,Stevens,2014,0.1180
Minnesota,Stevens,2015,0.1170
Minnesota,Swift,2012,0.1010
Minnesota,Swift,2013,0.1030
Minnesota,Swift,2014,0.1210
Minnesota,Swift,2015,0.1210
Minnesota,Todd,2012,0.2150
Minnesota,Todd,2013,0.2310
Minnesota,Todd,2014,0.2310
Minnesota,Todd,2015,0.2380
Minnesota,Traverse,2012,0.2460
Minnesota,Traverse,2013,0.2700
Minnesota,Traverse,2014,0.2620
Minnesota,Traverse,2015,0.2660
Minnesota,Wabasha,2012,0.1160
Minnesota,Wabasha,2013,0.1110
Minnesota,Wabasha,2014,0.1080
Minnesota,Wabasha,2015,0.1070
Minnesota,Wadena,2012,0.1550
Minnesota,Wadena,2013,0.1570
Minnesota,Wadena,2014,0.1720
Minnesota,Wadena,2015,0.1830
Minnesota,Waseca,2012,0.0690
Minnesota,Waseca,2013,0.0730
Minnesota,Waseca,2014,0.0620
Minnesota,Waseca,2015,0.0720
Minnesota,Washington,2012,0.0480
Minnesota,Washington,2013,0.0480
Minnesota,Washington,2014,0.0460
Minnesota,Washington,2015,0.0420
Minnesota,Watonwan,2012,0.1150
Minnesota,Watonwan,2013,0.1160
Minnesota,Watonwan,2014,0.1060
Minnesota,Watonwan,2015,0.1160
Minnesota,Wilkin,2012,0.1310
Minnesota,Wilkin,2013,0.1230
Minnesota,Wilkin,2014,0.0980
Minnesota,Wilkin,2015,0.0950
Minnesota,Winona,2012,0.0750
Minnesota,Winona,2013,0.0890
Minnesota,Winona,2014,0.0860
Minnesota,Winona,2015,0.0870
Minnesota,Wright,2012,0.0840
Minnesota,Wright,2013,0.0840
Minnesota,Wright,2014,0.0870
Minnesota,Wright,2015,0.0880
Minnesota,Yellow Medicine,2012,0.1330
Minnesota,Yellow Medicine,2013,0.1340
Minnesota,Yellow Medicine,2014,0.1210
Minnesota,Yellow Medicine,2015,0.1170
Mississippi,Adams,2012,0.1670
Mississippi,Adams,2013,0.1740
Mississippi,Adams,2014,0.1750
Mississippi,Adams,2015,0.1890
Mississippi,Alcorn,2012,0.1690
Mississippi,Alcorn,2013,0.1400
Mississippi,Alcorn,2014,0.1430
Mississippi,Alcorn,2015,0.1340
Mississippi,Amite,2012,0.2180
Mississippi,Amite,2013,0.2120
Mississippi,Amite,2014,0.2350
Mississippi,Amite,2015,0.2490
Mississippi,Attala,2012,0.2050
Mississippi,Attala,2013,0.2110
Mississippi,Attala,2014,0.1960
Mississippi,Attala,2015,0.1840
Mississippi,Benton,2012,0.2270
Mississippi,Benton,2013,0.2350
Mississippi,Benton,2014,0.2740
Mississippi,Benton,2015,0.2940
Mississippi,Bolivar,2012,0.1220
Mississippi,Bolivar,2013,0.1290
Mississippi,Bolivar,2014,0.1260
Mississippi,Bolivar,2015,0.1290
Mississippi,Calhoun,2012,0.1340
Mississippi,Calhoun,2013,0.1390
Mississippi,Calhoun,2014,0.1450
Mississippi,Calhoun,2015,0.1440
Mississippi,Carroll,2012,0.2460
Mississippi,Carroll,2013,0.2550
Mississippi,Carroll,2014,0.2510
Mississippi,Carroll,2015,0.2700
Mississippi,Chickasaw,2012,0.1160
Mississippi,Chickasaw,2013,0.1200
Mississippi,Chickasaw,2014,0.1250
Mississippi,Chickasaw,2015,0.1380
Mississippi,Choctaw,2012,0.1900
Mississippi,Choctaw,2013,0.1840
Mississippi,Choctaw,2014,0.1790
Mississippi,Choctaw,2015,0.2060
Mississippi,Claiborne,2012,0.2300
Mississippi,Claiborne,2013,0.2420
Mississippi,Claiborne,2014,0.2510
Mississippi,Claiborne,2015,0.2430
Mississippi,Clarke,2012,0.1840
Mississippi,Clarke,2013,0.1980
Mississippi,Clarke,2014,0.1810
Mississippi,Clarke,2015,0.1770
Mississippi,Clay,2012,0.1430
Mississippi,Clay,2013,0.1540
Mississippi,Clay,2014,0.1560
Mississippi,Clay,2015,0.1520
Mississippi,Coahoma,2012,0.1430
Mississippi,Coahoma,2013,0.1220
Mississippi,Coahoma,2014,0.1320
Mississippi,Coahoma,2015,0.1290
Mississippi,Copiah,2012,0.1750
Mississippi,Copiah,2013,0.1840
Mississippi,Copiah,2014,0.1760
Mississippi,Copiah,2015,0.1890
Mississippi,Covington,2012,0.1960
Mississippi,Covington,2013,0.1700
Mississippi,Covington,2014,0.1810
Mississippi,Covington,2015,0.1800
Mississippi,DeSoto,2012,0.0670
Mississippi,DeSoto,2013,0.0670
Mississippi,DeSoto,2014,0.0600
Mississippi,DeSoto,2015,0.0520
Mississippi,Forrest,2012,0.1330
Mississippi,Forrest,2013,0.1390
Mississippi,Forrest,2014,0.1470
Mississippi,Forrest,2015,0.1380
Mississippi,Franklin,2012,0.2170
Mississippi,Franklin,2013,0.2010
Mississippi,Franklin,2014,0.1930
Mississippi,Franklin,2015,0.2080
Mississippi,George,2012,0.1340
Mississippi,George,2013,0.1570
Mississippi,George,2014,0.1890
Mississippi,George,2015,0.2010
Mississippi,Greene,2012,0.1930
Mississippi,Greene,2013,0.1950
Mississippi,Greene,2014,0.1680
Mississippi,Greene,2015,0.1840
Mississippi,Grenada,2012,0.1660
Mississippi,Grenada,2013,0.2180
Mississippi,Grenada,2014,0.2550
Mississippi,Grenada,2015,0.2690
Mississippi,Hancock,2012,0.1810
Mississippi,Hancock,2013,0.1840
Mississippi,Hancock,2014,0.1920
Mississippi,Hancock,2015,0.1990
Mississippi,Harrison,2012,0.1600
Mississippi,Harrison,2013,0.1640
Mississippi,Harrison,2014,0.1530
Mississippi,Harrison,2015,0.1460
Mississippi,Hinds,2012,0.1490
Mississippi,Hinds,2013,0.1520
Mississippi,Hinds,2014,0.1490
Mississippi,Hinds,2015,0.1470
Mississippi,Holmes,2012,0.2170
Mississippi,Holmes,2013,0.2250
Mississippi,Holmes,2014,0.2410
Mississippi,Holmes,2015,0.2370
Mississippi,Humphreys,2012,0.1840
Mississippi,Humphreys,2013,0.1940
Mississippi,Humphreys,2014,0.2060
Mississippi,Humphreys,2015,0.2030
Mississippi,Issaquena,2012,0.1930
Mississippi,Issaquena,2013,0.1980
Mississippi,Issaquena,2014,0.1970
Mississippi,Issaquena,2015,0.2000
Mississippi,Itawamba,2012,0.1220
Mississippi,Itawamba,2013,0.1250
Mississippi,Itawamba,2014,0.1270
Mississippi,Itawamba,2015,0.1300
Mississippi,Jackson,2012,0.1610
Mississippi,Jackson,2013,0.1700
Mississippi,Jackson,2014,0.1690
Mississippi,Jackson,2015,0.1750
Mississippi,Jasper,2012,0.1600
Mississippi,Jasper,2013,0.1440
Mississippi,Jasper,2014,0.1570
Mississippi,Jasper,2015,0.1640
Mississippi,Jefferson,2012,0.3010
Mississippi,Jefferson,2013,0.3130
Mississippi,Jefferson,2014,0.3060
Mississippi,Jefferson,2015,0.3080
Mississippi,Jefferson Davis,2012,0.1770
Mississippi,Jefferson Davis,2013,0.1660
Mississippi,Jefferson Davis,2014,0.1580
Mississippi,Jefferson Davis,2015,0.1450
Mississippi,Jones,2012,0.1320
Mississippi,Jones,2013,0.1310
Mississippi,Jones,2014,0.1460
Mississippi,Jones,2015,0.1400
Mississippi,Kemper,2012,0.1990
Mississippi,Kemper,2013,0.2360
Mississippi,Kemper,2014,0.2250
Mississippi,Kemper,2015,0.2250
Mississippi,Lafayette,2012,0.3210
Mississippi,Lafayette,2013,0.3100
Mississippi,Lafayette,2014,0.2860
Mississippi,Lafayette,2015,0.2630
Mississippi,Lamar,2012,0.0930
Mississippi,Lamar,2013,0.0950
Mississippi,Lamar,2014,0.1070
Mississippi,Lamar,2015,0.0970
Mississippi,Lauderdale,2012,0.1450
Mississippi,Lauderdale,2013,0.1410
Mississippi,Lauderdale,2014,0.1480
Mississippi,Lauderdale,2015,0.1490
Mississippi,Lawrence,2012,0.1970
Mississippi,Lawrence,2013,0.1960
Mississippi,Lawrence,2014,0.1980
Mississippi,Lawrence,2015,0.2070
Mississippi,Leake,2012,0.1500
Mississippi,Leake,2013,0.1400
Mississippi,Leake,2014,0.1320
Mississippi,Leake,2015,0.1170
Mississippi,Lee,2012,0.1110
Mississippi,Lee,2013,0.1110
Mississippi,Lee,2014,0.1200
Mississippi,Lee,2015,0.1060
Mississippi,Leflore,2012,0.1750
Mississippi,Leflore,2013,0.1740
Mississippi,Leflore,2014,0.1740
Mississippi,Leflore,2015,0.1780
Mississippi,Lincoln,2012,0.1340
Mississippi,Lincoln,2013,0.1420
Mississippi,Lincoln,2014,0.1420
Mississippi,Lincoln,2015,0.1490
Mississippi,Lowndes,2012,0.1190
Mississippi,Lowndes,2013,0.1300
Mississippi,Lowndes,2014,0.1250
Mississippi,Lowndes,2015,0.1350
Mississippi,Madison,2012,0.0740
Mississippi,Madison,2013,0.0720
Mississippi,Madison,2014,0.0770
Mississippi,Madison,2015,0.0820
Mississippi,Marion,2012,0.1700
Mississippi,Marion,2013,0.1530
Mississippi,Marion,2014,0.1630
Mississippi,Marion,2015,0.1710
Mississippi,Marshall,2012,0.1250
Mississippi,Marshall,2013,0.1220
Mississippi,Marshall,2014,0.1150
Mississippi,Marshall,2015,0.1260
Mississippi,Monroe,2012,0.1270
Mississippi,Monroe,2013,0.1500
Mississippi,Monroe,2014,0.1620
Mississippi,Monroe,2015,0.1530
Mississippi,Montgomery,2012,0.1980
Mississippi,Montgomery,2013,0.1950
Mississippi,Montgomery,2014,0.2120
Mississippi,Montgomery,2015,0.2040
Mississippi,Neshoba,2012,0.1420
Mississippi,Neshoba,2013,0.1220
Mississippi,Neshoba,2014,0.1240
Mississippi,Neshoba,2015,0.1320
Mississippi,Newton,2012,0.1510
Mississippi,Newton,2013,0.1530
Mississippi,Newton,2014,0.1340
Mississippi,Newton,2015,0.1450
Mississippi,Noxubee,2012,0.1960
Mississippi,Noxubee,2013,0.1870
Mississippi,Noxubee,2014,0.1890
Mississippi,Noxubee,2015,0.2130
Mississippi,Oktibbeha,2012,0.1170
Mississippi,Oktibbeha,2013,0.1350
Mississippi,Oktibbeha,2014,0.1580
Mississippi,Oktibbeha,2015,0.1760
Mississippi,Panola,2012,0.1790
Mississippi,Panola,2013,0.1860
Mississippi,Panola,2014,0.1930
Mississippi,Panola,2015,0.1760
Mississippi,Pearl River,2012,0.1470
Mississippi,Pearl River,2013,0.1480
Mississippi,Pearl River,2014,0.1510
Mississippi,Pearl River,2015,0.1560
Mississippi,Perry,2012,0.1590
Mississippi,Perry,2013,0.1850
Mississippi,Perry,2014,0.2060
Mississippi,Perry,2015,0.2040
Mississippi,Pike,2012,0.1680
Mississippi,Pike,2013,0.1800
Mississippi,Pike,2014,0.1730
Mississippi,Pike,2015,0.1750
Mississippi,Pontotoc,2012,0.1970
Mississippi,Pontotoc,2013,0.2000
Mississippi,Pontotoc,2014,0.1820
Mississippi,Pontotoc,2015,0.1570
Mississippi,Prentiss,2012,0.1260
Mississippi,Prentiss,2013,0.1290
Mississippi,Prentiss,2014,0.1180
Mississippi,Prentiss,2015,0.1210
Mississippi,Quitman,2012,0.1250
Mississippi,Quitman,2013,0.1340
Mississippi,Quitman,2014,0.1400
Mississippi,Quitman,2015,0.1490
Mississippi,Rankin,2012,0.0650
Mississippi,Rankin,2013,0.0630
Mississippi,Rankin,2014,0.0670
Mississippi,Rankin,2015,0.0690
Mississippi,Scott,2012,0.1510
Mississippi,Scott,2013,0.1530
Mississippi,Scott,2014,0.1480
Mississippi,Scott,2015,0.1440
Mississippi,Sharkey,2012,0.2060
Mississippi,Sharkey,2013,0.1780
Mississippi,Sharkey,2014,0.1560
Mississippi,Sharkey,2015,0.1660
Mississippi,Simpson,2012,0.1620
Mississippi,Simpson,2013,0.1770
Mississippi,Simpson,2014,0.1760
Mississippi,Simpson,2015,0.1930
Mississippi,Smith,2012,0.1380
Mississippi,Smith,2013,0.1320
Mississippi,Smith,2014,0.1440
Mississippi,Smith,2015,0.1590
Mississippi,Stone,2012,0.1710
Mississippi,Stone,2013,0.1780
Mississippi,Stone,2014,0.1990
Mississippi,Stone,2015,0.2010
Mississippi,Sunflower,2012,0.1420
Mississippi,Sunflower,2013,0.1330
Mississippi,Sunflower,2014,0.1280
Mississippi,Sunflower,2015,0.1230
Mississippi,Tallahatchie,2012,0.1650
Mississippi,Tallahatchie,2013,0.1600
Mississippi,Tallahatchie,2014,0.1840
Mississippi,Tallahatchie,2015,0.2070
Mississippi,Tate,2012,0.0870
Mississippi,Tate,2013,0.0950
Mississippi,Tate,2014,0.0930
Mississippi,Tate,2015,0.0990
Mississippi,Tippah,2012,0.1220
Mississippi,Tippah,2013,0.1250
Mississippi,Tippah,2014,0.1270
Mississippi,Tippah,2015,0.1410
Mississippi,Tishomingo,2012,0.2640
Mississippi,Tishomingo,2013,0.2570
Mississippi,Tishomingo,2014,0.2600
Mississippi,Tishomingo,2015,0.2570
Mississippi,Tunica,2012,0.1460
Mississippi,Tunica,2013,0.1410
Mississippi,Tunica,2014,0.1620
Mississippi,Tunica,2015,0.1710
Mississippi,Union,2012,0.1060
Mississippi,Union,2013,0.1050
Mississippi,Union,2014,0.1150
Mississippi,Union,2015,0.1150
Mississippi,Walthall,2012,0.2320
Mississippi,Walthall,2013,0.2050
Mississippi,Walthall,2014,0.1840
Mississippi,Walthall,2015,0.1940
Mississippi,Warren,2012,0.1450
Mississippi,Warren,2013,0.1570
Mississippi,Warren,2014,0.1600
Mississippi,Warren,2015,0.1580
Mississippi,Washington,2012,0.1590
Mississippi,Washington,2013,0.1650
Mississippi,Washington,2014,0.1520
Mississippi,Washington,2015,0.1600
Mississippi,Wayne,2012,0.1020
Mississippi,Wayne,2013,0.1180
Mississippi,Wayne,2014,0.1280
Mississippi,Wayne,2015,0.1720
Mississippi,Webster,2012,0.1610
Mississippi,Webster,2013,0.1480
Mississippi,Webster,2014,0.1490
Mississippi,Webster,2015,0.1590
Mississippi,Wilkinson,2012,0.3080
Mississippi,Wilkinson,2013,0.3040
Mississippi,Wilkinson,2014,0.3460
Mississippi,Wilkinson,2015,0.3640
Mississippi,Winston,2012,0.1480
Mississippi,Winston,2013,0.1260
Mississippi,Winston,2014,0.1230
Mississippi,Winston,2015,0.1250
Mississippi,Yalobusha,2012,0.2580
Mississippi,Yalobusha,2013,0.2430
Mississippi,Yalobusha,2014,0.2430
Mississippi,Yalobusha,2015,0.1980
Mississippi,Yazoo,2012,0.1420
Mississippi,Yazoo,2013,0.1330
Mississippi,Yazoo,2014,0.1510
Mississippi,Yazoo,2015,0.1450
Missouri,Adair,2012,0.1480
Missouri,Adair,2013,0.1430
Missouri,Adair,2014,0.1490
Missouri,Adair,2015,0.1480
Missouri,Andrew,2012,0.0810
Missouri,Andrew,2013,0.0800
Missouri,Andrew,2014,0.0800
Missouri,Andrew,2015,0.0680
Missouri,Atchison,2012,0.1790
Missouri,Atchison,2013,0.1800
Missouri,Atchison,2014,0.1710
Missouri,Atchison,2015,0.1580
Missouri,Audrain,2012,0.1450
Missouri,Audrain,2013,0.1380
Missouri,Audrain,2014,0.1340
Missouri,Audrain,2015,0.1420
Missouri,Barry,2012,0.2180
Missouri,Barry,2013,0.2290
Missouri,Barry,2014,0.2320
Missouri,Barry,2015,0.2400
Missouri,Barton,2012,0.1200
Missouri,Barton,2013,0.0940
Missouri,Barton,2014,0.1020
Missouri,Barton,2015,0.1050
Missouri,Bates,2012,0.1420
Missouri,Bates,2013,0.1270
Missouri,Bates,2014,0.1310
Missouri,Bates,2015,0.1460
Missouri,Benton,2012,0.4260
Missouri,Benton,2013,0.4140
Missouri,Benton,2014,0.4120
Missouri,Benton,2015,0.4190
Missouri,Bollinger,2012,0.1810
Missouri,Bollinger,2013,0.1860
Missouri,Bollinger,2014,0.1810
Missouri,Bollinger,2015,0.1860
Missouri,Boone,2012,0.0760
Missouri,Boone,2013,0.0670
Missouri,Boone,2014,0.0720
Missouri,Boone,2015,0.0720
Missouri,Buchanan,2012,0.1260
Missouri,Buchanan,2013,0.1320
Missouri,Buchanan,2014,0.1320
Missouri,Buchanan,2015,0.1380
Missouri,Butler,2012,0.1340
Missouri,Butler,2013,0.1310
Missouri,Butler,2014,0.1480
Missouri,Butler,2015,0.1490
Missouri,Caldwell,2012,0.1880
Missouri,Caldwell,2013,0.1860
Missouri,Caldwell,2014,0.1960
Missouri,Caldwell,2015,0.1930
Missouri,Callaway,2012,0.0880
Missouri,Callaway,2013,0.1030
Missouri,Callaway,2014,0.1100
Missouri,Callaway,2015,0.1290
Missouri,Camden,2012,0.5690
Missouri,Camden,2013,0.5700
Missouri,Camden,2014,0.5770
Missouri,Camden,2015,0.5940
Missouri,Cape Girardeau,2012,0.0940
Missouri,Cape Girardeau,2013,0.0990
Missouri,Cape Girardeau,2014,0.0950
Missouri,Cape Girardeau,2015,0.0940
Missouri,Carroll,2012,0.2130
Missouri,Carroll,2013,0.2170
Missouri,Carroll,2014,0.2100
Missouri,Carroll,2015,0.2130
Missouri,Carter,2012,0.2500
Missouri,Carter,2013,0.2480
Missouri,Carter,2014,0.2430
Missouri,Carter,2015,0.2420
Missouri,Cass,2012,0.0690
Missouri,Cass,2013,0.0700
Missouri,Cass,2014,0.0680
Missouri,Cass,2015,0.0610
Missouri,Cedar,2012,0.1590
Missouri,Cedar,2013,0.1680
Missouri,Cedar,2014,0.1810
Missouri,Cedar,2015,0.1780
Missouri,Chariton,2012,0.2770
Missouri,Chariton,2013,0.2900
Missouri,Chariton,2014,0.2870
Missouri,Chariton,2015,0.2900
Missouri,Christian,2012,0.0710
Missouri,Christian,2013,0.0680
Missouri,Christian,2014,0.0660
Missouri,Christian,2015,0.0760
Missouri,Clark,2012,0.1990
Missouri,Clark,2013,0.2070
Missouri,Clark,2014,0.1750
Missouri,Clark,2015,0.1790
Missouri,Clay,2012,0.0720
Missouri,Clay,2013,0.0730
Missouri,Clay,2014,0.0730
Missouri,Clay,2015,0.0730
Missouri,Clinton,2012,0.0950
Missouri,Clinton,2013,0.0870
Missouri,Clinton,2014,0.0920
Missouri,Clinton,2015,0.0910
Missouri,Cole,2012,0.0860
Missouri,Cole,2013,0.0950
Missouri,Cole,2014,0.0990
Missouri,Cole,2015,0.0980
Missouri,Cooper,2012,0.1280
Missouri,Cooper,2013,0.1180
Missouri,Cooper,2014,0.1270
Missouri,Cooper,2015,0.1300
Missouri,Crawford,2012,0.1940
Missouri,Crawford,2013,0.2040
Missouri,Crawford,2014,0.2110
Missouri,Crawford,2015,0.2190
Missouri,Dade,2012,0.2070
Missouri,Dade,2013,0.1980
Missouri,Dade,2014,0.1980
Missouri,Dade,2015,0.1900
Missouri,Dallas,2012,0.1440
Missouri,Dallas,2013,0.1520
Missouri,Dallas,2014,0.1670
Missouri,Dallas,2015,0.1770
Missouri,Daviess,2012,0.2660
Missouri,Daviess,2013,0.2440
Missouri,Daviess,2014,0.2560
Missouri,Daviess,2015,0.2710
Missouri,DeKalb,2012,0.1150
Missouri,DeKalb,2013,0.1270
Missouri,DeKalb,2014,0.1230
Missouri,DeKalb,2015,0.1270
Missouri,Dent,2012,0.1860
Missouri,Dent,2013,0.1930
Missouri,Dent,2014,0.1870
Missouri,Dent,2015,0.1850
Missouri,Douglas,2012,0.2180
Missouri,Douglas,2013,0.2020
Missouri,Douglas,2014,0.2030
Missouri,Douglas,2015,0.1840
Missouri,Dunklin,2012,0.1240
Missouri,Dunklin,2013,0.1040
Missouri,Dunklin,2014,0.1140
Missouri,Dunklin,2015,0.1200
Missouri,Franklin,2012,0.1010
Missouri,Franklin,2013,0.0960
Missouri,Franklin,2014,0.0900
Missouri,Franklin,2015,0.0870
Missouri,Gasconade,2012,0.2290
Missouri,Gasconade,2013,0.2440
Missouri,Gasconade,2014,0.2240
Missouri,Gasconade,2015,0.2350
Missouri,Gentry,2012,0.1440
Missouri,Gentry,2013,0.1260
Missouri,Gentry,2014,0.1510
Missouri,Gentry,2015,0.1430
Missouri,Greene,2012,0.0840
Missouri,Greene,2013,0.0840
Missouri,Greene,2014,0.0830
Missouri,Greene,2015,0.0810
Missouri,Grundy,2012,0.1700
Missouri,Grundy,2013,0.1720
Missouri,Grundy,2014,0.1720
Missouri,Grundy,2015,0.1890
Missouri,Harrison,2012,0.1800
Missouri,Harrison,2013,0.1990
Missouri,Harrison,2014,0.1870
Missouri,Harrison,2015,0.1860
Missouri,Henry,2012,0.1240
Missouri,Henry,2013,0.1220
Missouri,Henry,2014,0.1240
Missouri,Henry,2015,0.1270
Missouri,Hickory,2012,0.3740
Missouri,Hickory,2013,0.3760
Missouri,Hickory,2014,0.3900
Missouri,Hickory,2015,0.3920
Missouri,Holt,2012,0.2040
Missouri,Holt,2013,0.2080
Missouri,Holt,2014,0.2230
Missouri,Holt,2015,0.2340
Missouri,Howard,2012,0.1630
Missouri,Howard,2013,0.1630
Missouri,Howard,2014,0.1730
Missouri,Howard,2015,0.1790
Missouri,Howell,2012,0.1330
Missouri,Howell,2013,0.1230
Missouri,Howell,2014,0.1100
Missouri,Howell,2015,0.0990
Missouri,Iron,2012,0.2080
Missouri,Iron,2013,0.2220
Missouri,Iron,2014,0.2160
Missouri,Iron,2015,0.2360
Missouri,Jackson,2012,0.1330
Missouri,Jackson,2013,0.1310
Missouri,Jackson,2014,0.1310
Missouri,Jackson,2015,0.1260
Missouri,Jasper,2012,0.1110
Missouri,Jasper,2013,0.1150
Missouri,Jasper,2014,0.1110
Missouri,Jasper,2015,0.1090
Missouri,Jefferson,2012,0.0750
Missouri,Jefferson,2013,0.0800
Missouri,Jefferson,2014,0.0770
Missouri,Jefferson,2015,0.0740
Missouri,Johnson,2012,0.0820
Missouri,Johnson,2013,0.0670
Missouri,Johnson,2014,0.0810
Missouri,Johnson,2015,0.0800
Missouri,Knox,2012,0.2110
Missouri,Knox,2013,0.2450
Missouri,Knox,2014,0.2360
Missouri,Knox,2015,0.2570
Missouri,Laclede,2012,0.1010
Missouri,Laclede,2013,0.1160
